,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
74,11,xx664659,00   0,01  57,02  53,03  56,04  58,05  54,06  54,07  54
75,11,xx664688,00   0,01  54,02  54,03  54,04  57,05  56,06  54,07  53
76,11,xx664717,00   0,01  54,02  55,03  70,04  85,05  56,06  57,07  58
77,11,xx664747,00   0,01  55,02  55,03  55,04  58,05  54,06  55,07  53
78,11,xx664776,00   0,01  55,02  55,03  56,04  57,05  54,06  54,07  54
79,11,xx664805,00   0,01  55,02  54,03  55,04  58,05  54,06  56,07  56
80,11,xx664834,00   0,01  55,02  54,03  55,04  57,05  55,06  55,07  54
81,11,xx664864,00   0,01  53,02  53,03  55,04  58,05  55,06  55,07  55
82,11,xx664893,00   0,01  55,02  56,03  56,04  57,05  55,06  54,07  55
83,11,xx664922,00   0,01  53,02  53,03  55,04  59,05  54,06  55,07  55
84,11,xx664952,00   0,01  56,02  53,03  56,04  57,05  54,06  53,07  55
85,11,xx664981,00   0,01  56,02  54,03  56,04  56,05  53,06  54,07  55
86,11,xx665010,00   0,01  54,02  53,03  55,04  58,05  53,06  54,07  56
87,11,xx665040,00   0,01  55,02  54,03  54,04  57,05  54,06  54,07  55
88,11,xx665069,00   0,01  56,02  54,03  53,04  58,05  53,06  55,07  54
89,11,xx665098,00   0,01  55,02  55,03  53,04  57,05  55,06  56,07  55
90,11,xx665127,00   0,01  54,02  55,03  54,04  61,05  56,06  55,07  55
91,11,xx665157,00   0,01  55,02  53,03  61,04  68,05  55,06  56,07  54
92,11,xx665186,00   0,01  53,02  54,03  55,04  60,05  55,06  53,07  57
93,11,xx665215,00   0,01  54,02  52,03  55,04  57,05  55,06  55,07  52
94,11,xx665245,00   0,01  54,02  54,03  56,04  59,05  54,06  57,07  54
95,11,xx665274,00   0,01  53,02  57,03  55,04  57,05  55,06  56,07  55
96,11,xx665303,00   0,01  55,02  55,03  56,04  56,05  54,06  54,07  54
97,11,xx665333,00   0,01  55,02  54,03  55,04  58,05  51,06  54,07  55
98,11,xx665362,00   0,01  55,02  55,03  56,04  56,05  54,06  55,07  54
99,11,xx665391,00   0,01  55,02  56,03  54,04  58,05  54,06  53,07  55
100,11,xx665420,00   0,01  55,02  54,03  55,04  58,05  55,06  56,07  55
101,11,xx665450,00   0,01  56,02  55,03  56,04  58,05  54,06  54,07  54
102,11,xx665479,00   0,01  53,02  55,03  55,04  56,05  54,06  55,07  54
103,11,xx665508,00   0,01  56,02  54,03  54,04  57,05  55,06  53,07  55
104,11,xx665538,00   0,01  55,02  53,03  54,04  58,05  54,06  55,07  54
105,11,xx665567,00   0,01  54,02  55,03  54,04  56,05  55,06  56,07  55
106,11,xx665596,00   0,01  54,02  56,03  55,04  68,05  55,06  56,07  55
107,11,xx665625,00   0,01  55,02  55,03  55,04  58,05  55,06  55,07  56
108,11,xx665655,00   0,01  55,02  54,03  53,04  55,05  54,06  54,07  53
109,11,xx665684,00   0,01  54,02  56,03  53,04  56,05  54,06  54,07  55
110,11,xx665713,00   0,01  56,02  52,03  54,04  57,05  56,06  56,07  55
111,11,xx665743,00   0,01  54,02  52,03  55,04  57,05  53,06  55,07  53
112,11,xx665772,00   0,01  56,02  54,03  55,04  57,05  53,06  54,07  53
113,11,xx665801,00   0,01  54,02  54,03  55,04  57,05  55,06  56,07  54
114,11,xx665831,00   0,01  54,02  53,03  54,04  57,05  56,06  55,07  54
115,11,xx665860,00   0,01  54,02  56,03  55,04  57,05  55,06  53,07  55
116,11,xx665889,00   0,01  55,02  54,03  53,04  57,05  54,06  53,07  54
117,11,xx665918,00   0,01  54,02  54,03  56,04  57,05  54,06  55,07  56
118,11,xx665948,00   0,01  54,02  56,03  54,04  57,05  53,06  55,07  55
119,11,xx665977,00   0,01  55,02  53,03  54,04  56,05  53,06  52,07  53
120,11,xx666006,00   0,01  54,02  54,03  54,04  58,05  53,06  53,07  54
121,11,xx666036,00   0,01  56,02  54,03  55,04  64,05  55,06  55,07  52
122,11,xx666065,00   0,01  55,02  54,03  54,04  60,05  56,06  55,07  54
123,11,xx666094,00   0,01  56,02  56,03  54,04  57,05  56,06  54,07  53
124,11,xx666124,00   0,01  55,02  54,03  53,04  58,05  54,06  55,07  56
125,11,xx666153,00   0,01  55,02  54,03  55,04  55,05  53,06  55,07  54
126,11,xx666182,00   0,01  53,02  56,03  53,04  56,05  54,06  55,07  55
127,11,xx666211,00   0,01  54,02  55,03  54,04  58,05  54,06  54,07  55
128,11,xx666241,00   0,01  56,02  56,03  55,04  57,05  53,06  56,07  57
129,11,xx666270,00   0,01  55,02  53,03  55,04  56,05  55,06  55,07  54
130,11,xx666299,00   0,01  56,02  54,03  56,04  57,05  53,06  54,07  54
131,11,xx666329,00   0,01  53,02  55,03  54,04  55,05  54,06  56,07  54
132,11,xx666358,00   0,01  56,02  54,03  56,04  57,05  55,06  56,07  55
133,11,xx666387,00   0,01  54,02  57,03  53,04  58,05  54,06  54,07  56
134,11,xx666416,00   0,01  55,02  54,03  56,04  58,05  53,06  54,07  56
135,11,xx666446,00   0,01  55,02  55,03  55,04  56,05  53,06  56,07  56
136,11,xx666475,00   0,01  55,02  55,03  55,04  74,05  56,06  53,07  57
137,11,xx666504,00   0,01  54,02  53,03  54,04  57,05  55,06  56,07  57
138,11,xx666534,00   0,01  56,02  56,03  55,04  58,05  54,06  54,07  55
139,11,xx666563,00   0,01  54,02  52,03  55,04  56,05  55,06  54,07  53
140,11,xx666592,00   0,01  54,02  53,03  54,04  56,05  54,06  57,07  55
141,11,xx666622,00   0,01  53,02  52,03  55,04  56,05  54,06  55,07  55
142,11,xx666651,00   0,01  55,02  55,03  54,04  58,05  55,06  53,07  55
143,11,xx666680,00   0,01  54,02  55,03  54,04  58,05  53,06  54,07  54
144,11,xx666709,00   0,01  55,02  54,03  53,04  55,05  54,06  56,07  56
145,11,xx666739,00   0,01  55,02  56,03  56,04  57,05  56,06  55,07  55
146,11,xx666768,00   0,01  53,02  54,03  55,04  59,05  54,06  54,07  53
147,11,xx666797,00   0,01  55,02  54,03  53,04  57,05  54,06  53,07  56
148,11,xx666827,00   0,01  54,02  54,03  55,04  56,05  53,06  55,07  56
149,11,xx666856,00   0,01  55,02  55,03  53,04  57,05  53,06  53,07  55
150,11,xx666885,00   0,01  55,02  55,03  54,04  70,05  56,06  55,07  54
151,11,xx666915,00   0,01  54,02  52,03  55,04  58,05  54,06  56,07  54
152,11,xx666944,00   0,01  53,02  54,03  55,04  57,05  55,06  55,07  54
153,11,xx666973,00   0,01  56,02  54,03  56,04  56,05  54,06  54,07  53
154,11,xx667002,00   0,01  54,02  52,03  55,04  57,05  55,06  54,07  56
155,11,xx667032,00   0,01  55,02  54,03  53,04  56,05  54,06  54,07  56
156,11,xx667061,00   0,01  53,02  55,03  54,04  55,05  56,06  54,07  54
157,11,xx667090,00   0,01  55,02  53,03  55,04  58,05  54,06  54,07  55
158,11,xx667120,00   0,01  54,02  54,03  54,04  55,05  54,06  54,07  56
159,11,xx667149,00   0,01  54,02  55,03  54,04  56,05  55,06  53,07  55
160,11,xx667178,00   0,01  55,02  55,03  53,04  55,05  53,06  56,07  55
161,11,xx667208,00   0,01  53,02  56,03  55,04  56,05  55,06  53,07  56
162,11,xx667237,00   0,01  54,02  54,03  54,04  57,05  54,06  54,07  55
163,11,xx667266,00   0,01  54,02  57,03  55,04  55,05  56,06  56,07  55
164,11,xx667295,00   0,01  56,02  52,03  55,04  55,05  53,06  55,07  54
165,11,xx667325,00   0,01  54,02  53,03  55,04  70,05  55,06  54,07  54
166,11,xx667354,00   0,01  53,02  53,03  53,04  56,05  54,06  53,07  55
167,11,xx667383,00   0,01  55,02  54,03  54,04  55,05  54,06  57,07  56
168,11,xx667413,00   0,01  54,02  54,03  54,04  56,05  55,06  53,07  56
169,11,xx667442,00   0,01  56,02  54,03  54,04  55,05  55,06  56,07  55
170,11,xx667471,00   0,01  54,02  54,03  54,04  55,05  55,06  53,07  55
171,11,xx667500,00   0,01  55,02  57,03  54,04  56,05  55,06  53,07  55
172,11,xx667530,00   0,01  55,02  57,03  54,04  57,05  54,06  54,07  55
173,11,xx667559,00   0,01  54,02  52,03  54,04  55,05  55,06  54,07  54
174,11,xx667588,00   0,01  53,02  57,03  56,04  57,05  55,06  54,07  55
175,11,xx667618,00   0,01  54,02  54,03  55,04  56,05  54,06  54,07  55
176,11,xx667647,00   0,01  54,02  57,03  54,04  55,05  54,06  55,07  54
177,11,xx667676,00   0,01  54,02  54,03  55,04  56,05  52,06  56,07  54
178,11,xx667706,00   0,01  54,02  55,03  53,04  57,05  54,06  55,07  54
179,11,xx667735,00   0,01  56,02  55,03  54,04  55,05  54,06  54,07  56
180,11,xx667764,00   0,01  54,02  56,03  55,04  68,05  55,06  54,07  57
181,11,xx667793,00   0,01  55,02  56,03  59,04  60,05  56,06  55,07  54
182,11,xx667823,00   0,01  54,02  54,03  54,04  59,05  55,06  53,07  54
183,11,xx667852,00   0,01  54,02  55,03  56,04  58,05  54,06  54,07  53
184,11,xx667881,00   0,01  54,02  53,03  54,04  57,05  53,06  53,07  53
185,11,xx667911,00   0,01  55,02  59,03  55,04  58,05  55,06  54,07  53
186,11,xx667940,00   0,01  55,02  54,03  55,04  55,05  54,06  54,07  53
187,11,xx667969,00   0,01  54,02  53,03  54,04  56,05  54,06  54,07  54
188,11,xx667999,00   0,01  55,02  53,03  53,04  56,05  55,06  54,07  53
189,11,xx668028,00   0,01  53,02  54,03  54,04  56,05  55,06  55,07  57
190,11,xx668057,00   0,01  54,02  55,03  54,04  56,05  55,06  54,07  54
191,11,xx668086,00   0,01  53,02  53,03  54,04  55,05  54,06  55,07  53
192,11,xx668116,00   0,01  53,02  55,03  54,04  55,05  53,06  55,07  56
193,11,xx668145,00   0,01  55,02  54,03  55,04  58,05  55,06  55,07  54
194,11,xx668174,00   0,01  56,02  55,03  54,04  57,05  53,06  55,07  55
195,11,xx668204,00   0,01  55,02  55,03  55,04  57,05  53,06  54,07  54
196,11,xx668233,00   0,01  55,02  57,03  54,04  56,05  54,06  55,07  53
197,11,xx668262,00   0,01  56,02  57,03  53,04  76,05  59,06  57,07  56
198,11,xx668291,00   0,01  54,02  54,03  52,04  59,05  54,06  57,07  54
199,11,xx668321,00   0,01  55,02  52,03  54,04  58,05  52,06  53,07  54
200,11,xx668350,00   0,01  53,02  54,03  54,04  57,05  55,06  56,07  57
201,11,xx668379,00   0,01  54,02  54,03  55,04  57,05  54,06  55,07  54
202,11,xx668409,00   0,01  53,02  55,03  53,04  55,05  54,06  56,07  53
203,11,xx668438,00   0,01  55,02  56,03  55,04  58,05  54,06  56,07  56
204,11,xx668467,00   0,01  54,02  56,03  56,04  56,05  53,06  54,07  56
205,11,xx668497,00   0,01  53,02  53,03  54,04  55,05  55,06  56,07  53
206,11,xx668526,00   0,01  54,02  55,03  56,04  57,05  54,06  55,07  53
207,11,xx668555,00   0,01  55,02  53,03  56,04  55,05  54,06  53,07  56
208,11,xx668584,00   0,01  56,02  55,03  55,04  57,05  54,06  54,07  55
209,11,xx668614,00   0,01  55,02  55,03  54,04  57,05  53,06  55,07  54
210,11,xx668643,00   0,01  55,02  57,03  54,04  57,05  54,06  55,07  54
211,11,xx668672,00   0,01  54,02  55,03  54,04  56,05  54,06  55,07  54
212,11,xx668702,00   0,01  56,02  56,03  54,04  60,05  54,06  54,07  54
213,11,xx668731,00   0,01  55,02  54,03  60,04  64,05  56,06  52,07  54
214,11,xx668760,00   0,01  55,02  55,03  59,04  62,05  54,06  57,07  54
215,11,xx668790,00   0,01  55,02  56,03  56,04  58,05  54,06  57,07  55
216,11,xx668819,00   0,01  55,02  55,03  55,04  55,05  55,06  55,07  52
217,11,xx668848,00   0,01  54,02  57,03  55,04  57,05  55,06  56,07  55
218,11,xx668877,00   0,01  55,02  57,03  55,04  57,05  54,06  54,07  55
219,11,xx668907,00   0,01  55,02  58,03  55,04  57,05  53,06  56,07  54
220,11,xx668936,00   0,01  56,02  55,03  55,04  56,05  53,06  56,07  56
221,11,xx668965,00   0,01  55,02  55,03  53,04  55,05  54,06  53,07  56
222,11,xx668995,00   0,01  54,02  56,03  53,04  56,05  54,06  53,07  54
223,11,xx669024,00   0,01  54,02  55,03  55,04  56,05  56,06  54,07  53
224,11,xx669053,00   0,01  54,02  55,03  56,04  55,05  54,06  54,07  54
225,11,xx669083,00   0,01  55,02  53,03  55,04  57,05  54,06  53,07  55
226,11,xx669112,00   0,01  54,02  54,03  54,04  57,05  54,06  53,07  52
227,11,xx669141,00   0,01  55,02  55,03  54,04  57,05  54,06  55,07  53
228,11,xx669170,00   0,01  56,02  53,03  54,04  56,05  54,06  54,07  56
229,11,xx669200,00   0,01  55,02  57,03  54,04  74,05  56,06  53,07  54
230,11,xx669229,00   0,01  55,02  54,03  54,04  59,05  56,06  53,07  55
231,11,xx669258,00   0,01  54,02  54,03  53,04  56,05  54,06  55,07  56
232,11,xx669288,00   0,01  54,02  56,03  56,04  55,05  55,06  55,07  54
233,11,xx669317,00   0,01  54,02  55,03  54,04  58,05  55,06  55,07  54
234,11,xx669346,00   0,01  56,02  54,03  55,04  56,05  55,06  54,07  54
235,11,xx669375,00   0,01  54,02  54,03  55,04  55,05  56,06  55,07  53
236,11,xx669405,00   0,01  55,02  55,03  52,04  56,05  53,06  55,07  53
237,11,xx669434,00   0,01  55,02  52,03  53,04  56,05  54,06  54,07  55
238,11,xx669463,00   0,01  53,02  54,03  54,04  56,05  56,06  53,07  53
239,11,xx669493,00   0,01  55,02  55,03  54,04  56,05  56,06  54,07  55
240,11,xx669522,00   0,01  54,02  53,03  53,04  56,05  54,06  55,07  54
241,11,xx669551,00   0,01  55,02  54,03  55,04  55,05  55,06  54,07  55
242,11,xx669581,00   0,01  54,02  55,03  54,04  55,05  53,06  56,07  53
243,11,xx669610,00   0,01  55,02  55,03  55,04  74,05  58,06  55,07  54
244,11,xx669639,00   0,01  56,02  52,03  56,04  59,05  53,06  56,07  53
245,11,xx669668,00   0,01  55,02  56,03  54,04  56,05  55,06  55,07  55
246,11,xx669698,00   0,01  55,02  52,03  56,04  56,05  55,06  55,07  53
247,11,xx669727,00   0,01  54,02  55,03  54,04  56,05  56,06  55,07  56
248,11,xx669756,00   0,01  55,02  55,03  54,04  55,05  55,06  54,07  55
249,11,xx669786,00   0,01  56,02  54,03  54,04  57,05  54,06  53,07  54
250,11,xx669815,00   0,01  54,02  53,03  54,04  56,05  56,06  58,07  55
251,11,xx669844,00   0,01  55,02  55,03  55,04  55,05  54,06  54,07  55
252,11,xx669874,00   0,01  54,02  54,03  56,04  57,05  55,06  53,07  54
253,11,xx669903,00   0,01  54,02  55,03  55,04  57,05  54,06  58,07  55
254,11,xx669932,00   0,01  54,02  53,03  54,04  58,05  54,06  55,07  55
255,11,xx669961,00   0,01  54,02  53,03  55,04  56,05  54,06  55,07  55
256,11,xx669991,00   0,01  55,02  54,03  54,04  55,05  55,06  53,07  53
257,11,xx670020,00   0,01  53,02  54,03  55,04  59,05  54,06  53,07  56
258,11,xx670049,00   0,01  55,02  54,03  55,04  65,05  56,06  55,07  54
259,11,xx670079,00   0,01  55,02  54,03  55,04  62,05  54,06  52,07  55
260,11,xx670108,00   0,01  53,02  54,03  53,04  57,05  54,06  52,07  53
261,11,xx670137,00   0,01  56,02  54,03  54,04  58,05  53,06  55,07  53
262,11,xx670166,00   0,01  55,02  52,03  55,04  57,05  54,06  55,07  55
263,11,xx670196,00   0,01  55,02  55,03  53,04  56,05  53,06  55,07  55
264,11,xx670225,00   0,01  55,02  56,03  54,04  57,05  54,06  54,07  54
265,11,xx670254,00   0,01  55,02  55,03  54,04  55,05  55,06  54,07  55
266,11,xx670284,00   0,01  55,02  53,03  55,04  56,05  54,06  53,07  55
267,11,xx670313,00   0,01  55,02  56,03  54,04  55,05  54,06  53,07  55
268,11,xx670342,00   0,01  56,02  53,03  54,04  58,05  53,06  54,07  55
269,11,xx670372,00   0,01  55,02  55,03  55,04  56,05  56,06  53,07  53
270,11,xx670401,00   0,01  54,02  53,03  56,04  56,05  55,06  56,07  54
271,11,xx670430,00   0,01  53,02  58,03  55,04  56,05  54,06  57,07  56
272,11,xx670459,00   0,01  55,02  54,03  55,04  56,05  54,06  55,07  55
273,11,xx670489,00   0,01  55,02  56,03  54,04  56,05  54,06  56,07  53
274,11,xx670518,00   0,01  56,02  55,03  53,04  67,05  55,06  54,07  54
275,11,xx670547,00   0,01  53,02  55,03  53,04  58,05  54,06  52,07  55
276,11,xx670577,00   0,01  55,02  55,03  55,04  57,05  54,06  55,07  58
277,11,xx670606,00   0,01  53,02  55,03  53,04  55,05  54,06  53,07  51
278,11,xx670635,00   0,01  56,02  55,03  53,04  54,05  56,06  54,07  57
279,11,xx670665,00   0,01  54,02  56,03  53,04  55,05  55,06  55,07  56
280,11,xx670694,00   0,01  54,02  54,03  54,04  56,05  53,06  54,07  55
281,11,xx670723,00   0,01  55,02  54,03  55,04  55,05  53,06  56,07  54
282,11,xx670752,00   0,01  53,02  55,03  55,04  57,05  54,06  55,07  54
283,11,xx670782,00   0,01  55,02  53,03  55,04  58,05  54,06  54,07  55
284,11,xx670811,00   0,01  55,02  52,03  54,04  57,05  55,06  56,07  55
285,11,xx670840,00   0,01  54,02  55,03  52,04  56,05  53,06  53,07  54
286,11,xx670870,00   0,01  53,02  55,03  55,04  55,05  54,06  54,07  55
287,11,xx670899,00   0,01  54,02  56,03  55,04  56,05  54,06  56,07  54
288,11,xx670928,00   0,01  58,02  57,03  55,04  78,05  56,06  52,07  56
289,11,xx670958,00   0,01  53,0,03  55,04  58,05  54,06  56,07  55
290,11,xx670987,00   0,01  54,02  56,03  55,04  58,05  56,06  51,07  56
291,11,xx671016,00   0,01  54,02  55,03  54,04  57,05  54,06  55,07  55
292,11,xx671045,00   0,01  55,02  57,03  54,04  55,05  54,06  53,07  54
293,11,xx671075,00   0,01  54,02  56,03  55,04  56,05  54,06  56,07  56
294,11,xx671104,00   0,01  55,02  53,03  54,04  56,05  55,06  57,07  56
295,11,xx671133,00   0,01  55,02  54,03  55,04  56,05  56,06  56,07  55
296,11,xx671163,00   0,01  56,02  52,03  54,04  57,05  55,06  53,07  54
297,11,xx671192,00   0,01  55,02  53,03  55,04  56,05  55,06  54,07  55
298,11,xx671221,00   0,01  55,02  54,03  55,04  56,05  53,06  55,07  53
299,11,xx671250,00   0,01  55,02  55,03  55,04  56,05  54,06  56,07  56
300,11,xx671280,00   0,01  54,02  54,03  54,04  58,05  56,06  54,07  56
301,11,xx671309,00   0,01  55,02  54,03  54,04  57,05  54,06  55,07  54
302,11,xx671338,00   0,01  54,02  53,03  55,04  56,05  54,06  54,07  54
303,11,xx671368,00   0,01  54,02  55,03  55,04  55,05  54,06  54,07  55
304,11,xx671397,00   0,01  55,02  56,03  54,04  73,05  58,06  55,07  54
305,11,xx671426,00   0,01  54,02  54,03  57,04  57,05  56,06  57,07  57
306,11,xx671456,00   0,01  54,02  52,03  53,04  59,05  54,06  56,07  54
307,11,xx671485,00   0,01  56,02  56,03  55,04  58,05  54,06  55,07  54
308,11,xx671514,00   0,01  56,02  55,03  54,04  56,05  53,06  56,07  54
309,11,xx671543,00   0,01  55,02  56,03  54,04  56,05  55,06  56,07  55
310,11,xx671573,00   0,01  55,02  55,03  55,04  58,05  54,06  54,07  54
311,11,xx671602,00   0,01  55,02  55,03  55,04  54,05  53,06  54,07  55
312,11,xx671631,00   0,01  53,02  54,03  55,04  56,05  53,06  54,07  55
313,11,xx671661,00   0,01  54,02  58,03  56,04  56,05  55,06  55,07  56
314,11,xx671690,00   0,01  54,02  53,03  55,04  55,05  53,06  53,07  54
315,11,xx671719,00   0,01  54,02  55,03  54,04  57,05  53,06  53,07  53
316,11,xx671749,00   0,01  56,02  55,03  55,04  56,05  56,06  54,07  56
317,11,xx671778,00   0,01  55,02  53,03  55,04  57,05  53,06  56,07  54
318,11,xx671807,00   0,01  55,02  55,03  54,04  56,05  52,06  54,07  53
319,11,xx671836,00   0,01  57,02  56,03  54,04  55,05  54,06  54,07  53
320,11,xx671866,00   0,01  54,02  56,03  55,04  58,05  55,06  54,07  53
321,11,xx671895,00   0,01  53,02  55,03  61,04  66,05  55,06  55,07  54
322,11,xx671924,00   0,01  56,02  57,03  55,04  63,05  56,06  54,07  56
323,11,xx671954,00   0,01  55,02  52,03  54,04  58,05  54,06  53,07  58
324,11,xx671983,00   0,01  56,02  54,03  55,04  56,05  55,06  54,07  52
325,11,xx672012,00   0,01  55,02  53,03  56,04  57,05  52,06  54,07  56
326,11,xx672041,00   0,01  54,02  54,03  56,04  58,05  55,06  53,07  56
327,11,xx672071,00   0,01  55,02  56,03  55,04  57,05  54,06  54,07  56
328,11,xx672100,00   0,01  56,02  56,03  55,04  57,05  54,06  54,07  57
329,11,xx672129,00   0,01  54,02  54,03  54,04  56,05  54,06  55,07  55
330,11,xx672159,00   0,01  54,02  54,03  56,04  57,05  55,06  52,07  55
331,11,xx672188,00   0,01  55,02  52,03  54,04  58,05  53,06  54,07  53
332,11,xx672217,00   0,01  55,02  53,03  55,04  57,05  53,06  55,07  54
333,11,xx672247,00   0,01  54,02  56,03  55,04  57,05  54,06  54,07  55
334,11,xx672276,00   0,01  54,02  57,03  53,04  57,05  55,06  55,07  54
335,11,xx672305,00   0,01  56,02  57,03  55,04  57,05  54,06  53,07  53
336,11,xx672334,00   0,01  56,02  55,03  54,04  57,05  54,06  52,07  55
337,11,xx672364,00   0,01  54,02  56,03  60,04  62,05  55,06  58,07  52
338,11,xx672393,00   0,01  54,02  56,03  55,04  59,05  54,06  54,07  55
