,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
335,11,xx87534,00   0,01  54,02  55,03  55,04  56,05  54,06  54,07  56
336,11,xx87563,00   0,01  54,02  57,03  54,04  54,05  55,06  54,07  54
337,11,xx87592,00   0,01  54,02  55,03  56,04  54,05  54,06  54,07  55
338,11,xx87622,00   0,01  54,02  54,03  55,04  55,05  54,06  54,07  54
339,11,xx87651,00   0,01  55,02  54,03  53,04  55,05  53,06  54,07  55
340,11,xx87680,00   0,01  55,02  54,03  54,04  54,05  55,06  53,07  54
341,11,xx87709,00   0,01  56,02  54,03  54,04  56,05  54,06  54,07  55
342,11,xx87739,00   0,01  55,02  56,03  54,04  53,05  54,06  56,07  55
343,11,xx87768,00   0,01  55,02  54,03  54,04  55,05  53,06  55,07  55
344,11,xx87797,00   0,01  54,02  54,03  55,04  54,05  54,06  55,07  55
345,11,xx87827,00   0,01  56,02  55,03  54,04  55,05  53,06  54,07  56
346,11,xx87856,00   0,01  55,02  54,03  56,04  55,05  55,06  54,07  54
347,11,xx87885,00   0,01  56,02  56,03  55,04  57,05  54,06  55,07  56
348,11,xx87915,00   0,01  55,02  55,03  54,04  55,05  54,06  55,07  54
349,11,xx87944,00   0,01  55,02  53,03  54,04  55,05  54,06  56,07  55
350,11,xx87973,00   0,01  54,02  55,03  55,04  54,05  53,06  53,07  54
351,11,xx88002,00   0,01  55,02  55,03  54,04  54,05  54,06  55,07  55
352,11,xx88032,00   0,01  56,02  54,03  55,04  55,05  54,06  55,07  55
353,11,xx88061,00   0,01  56,02  56,03  56,04  54,05  54,06  55,07  55
354,11,xx88090,00   0,01  54,02  54,03  54,04  55,05  54,06  55,07  55
355,11,xx88120,00   0,01  55,02  54,03  54,04  55,05  55,06  55,07  55
356,11,xx88149,00   0,01  53,02  55,03  56,04  54,05  54,06  53,07  55
357,11,xx88178,00   0,01  56,02  55,03  53,04  55,05  55,06  55,07  54
358,11,xx88208,00   0,01  55,02  55,03  55,04  54,05  55,06  55,07  55
359,11,xx88237,00   0,01  56,02  54,03  53,04  55,05  55,06  55,07  54
360,11,xx88266,00   0,01  55,02  58,03  55,04  54,05  54,06  55,07  55
361,11,xx88295,00   0,01  53,02  55,03  54,04  54,05  54,06  53,07  55
362,11,xx88325,00   0,01  54,02  56,03  55,04  55,05  54,06  57,07  55
363,11,xx88354,00   0,01  54,02  55,03  55,04  54,05  55,06  54,07  56
364,11,xx88383,00   0,01  55,02  54,03  53,04  53,05  54,06  54,07  55
365,11,xx88413,00   0,01  54,02  53,03  55,04  55,05  55,06  54,07  54
366,11,xx88442,00   0,01  53,02  55,03  55,04  54,05  54,06  54,07  55
367,11,xx88471,00   0,01  55,02  54,03  54,04  54,05  54,06  55,07  54
368,11,xx88500,00   0,01  54,02  54,03  53,04  54,05  55,06  54,07  56
369,11,xx88530,00   0,01  55,02  55,03  55,04  54,05  53,06  54,07  54
370,11,xx88559,00   0,01  54,02  55,03  55,04  53,05  53,06  56,07  54
371,11,xx88588,00   0,01  55,02  55,03  54,04  54,05  53,06  55,07  54
372,11,xx88618,00   0,01  56,02  55,03  55,04  54,05  53,06  55,07  56
373,11,xx88647,00   0,01  54,02  54,03  54,04  54,05  54,06  54,07  54
374,11,xx88676,00   0,01  55,02  53,03  55,04  55,05  54,06  55,07  54
375,11,xx88706,00   0,01  55,02  55,03  55,04  55,05  54,06  56,07  54
376,11,xx88735,00   0,01  55,02  55,03  54,04  53,05  53,06  55,07  55
377,11,xx88764,00   0,01  54,02  56,03  55,04  53,05  53,06  54,07  53
378,11,xx88793,00   0,01  55,02  54,03  55,04  55,05  54,06  55,07  55
379,11,xx88823,00   0,01  53,02  57,03  53,04  54,05  55,06  54,07  53
380,11,xx88852,00   0,01  53,02  54,03  55,04  53,05  54,06  54,07  54
381,11,xx88881,00   0,01  53,02  54,03  54,04  54,05  54,06  55,07  54
382,11,xx88911,00   0,01  54,02  54,03  56,04  56,05  54,06  54,07  55
383,11,xx88940,00   0,01  55,02  54,03  54,04  55,05  54,06  52,07  54
384,11,xx88969,00   0,01  55,02  55,03  54,04  55,05  55,06  54,07  54
385,11,xx88999,00   0,01  53,02  54,03  55,04  55,05  53,06  54,07  56
386,11,xx89028,00   0,01  54,02  54,03  53,04  54,05  56,06  53,07  55
387,11,xx89057,00   0,01  55,02  55,03  54,04  54,05  54,06  52,07  53
388,11,xx89086,00   0,01  56,02  55,03  53,04  54,05  54,06  55,07  55
389,11,xx89116,00   0,01  55,02  54,03  56,04  56,05  54,06  55,07  53
390,11,xx89145,00   0,01  53,02  55,03  55,04  55,05  54,06  55,07  55
391,11,xx89174,00   0,01  54,02  53,03  55,04  53,05  53,06  55,07  56
392,11,xx89204,00   0,01  54,02  56,03  54,04  57,05  54,06  56,07  54
393,11,xx89233,00   0,01  54,02  54,03  54,04  55,05  54,06  55,07  55
394,11,xx89262,00   0,01  54,02  54,03  55,04  55,05  55,06  54,07  54
395,11,xx89291,00   0,01  55,02  55,03  54,04  55,05  55,06  56,07  54
396,11,xx89321,00   0,01  56,02  55,03  55,04  54,05  53,06  56,07  55
397,11,xx89350,00   0,01  54,02  54,03  55,04  55,05  53,06  54,07  54
398,11,xx89379,00   0,01  54,02  55,03  55,04  56,05  54,06  57,07  56
399,11,xx89409,00   0,01  55,02  55,03  54,04  55,05  52,06  54,07  54
400,11,xx89438,00   0,01  55,02  54,03  54,04  55,05  54,06  55,07  56
401,11,xx89467,00   0,01  54,02  55,03  55,04  55,05  55,06  55,07  56
402,11,xx89497,00   0,01  55,02  54,03  55,04  55,05  53,06  55,07  55
403,11,xx89526,00   0,01  53,02  55,03  55,04  54,05  54,06  55,07  54
404,11,xx89555,00   0,01  54,02  53,03  55,04  55,05  54,06  56,07  55
405,11,xx89584,00   0,01  53,02  55,03  56,04  54,05  53,06  53,07  56
406,11,xx89614,00   0,01  54,02  54,03  55,04  56,05  53,06  54,07  53
407,11,xx89643,00   0,01  54,02  55,03  54,04  55,05  55,06  56,07  54
408,11,xx89672,00   0,01  55,02  54,03  54,04  54,05  55,06  55,07  55
409,11,xx89702,00   0,01  54,02  55,03  55,04  54,05  54,06  54,07  56
410,11,xx89731,00   0,01  54,02  55,03  54,04  54,05  54,06  56,07  54
411,11,xx89760,00   0,01  56,02  53,03  56,04  53,05  54,06  54,07  55
412,11,xx89790,00   0,01  55,02  55,03  56,04  54,05  55,06  54,07  54
413,11,xx89819,00   0,01  55,02  55,03  55,04  54,05  53,06  56,07  56
414,11,xx89848,00   0,01  54,02  54,03  55,04  54,05  56,06  54,07  56
415,11,xx89877,00   0,01  55,02  55,03  54,04  55,05  54,06  55,07  54
416,11,xx89907,00   0,01  56,02  55,03  54,04  55,05  55,06  55,07  54
417,11,xx89936,00   0,01  54,02  56,03  55,04  55,05  53,06  55,07  55
418,11,xx89965,00   0,01  56,02  54,03  55,04  56,05  55,06  56,07  55
419,11,xx89995,00   0,01  56,02  55,03  54,04  54,05  53,06  55,07  54
420,11,xx90024,00   0,01  53,02  53,03  54,04  54,05  56,06  55,07  55
421,11,xx90053,00   0,01  54,02  54,03  55,04  54,05  54,06  54,07  54
422,11,xx90083,00   0,01  53,02  56,03  55,04  55,05  55,06  55,07  54
423,11,xx90112,00   0,01  54,02  55,03  55,04  55,05  54,06  54,07  56
424,11,xx90141,00   0,01  54,02  54,03  53,04  53,05  54,06  56,07  56
425,11,xx90170,00   0,01  55,02  55,03  53,04  54,05  54,06  54,07  54
426,11,xx90200,00   0,01  54,02  54,03  54,04  54,05  54,06  55,07  55
427,11,xx90229,00   0,01  54,02  54,03  54,04  56,05  54,06  56,07  54
428,11,xx90258,00   0,01  54,02  55,03  54,04  54,05  56,06  55,07  52
429,11,xx90288,00   0,01  55,02  54,03  55,04  54,05  53,06  53,07  54
430,11,xx90317,00   0,01  54,02  54,03  56,04  54,05  54,06  54,07  54
431,11,xx90346,00   0,01  53,02  54,03  54,04  54,05  55,06  54,07  55
432,11,xx90375,00   0,01  55,02  57,03  55,04  54,05  54,06  55,07  55
433,11,xx90405,00   0,01  53,02  54,03  54,04  55,05  54,06  56,07  55
434,11,xx90434,00   0,01  55,02  57,03  55,04  56,05  53,06  54,07  54
435,11,xx90463,00   0,01  53,02  56,03  53,04  53,05  54,06  56,07  55
436,11,xx90493,00   0,01  55,02  55,03  54,04  54,05  54,06  55,07  56
437,11,xx90522,00   0,01  55,02  55,03  55,04  54,05  54,06  54,07  54
438,11,xx90551,00   0,01  55,02  54,03  55,04  55,05  55,06  54,07  54
439,11,xx90581,00   0,01  55,02  56,03  56,04  55,05  55,06  56,07  54
440,11,xx90610,00   0,01  53,02  56,03  55,04  54,05  55,06  54,07  55
441,11,xx90639,00   0,01  53,02  55,03  55,04  54,05  53,06  55,07  54
442,11,xx90668,00   0,01  55,02  54,03  55,04  55,05  53,06  55,07  55
443,11,xx90698,00   0,01  55,02  55,03  55,04  53,05  54,06  55,07  56
444,11,xx90727,00   0,01  54,02  55,03  56,04  55,05  53,06  53,07  55
445,11,xx90756,00   0,01  54,02  54,03  54,04  53,05  55,06  56,07  54
446,11,xx90786,00   0,01  54,02  54,03  54,04  53,05  54,06  56,07  55
447,11,xx90815,00   0,01  56,02  55,03  56,04  55,05  54,06  55,07  55
448,11,xx90844,00   0,01  55,02  56,03  55,04  54,05  53,06  53,07  55
449,11,xx90874,00   0,01  55,02  54,03  56,04  55,05  54,06  55,07  56
450,11,xx90903,00   0,01  53,02  54,03  56,04  54,05  53,06  54,07  56
451,11,xx90932,00   0,01  54,02  54,03  54,04  54,05  55,06  55,07  54
452,11,xx90961,00   0,01  54,02  53,03  54,04  54,05  52,06  54,07  55
453,11,xx90991,00   0,01  54,02  54,03  55,04  54,05  54,06  55,07  54
454,11,xx91020,00   0,01  55,02  54,03  55,04  54,05  56,06  56,07  55
455,11,xx91049,00   0,01  54,02  56,03  55,04  54,05  54,06  55,07  55
456,11,xx91079,00   0,01  53,02  54,03  56,04  55,05  54,06  54,07  55
457,11,xx91108,00   0,01  54,02  55,03  54,04  54,05  53,06  55,07  54
458,11,xx91137,00   0,01  53,02  54,03  54,04  54,05  53,06  53,07  53
459,11,xx91166,00   0,01  56,02  55,03  55,04  55,05  54,06  53,07  55
460,11,xx91196,00   0,01  54,02  54,03  54,04  54,05  53,06  56,07  54
461,11,xx91225,00   0,01  53,02  55,03  56,04  54,05  54,06  55,07  54
462,11,xx91254,00   0,01  55,02  54,03  55,04  55,05  52,06  55,07  54
463,11,xx91284,00   0,01  54,02  54,03  53,04  54,05  54,06  56,07  55
464,11,xx91313,00   0,01  54,02  54,03  55,04  55,05  55,06  54,07  56
465,11,xx91342,00   0,01  54,02  54,03  55,04  53,05  55,06  54,07  55
466,11,xx91372,00   0,01  55,02  53,03  55,04  54,05  53,06  56,07  55
467,11,xx91401,00   0,01  54,02  53,03  56,04  56,05  54,06  53,07  54
468,11,xx91430,00   0,01  54,02  60,03  54,04  54,05  54,06  55,07  55
469,11,xx91459,00   0,01  54,02  56,03  53,04  55,05  54,06  55,07  56
470,11,xx91489,00   0,01  53,02  55,03  56,04  54,05  55,06  56,07  55
471,11,xx91518,00   0,01  55,02  56,03  54,04  54,05  54,06  56,07  58
472,11,xx91547,00   0,01  56,02  55,03  55,04  55,05  53,06  55,07  54
473,11,xx91577,00   0,01  54,02  54,03  54,04  54,05  56,06  55,07  54
474,11,xx91606,00   0,01  55,02  54,03  55,04  54,05  54,06  55,07  53
475,11,xx91635,00   0,01  55,02  54,03  56,04  54,05  55,06  56,07  55
476,11,xx91665,00   0,01  53,02  56,03  54,04  54,05  54,06  54,07  55
477,11,xx91694,00   0,01  54,02  54,03  55,04  56,05  54,06  54,07  55
478,11,xx91723,00   0,01  54,02  54,03  53,04  55,05  55,06  54,07  55
479,11,xx91752,00   0,01  55,02  54,03  55,04  53,05  55,06  54,07  55
480,11,xx91782,00   0,01  53,02  55,03  54,04  55,05  54,06  54,07  54
481,11,xx91811,00   0,01  54,02  53,03  56,04  55,05  54,06  55,07  55
482,11,xx91840,00   0,01  55,02  56,03  55,04  55,05  54,06  54,07  55
483,11,xx91870,00   0,01  55,02  56,03  55,04  55,05  53,06  54,07  55
484,11,xx91899,00   0,01  55,02  54,03  55,04  55,05  52,06  55,07  54
485,11,xx91928,00   0,01  54,02  53,03  54,04  54,05  53,06  54,07  56
486,11,xx91958,00   0,01  54,02  56,03  55,04  54,05  55,06  54,07  55
487,11,xx91987,00   0,01  54,02  55,03  54,04  55,05  53,06  54,07  53
488,11,xx92016,00   0,01  54,02  56,03  55,04  56,05  54,06  57,07  55
489,11,xx92045,00   0,01  54,02  56,03  55,04  53,05  53,06  56,07  56
490,11,xx92075,00   0,01  55,02  54,03  55,04  55,05  54,06  54,07  53
491,11,xx92104,00   0,01  56,02  54,03  54,04  54,05  54,06  54,07  54
492,11,xx92133,00   0,01  54,02  55,03  54,04  56,05  54,06  56,07  56
493,11,xx92163,00   0,01  55,02  54,03  54,04  54,05  56,06  55,07  55
494,11,xx92192,00   0,01  55,02  56,03  54,04  54,05  51,06  55,07  56
495,11,xx92221,00   0,01  56,02  54,03  55,04  55,05  53,06  54,07  55
496,11,xx92250,00   0,01  56,02  55,0,04  56,05  56,06  53,07  55
497,11,xx92280,00   0,01  55,02  54,03  56,04  55,05  55,06  53,07  55
498,11,xx92309,00   0,01  55,02  55,03  53,04  55,05  53,06  55,07  54
499,11,xx92338,00   0,01  53,02  53,03  55,04  54,05  55,06  56,07  54
500,11,xx92368,00   0,01  54,02  54,03  55,04  55,05  53,06  56,07  54
501,11,xx92397,00   0,01  55,02  55,03  54,04  54,05  54,06  55,07  55
502,11,xx92426,00   0,01  56,02  55,03  55,04  54,05  53,06  54,07  56
503,11,xx92456,00   0,01  54,02  55,03  55,04  55,05  54,06  55,07  53
504,11,xx92485,00   0,01  54,02  53,03  55,04  54,05  54,06  56,07  54
505,11,xx92514,00   0,01  54,02  55,03  55,04  54,05  54,06  54,07  54
506,11,xx92543,00   0,01  55,02  55,03  56,04  56,05  54,06  55,07  53
507,11,xx92573,00   0,01  54,02  55,03  55,04  54,05  53,06  55,07  54
508,11,xx92602,00   0,01  56,02  56,03  55,04  53,05  53,06  55,07  55
509,11,xx92631,00   0,01  55,02  55,03  55,04  54,05  54,06  55,07  53
510,11,xx92661,00   0,01  55,02  56,03  54,04  54,05  53,06  55,07  55
511,11,xx92690,00   0,01  56,02  53,03  54,04  55,05  54,06  54,07  55
512,11,xx92719,00   0,01  55,02  58,03  56,04  54,05  53,06  55,07  57
513,11,xx92749,00   0,01  54,02  55,03  55,04  53,05  53,06  55,07  54
514,11,xx92778,00   0,01  54,02  54,03  54,04  54,05  54,06  56,07  55
515,11,xx92807,00   0,01  55,02  54,03  55,04  56,05  54,06  55,07  54
516,11,xx92836,00   0,01  56,02  54,03  55,04  54,05  53,06  54,07  56
517,11,xx92866,00   0,01  54,02  54,03  56,04  54,05  53,06  55,07  56
518,11,xx92895,00   0,01  55,02  54,03  56,04  55,05  55,06  55,07  55
519,11,xx92924,00   0,01  54,02  54,03  54,04  54,05  54,06  54,07  56
520,11,xx92954,00   0,01  53,02  54,03  55,04  54,05  53,06  55,07  55
521,11,xx92983,00   0,01  54,02  55,03  55,04  55,05  55,06  56,07  55
522,11,xx93012,00   0,01  54,02  54,03  55,04  53,05  54,06  56,07  56
523,11,xx93041,00   0,01  54,02  55,03  54,04  54,05  53,06  55,07  54
524,11,xx93071,00   0,01  54,02  55,03  53,04  55,05  54,06  56,07  54
525,11,xx93100,00   0,01  53,02  55,03  54,04  55,05  55,06  54,07  53
526,11,xx93129,00   0,01  53,02  55,03  55,04  54,05  54,06  56,07  54
527,11,xx93159,00   0,01  54,02  55,03  54,04  55,05  55,06  56,07  55
528,11,xx93188,00   0,01  55,02  55,03  55,04  56,05  54,06  54,07  55
529,11,xx93217,00   0,01  54,02  54,03  54,04  56,05  53,06  55,07  55
530,11,xx93247,00   0,01  53,02  56,03  55,04  53,05  53,06  53,07  54
531,11,xx93276,00   0,01  53,02  54,03  55,04  55,05  54,06  55,07  54
532,11,xx93305,00   0,01  54,02  56,03  55,04  54,05  53,06  54,07  54
533,11,xx93334,00   0,01  55,02  55,03  55,04  54,05  55,06  55,07  55
534,11,xx93364,00   0,01  54,02  56,03  54,04  54,05  54,06  53,07  54
535,11,xx93393,00   0,01  55,02  55,03  54,04  55,05  55,06  55,07  55
536,11,xx93422,00   0,01  54,02  54,03  54,04  56,05  55,06  55,07  56
537,11,xx93452,00   0,01  54,02  54,03  56,04  54,05  55,06  54,07  55
538,11,xx93481,00   0,01  53,02  55,03  54,04  56,05  54,06  55,07  54
539,11,xx93510,00   0,01  54,02  55,03  54,04  55,05  55,06  54,07  54
540,11,xx93540,00   0,01  55,02  56,03  55,04  54,05  54,06  56,07  54
541,11,xx93569,00   0,01  56,02  53,03  54,04  54,05  56,06  55,07  55
542,11,xx93598,00   0,01  55,02  56,03  54,04  55,05  53,06  55,07  55
543,11,xx93627,00   0,01  54,02  53,03  54,04  55,05  53,06  55,07  54
544,11,xx93657,00   0,01  55,02  55,03  53,04  56,05  53,06  56,07  55
545,11,xx93686,00   0,01  53,02  55,03  55,04  56,05  54,06  55,07  56
546,11,xx93715,00   0,01  55,02  55,03  55,04  54,05  55,06  55,07  54
547,11,xx93745,00   0,01  54,02  52,03  55,04  55,05  54,06  54,07  56
548,11,xx93774,00   0,01  56,02  54,03  54,04  55,05  53,06  54,07  54
549,11,xx93803,00   0,01  55,02  54,03  54,04  55,05  54,06  55,07  54
550,11,xx93833,00   0,01  56,02  56,03  56,04  54,05  53,06  55,07  55
551,11,xx93862,00   0,01  56,02  54,03  54,04  54,05  53,06  56,07  53
552,11,xx93891,00   0,01  54,02  58,03  56,04  54,05  53,06  54,07  56
553,11,xx93920,00   0,01  54,02  50,03  55,04  56,05  55,06  55,07  55
554,11,xx93950,00   0,01  54,02  55,03  56,04  55,05  54,06  55,07  54
555,11,xx93979,00   0,01  54,02  55,03  54,04  54,05  55,06  55,07  55
556,11,xx94008,00   0,01  54,02  54,03  56,04  56,05  54,06  53,07  54
557,11,xx94038,00   0,01  55,02  56,03  55,04  54,05  54,06  55,07  56
558,11,xx94067,00   0,01  55,02  56,03  55,04  55,05  54,06  55,07  55
559,11,xx94096,00   0,01  56,02  54,03  56,04  55,05  55,06  54,07  54
560,11,xx94125,00   0,01  53,02  55,03  55,04  54,05  53,06  54,07  55
561,11,xx94155,00   0,01  54,02  55,03  55,04  53,05  54,06  55,07  55
562,11,xx94184,00   0,01  56,02  54,03  53,04  53,05  54,06  54,07  54
563,11,xx94213,00   0,01  54,02  56,03  54,04  55,05  55,06  53,07  56
564,11,xx94243,00   0,01  56,02  55,03  54,04  56,05  54,06  55,07  54
565,11,xx94272,00   0,01  55,02  55,03  55,04  54,05  53,06  55,07  53
566,11,xx94301,00   0,01  54,02  55,03  56,04  55,05  54,06  55,07  54
567,11,xx94331,00   0,01  54,02  55,03  54,04  55,05  55,06  56,07  55
568,11,xx94360,00   0,01  54,02  56,03  55,04  55,05  55,06  54,07  55
569,11,xx94389,00   0,01  54,02  54,03  55,04  55,05  54,06  57,07  54
570,11,xx94418,00   0,01  55,02  56,03  56,04  55,05  56,06  54,07  53
571,11,xx94448,00   0,01  56,02  55,03  55,04  55,05  53,06  55,07  54
572,11,xx94477,00   0,01  54,02  56,03  53,04  54,05  54,06  55,07  55
573,11,xx94506,00   0,01  55,02  55,03  55,04  54,05  54,06  55,07  54
574,11,xx94536,00   0,01  55,02  53,03  55,04  54,05  55,06  56,07  55
575,11,xx94565,00   0,01  55,02  55,03  55,04  54,05  54,06  54,07  56
576,11,xx94594,00   0,01  54,02  55,03  54,04  54,05  53,06  54,07  55
577,11,xx94624,00   0,01  55,02  54,03  55,04  57,05  54,06  55,07  54
578,11,xx94653,00   0,01  53,02  54,03  54,04  53,05  54,06  56,07  54
579,11,xx94682,00   0,01  53,02  56,03  54,04  54,05  54,06  55,07  53
580,11,xx94711,00   0,01  54,02  55,03  54,04  54,05  54,06  56,07  54
581,11,xx94741,00   0,01  56,02  56,03  55,04  54,05  56,06  56,07  55
582,11,xx94770,00   0,01  55,02  54,03  55,04  55,05  54,06  55,07  55
583,11,xx94799,00   0,01  56,02  56,03  54,04  55,05  53,06  55,07  54
584,11,xx94829,00   0,01  55,02  55,03  55,04  54,05  55,06  55,07  55
585,11,xx94858,00   0,01  55,02  55,03  55,04  55,05  54,06  56,07  55
586,11,xx94887,00   0,01  56,02  54,03  56,04  54,05  54,06  54,07  55
587,11,xx94916,00   0,01  54,02  56,03  54,04  55,05  53,06  54,07  54
588,11,xx94946,00   0,01  55,02  55,03  53,04  56,05  56,06  56,07  54
589,11,xx94975,00   0,01  55,02  55,03  56,04  56,05  54,06  55,07  55
590,11,xx95004,00   0,01  54,02  54,03  55,04  55,05  54,06  53,07  55
591,11,xx95034,00   0,01  55,02  55,03  55,04  54,05  55,06  55,07  54
592,11,xx95063,00   0,01  55,02  53,03  55,0,05  50,06  55,07  53
593,11,xx95092,00   0,01  55,02  56,03  54,04  55,05  56,06  55,07  55
594,11,xx95122,00   0,01  53,02  56,03  54,04  55,05  55,06  55,07  53
595,11,xx95151,00   0,01  55,02  55,03  54,04  56,05  55,06  56,07  54
596,11,xx95180,00   0,01  55,02  54,03  55,04  54,05  53,06  55,07  56
597,11,xx95209,00   0,01  55,02  54,03  56,04  56,05  55,06  56,07  55
598,11,xx95239,00   0,01  54,02  54,03  55,04  54,05  53,06  55,07  54
599,11,xx95268,00   0,01  54,02  53,03  54,04  54,05  55,06  54,07  55
600,11,xx95297,00   0,01  55,02  54,03  55,04  55,05  54,06  55,07  54
601,11,xx95327,00   0,01  55,02  57,03  55,04  55,05  55,06  54,07  55
602,11,xx95356,00   0,01  54,02  55,03  55,04  54,05  53,06  54,07  54
603,11,xx95385,00   0,01  56,02  55,03  55,04  53,05  54,06  54,07  55
604,11,xx95415,00   0,01  55,02  55,03  56,04  55,05  54,06  54,07  55
605,11,xx95444,00   0,01  54,02  55,03  55,04  54,05  53,06  55,07  54
606,11,xx95473,00   0,01  56,02  56,03  54,04  56,05  54,06  55,07  55
607,11,xx95502,00   0,01  54,02  53,03  54,04  54,05  54,06  55,07  55
608,11,xx95532,00   0,01  53,02  54,03  55,04  54,05  54,06  55,07  54
609,11,xx95561,00   0,01  55,02  54,03  54,04  55,05  55,06  55,07  53
610,11,xx95590,00   0,01  55,02  55,03  56,04  55,05  55,06  56,07  54
611,11,xx95620,00   0,01  54,02  55,03  55,04  55,05  55,06  56,07  54
612,11,xx95649,00   0,01  53,02  55,03  54,04  54,05  54,06  53,07  54
613,11,xx95678,00   0,01  54,02  55,03  54,04  54,05  53,06  55,07  52
614,11,xx95708,00   0,01  55,02  55,03  54,04  55,05  55,06  56,07  53
615,11,xx95737,00   0,01  56,02  53,03  54,04  56,05  54,06  54,07  54
616,11,xx95766,00   0,01  55,02  55,03  53,04  55,05  54,06  54,07  55
617,11,xx95795,00   0,01  54,02  55,03  53,04  55,05  54,06  55,07  55
618,11,xx95825,00   0,01  53,02  56,03  55,04  55,05  53,06  55,07  54
619,11,xx95854,00   0,01  53,02  55,03  54,04  54,05  53,06  56,07  53
620,11,xx95883,00   0,01  55,02  56,03  54,04  55,05  53,06  53,07  55
621,11,xx95913,00   0,01  54,02  53,03  54,04  55,05  54,06  56,07  54
622,11,xx95942,00   0,01  54,02  53,03  53,04  53,05  54,06  54,07  55
623,11,xx95971,00   0,01  55,02  54,03  54,04  55,05  54,06  55,07  54
624,11,xx96000,00   0,01  53,02  54,03  56,04  54,05  54,06  56,07  54
625,11,xx96030,00   0,01  54,02  54,03  55,04  54,05  54,06  55,07  56
626,11,xx96059,00   0,01  55,02  53,03  54,04  56,05  54,06  54,07  55
627,11,xx96088,00   0,01  54,02  55,03  56,04  54,05  54,06  54,07  53
628,11,xx96118,00   0,01  55,02  55,03  55,04  55,05  54,06  53,07  55
629,11,xx96147,00   0,01  54,02  55,03  56,04  56,05  53,06  56,07  54
630,11,xx96176,00   0,0,02  56,03  55,04  55,05  54,06  56,07  55
631,11,xx96206,00   0,01  54,02  56,03  55,04  53,05  54,06  56,07  54
632,11,xx96235,00   0,01  55,02  55,03  55,04  55,05  54,06  56,07  54
633,11,xx96264,00   0,01  54,02  54,03  55,04  53,05  55,06  57,07  55
634,11,xx96293,00   0,01  55,02  54,03  54,04  54,05  54,06  56,07  55
635,11,xx96323,00   0,01  54,02  55,03  54,04  55,05  54,06  55,07  53
636,11,xx96352,00   0,01  56,02  56,03  53,04  54,05  54,06  55,07  56
637,11,xx96381,00   0,01  54,02  55,03  54,04  54,05  55,06  56,07  55
638,11,xx96411,00   0,01  54,02  55,03  55,04  55,05  53,06  53,07  55
639,11,xx96440,00   0,01  55,02  55,03  55,04  56,05  53,06  54,07  54
640,11,xx96469,00   0,01  53,02  55,03  55,04  55,05  53,06  55,07  55
641,11,xx96499,00   0,01  56,02  55,03  55,04  54,05  53,06  54,07  55
642,11,xx96528,00   0,01  54,02  54,03  55,04  54,05  53,06  56,07  54
643,11,xx96557,00   0,01  54,02  54,03  56,04  54,05  54,06  55,07  55
644,11,xx96586,00   0,01  53,02  55,03  53,04  56,05  53,06  56,07  55
645,11,xx96616,00   0,01  55,02  54,03  56,04  55,05  53,06  55,07  56
646,11,xx96645,00   0,01  55,02  53,03  54,04  54,05  54,06  54,07  54
647,11,xx96674,00   0,01  54,02  56,03  52,04  54,05  54,06  55,07  56
648,11,xx96704,00   0,01  54,02  55,03  54,04  55,05  53,06  55,07  53
649,11,xx96733,00   0,01  55,02  54,03  54,04  54,05  55,06  56,07  55
650,11,xx96762,00   0,01  54,02  54,03  56,04  55,05  53,06  55,07  54
651,11,xx96791,00   0,01  54,02  56,03  54,04  56,05  55,06  56,07  54
652,11,xx96821,00   0,01  54,02  55,03  55,04  55,05  55,06  55,07  54
653,11,xx96850,00   0,01  54,02  54,03  54,04  55,05  54,06  54,07  56
654,11,xx96879,00   0,01  53,02  55,03  54,04  55,05  54,06  54,07  56
655,11,xx96909,00   0,01  54,02  56,03  53,04  54,05  54,06  55,07  55
656,11,xx96938,00   0,01  56,02  55,03  54,04  56,05  55,06  54,07  55
657,11,xx96967,00   0,01  56,02  54,03  55,04  54,05  53,06  55,07  55
658,11,xx96997,00   0,01  55,02  54,03  53,04  55,05  53,06  54,07  55
659,11,xx97026,00   0,01  54,02  53,03  53,04  55,05  53,06  55,07  54
660,11,xx97055,00   0,01  54,02  56,03  55,04  55,05  55,06  55,07  55
661,11,xx97084,00   0,01  54,02  55,03  53,04  55,05  54,06  55,07  54
662,11,xx97114,00   0,01  55,02  53,03  53,04  55,05  55,06  55,07  54
663,11,xx97143,00   0,01  54,02  56,03  55,04  54,05  55,06  54,07  55
664,11,xx97172,00   0,01  55,02  54,03  56,04  56,05  55,06  56,07  55
665,11,xx97202,00   0,01  55,02  55,03  55,04  54,05  55,06  56,07  53
