,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
43,11,xx3335585,00   0,01  56,02  55,03  75,04  96,05  59,06  55,07  55
44,11,xx3335615,00   0,01  56,02  56,03  79,04  94,05  62,06  55,07  56
45,11,xx3335644,00   0,01  56,02  56,03  81,04  90,05  65,06  54,07  55
46,11,xx3335673,00   0,01  59,02  56,03  84,04  84,05  67,06  57,07  57
47,11,xx3335703,00   0,01  57,02  57,03  84,04  78,05  70,06  56,07  56
48,11,xx3335732,00   0,01  61,02  61,03  81,04  76,05  72,06  56,07  56
49,11,xx3335761,00   0,01  65,02  59,03  82,04  70,05  76,06  57,07  55
50,11,xx3335791,00   0,01  71,02  61,03  79,04  64,05  80,06  61,07  55
51,11,xx3335820,00   0,01  76,02  61,03  74,04  60,05  84,06  63,07  57
52,11,xx3335849,00   0,01  81,02  59,03  71,04  56,05  90,06  67,07  55
53,11,xx3335878,00   0,01  85,02  56,03  66,04  55,05  96,06  69,07  55
54,11,xx3335908,00   0,01  92,02  57,03  59,04  58,05  97,06  75,07  54
55,11,xx3335937,00   0,01  94,02  55,03  56,04  56,05 100,06  77,07  54
56,11,xx3335966,00   0,01  96,02  55,03  55,04  54,05  99,06  75,07  54
57,11,xx3335996,00   0,01  95,02  55,03  55,04  54,05  93,06  74,07  56
58,11,xx3336025,00   0,01  94,02  56,03  56,04  55,05  85,06  84,07 102
59,11,xx3336054,00   0,01  94,02  55,03  56,04  54,05  77,06  81,07  56
60,11,xx3336083,00   0,01  91,02  54,03  54,04  55,05  73,06  81,07  54
61,11,xx3336113,00   0,01  86,02  52,03  55,04  55,05  70,06  80,07  54
62,11,xx3336142,00   0,01  81,02  55,03  55,04  54,05  65,06  82,07  55
63,11,xx3336171,00   0,01  77,02  55,03  55,04  55,05  62,06  71,07  56
64,11,xx3336201,00   0,01  61,02  55,03  54,04  56,05  59,06  61,07  55
65,11,xx3336230,00   0,01  58,02  55,03  55,04  56,05  57,06  54,07  55
66,11,xx3336259,00   0,01  56,02  55,03  54,04  54,05  53,06  54,07  54
67,11,xx3336289,00   0,01  56,02  56,03  55,04  55,05  56,06  57,07  56
68,11,xx3336318,00   0,01  54,02  54,03  55,04  56,05  56,06  55,07  55
69,11,xx3336347,00   0,01  56,02  55,03  56,04  54,05  56,06  56,07  55
70,11,xx3336376,00   0,01  53,02  54,03  56,04  55,05  55,06  57,07  54
71,11,xx3336406,00   0,01  57,02  55,03  55,04  55,05  55,06  55,07  56
72,11,xx3336435,00   0,01  56,02  55,03  54,04  53,05  55,06  54,07  55
73,11,xx3336464,00   0,01  55,02  55,03  56,04  55,05  56,06  55,07  54
74,11,xx3336494,00   0,01  54,02  54,03  56,04  57,05  53,06  55,07  56
75,11,xx3336523,00   0,01  53,02  54,03  56,04  56,05  55,06  55,07  54
76,11,xx3336552,00   0,01  55,02  56,03  55,04  55,05  53,06  56,07  57
77,11,xx3336582,00   0,01  52,02  55,03  53,04  55,05  55,06  55,07  56
78,11,xx3336611,00   0,01  55,02  55,03  56,04  55,05  54,06  56,07  57
79,11,xx3336640,00   0,01  54,02  55,03  56,04  54,05  54,06  55,07  58
80,11,xx3336669,00   0,01  54,02  55,03  56,04  54,05  54,06  55,07  55
81,11,xx3336699,00   0,01  55,02  55,03  56,04  54,05  56,06  53,07  56
82,11,xx3336728,00   0,01  53,02  55,03  56,04  56,05  56,06  54,07  54
83,11,xx3336757,00   0,01  54,02  56,03  55,04  67,05  55,06  55,07  53
84,11,xx3336787,00   0,01  55,02  56,03  56,04  87,05  55,06  53,07  54
85,11,xx3336816,00   0,01  54,02  54,03  58,04  99,05  55,06  54,07  55
86,11,xx3336845,00   0,01  56,02  56,03  66,04 108,05  57,06  56,07  55
87,11,xx3336875,00   0,01  53,02  57,03  73,04 113,05  58,06  55,07  56
88,11,xx3336904,00   0,01  56,02  58,03  79,04 110,05  59,06  55,07  55
89,11,xx3336933,00   0,01  57,02  59,03  82,04 102,05  59,06  55,07  55
90,11,xx3336962,00   0,01  61,02  62,03  82,04  90,05  62,06  56,07  55
91,11,xx3336992,00   0,01  65,02  63,03  81,04  79,05  63,06  55,07  56
92,11,xx3337021,00   0,01  71,02  63,03  78,04  72,05  67,06  58,07  57
93,11,xx3337050,00   0,01  78,02  63,03  75,04  63,05  72,06  62,07  56
94,11,xx3337080,00   0,01  86,02  61,03  69,04  59,05  75,06  64,07  56
95,11,xx3337109,00   0,01  92,02  59,03  64,04  55,05  77,06  67,07  55
96,11,xx3337138,00   0,01  96,02  58,03  56,04  56,05  80,06  74,07  54
97,11,xx3337167,00   0,01 102,02  54,03  57,04  56,05  82,06  71,07  55
98,11,xx3337197,00   0,01 104,02  55,03  56,04  56,05  79,06  78,07  54
99,11,xx3337226,00   0,01 108,02  55,03  56,04  54,05  78,06  78,07  56
100,11,xx3337255,00   0,01 102,02  54,03  55,04  55,05  71,06  78,07  55
101,11,xx3337285,00   0,01  96,02  54,03  55,04  55,05  68,06  81,07  55
102,11,xx3337314,00   0,01  94,02  54,03  56,04  54,05  63,06  77,07  55
103,11,xx3337343,00   0,01  88,02  55,03  55,04  56,05  61,06  77,07  56
104,11,xx3337373,00   0,01  82,02  54,03  54,04  56,05  62,06  69,07  55
105,11,xx3337402,00   0,01  67,02  55,03  56,04  55,05  60,06  60,07  56
106,11,xx3337431,00   0,01  62,02  56,03  56,04  55,05  57,06  54,07  56
107,11,xx3337460,00   0,01  56,02  55,03  55,04  55,05  56,06  58,07  55
108,11,xx3337490,00   0,01  56,02  54,03  56,04  55,05  56,06  55,07  55
109,11,xx3337519,00   0,01  54,02  56,03  55,04  54,05  54,06  55,07  55
110,11,xx3337548,00   0,01  55,02  55,03  55,04  57,05  53,06  57,07  55
111,11,xx3337578,00   0,01  55,02  56,03  54,04  56,05  55,06  53,07  55
112,11,xx3337607,00   0,01  53,02  54,03  56,04  54,05  56,06  56,07  54
113,11,xx3337636,00   0,01  55,02  55,03  55,04  56,05  54,06  54,07  56
114,11,xx3337666,00   0,01  55,02  55,03  55,04  55,05  54,06  55,07  54
115,11,xx3337695,00   0,01  58,02  55,03  55,04  55,05  55,06  55,07  53
116,11,xx3337724,00   0,01  57,02  55,03  57,04  56,05  56,06  55,07  55
117,11,xx3337753,00   0,01  57,02  54,03  54,04  54,05  56,06  55,07  55
118,11,xx3337783,00   0,01  57,02  55,03  58,04  55,05  56,06  54,07  54
119,11,xx3337812,00   0,01  57,02  55,03  54,04  56,05  58,06  55,07  55
120,11,xx3337841,00   0,01  55,02  55,03  53,04  56,05  55,06  55,07  54
121,11,xx3337871,00   0,01  58,02  55,03  55,04  55,05  54,06  55,07  56
122,11,xx3337900,00   0,01  55,02  55,03  53,04  55,05  56,06  55,07  55
123,11,xx3337929,00   0,01  56,02  54,03  53,04  56,05  55,06  55,07  54
124,11,xx3337958,00   0,01  58,02  55,03  55,04  55,05  56,06  55,07  55
125,11,xx3337988,00   0,01  55,02  56,03  55,04  73,05  56,06  56,07  55
126,11,xx3338017,00   0,01  56,02  55,03  55,04  90,05  57,06  53,07  56
127,11,xx3338046,00   0,01  54,02  55,03  59,04 105,05  58,06  56,07  55
128,11,xx3338076,00   0,01  54,02  58,03  69,04 114,05  58,06  56,07  55
129,11,xx3338105,00   0,01  56,02  56,03  75,04 110,05  60,06  53,07  56
130,11,xx3338134,00   0,01  57,02  59,03  82,04 102,05  62,06  56,07  55
131,11,xx3338164,00   0,01  60,02  61,03  87,04  94,05  64,06  55,07  56
132,11,xx3338193,00   0,01  64,02  59,03  87,04  84,05  68,06  56,07  55
133,11,xx3338222,00   0,01  72,02  64,03  86,04  75,05  71,06  57,07  54
134,11,xx3338251,00   0,01  77,02  62,03  82,04  69,05  76,06  59,07  54
135,11,xx3338281,00   0,01  83,02  62,03  77,04  64,05  80,06  61,07  54
136,11,xx3338310,00   0,01  92,02  62,03  73,04  59,05  82,06  62,07  54
137,11,xx3338339,00   0,01  95,02  60,03  68,04  55,05  87,06  65,07  55
138,11,xx3338369,00   0,01 102,02  58,03  61,04  56,05  89,06  71,07  55
139,11,xx3338398,00   0,01 106,02  57,03  57,04  57,05  91,06  72,07  55
140,11,xx3338427,00   0,01 114,02  55,03  58,04  55,05  93,06  77,07  55
141,11,xx3338457,00   0,01 113,02  55,03  57,04  56,05  89,06  78,07  56
142,11,xx3338486,00   0,01 112,02  56,03  55,04  56,05  86,06  80,07  53
143,11,xx3338515,00   0,01 108,02  53,03  55,04  56,05  79,06  81,07  56
144,11,xx3338544,00   0,01 105,02  55,03  56,04  55,05  75,06  84,07  56
145,11,xx3338574,00   0,01  97,02  54,03  56,04  55,05  68,06  83,07  55
146,11,xx3338603,00   0,01  92,02  55,03  54,04  55,05  66,06  82,07  54
147,11,xx3338632,00   0,01  86,02  56,03  54,04  55,05  64,06  77,07  55
148,11,xx3338662,00   0,01  80,02  56,03  54,04  56,05  61,06  67,07  55
149,11,xx3338691,00   0,01  66,02  55,03  55,04  55,05  60,06  60,07  62
150,11,xx3338720,00   0,01  61,02  56,03  54,04  55,05  56,06  54,07  57
151,11,xx3338750,00   0,01  57,02  55,03  55,04  54,05  56,06  58,07  57
152,11,xx3338779,00   0,01  56,02  55,03  56,04  56,05  55,06  51,07  55
153,11,xx3338808,00   0,01  55,02  56,03  55,04  55,05  54,06  53,07  54
154,11,xx3338837,00   0,01  55,02  55,03  55,04  55,05  56,06  55,07  54
155,11,xx3338867,00   0,01  56,02  53,03  54,04  54,05  54,06  56,07  54
156,11,xx3338896,00   0,01  58,02  55,03  55,04  54,05  54,06  54,07  55
157,11,xx3338925,00   0,01  57,02  56,03  54,04  56,05  56,06  57,07  55
158,11,xx3338955,00   0,01  56,02  55,03  53,04  56,05  54,06  56,07  53
159,11,xx3338984,00   0,01  55,02  53,03  54,04  56,05  54,06  56,07  54
160,11,xx3339013,00   0,01  56,02  55,03  55,04  55,05  56,06  54,07  56
161,11,xx3339042,00   0,01  55,02  55,03  54,04  56,05  54,06  54,07  56
162,11,xx3339072,00   0,01  57,02  55,03  53,04  56,05  54,06  54,07  56
163,11,xx3339101,00   0,01  56,02  53,03  53,04  54,05  54,06  54,07  54
164,11,xx3339130,00   0,01  56,02  55,03  55,04  55,05  56,06  56,07  54
165,11,xx3339160,00   0,01  57,02  54,03  55,04  54,05  56,06  55,07  56
166,11,xx3339189,00   0,01  55,02  56,03  56,04  54,05  55,06  55,07  55
167,11,xx3339218,00   0,01  57,02  55,03  54,04  62,05  56,06  56,07  54
168,11,xx3339248,00   0,01  56,02  54,03  56,04  80,05  56,06  56,07  55
169,11,xx3339277,00   0,01  59,02  54,03  57,04  93,05  55,06  53,07  53
170,11,xx3339306,00   0,01  57,02  56,03  64,04 105,05  55,06  56,07  56
171,11,xx3339335,00   0,01  60,02  57,03  73,04 104,05  59,06  56,07  53
172,11,xx3339365,00   0,01  59,02  60,03  76,04 100,05  61,06  55,07  54
173,11,xx3339394,00   0,01  62,02  59,03  81,04  93,05  62,06  56,07  53
174,11,xx3339423,00   0,01  66,02  61,03  82,04  85,05  67,06  56,07  53
175,11,xx3339453,00   0,01  69,02  64,03  80,04  77,05  69,06  55,07  55
176,11,xx3339482,00   0,01  80,02  62,03  80,04  68,05  74,06  58,07  55
177,11,xx3339511,00   0,01  88,02  64,03  75,04  61,05  78,06  60,07  56
178,11,xx3339541,00   0,01  96,02  61,03  67,04  59,05  82,06  63,07  56
179,11,xx3339570,00   0,01 108,02  58,03  63,04  58,05  86,06  66,07  56
180,11,xx3339599,00   0,01 108,02  56,03  56,04  55,05  89,06  71,07  56
181,11,xx3339628,00   0,01 113,02  55,03  57,04  56,05  86,06  74,07  55
182,11,xx3339658,00   0,01 112,02  54,03  56,04  55,05  81,06  76,07  54
183,11,xx3339687,00   0,01 112,02  54,03  55,04  54,05  76,06  76,07  56
184,11,xx3339716,00   0,01 108,02  55,03  54,04  56,05  70,06  79,07  55
185,11,xx3339746,00   0,01 104,02  55,03  56,04  55,05  63,06  78,07  54
186,11,xx3339775,00   0,01 104,02  54,03  56,04  56,05  62,06  79,07  56
187,11,xx3339804,00   0,01 101,02  54,03  55,04  54,05  60,06  76,07  55
188,11,xx3339833,00   0,01  98,02  56,03  55,04  58,05  58,06  73,07  53
189,11,xx3339863,00   0,01  94,02  54,03  55,04  56,05  57,06  72,07  53
190,11,xx3339892,00   0,01  92,02  54,03  54,04  54,05  55,06  70,07  53
191,11,xx3339921,00   0,01  80,02  56,03  56,04  56,05  58,06  65,07  56
192,11,xx3339951,00   0,01  67,02  55,03  55,04  55,05  57,06  57,07  54
193,11,xx3339980,00   0,01  58,02  54,03  54,04  54,05  57,06  56,07  55
194,11,xx3340009,00   0,01  56,02  55,03  55,04  55,05  55,06  56,07  54
195,11,xx3340039,00   0,01  55,02  54,03  55,04  56,05  56,06  56,07  55
196,11,xx3340068,00   0,01  56,02  55,03  54,04  56,05  55,06  55,07  54
197,11,xx3340097,00   0,01  56,02  54,03  56,04  55,05  55,06  56,07  55
198,11,xx3340126,00   0,01  56,02  54,03  53,04  55,05  55,06  54,07  56
199,11,xx3340156,00   0,01  58,02  56,03  54,04  54,05  55,06  56,07  56
200,11,xx3340185,00   0,01  56,02  55,03  54,04  55,05  56,06  56,07  54
201,11,xx3340214,00   0,01  56,02  55,03  54,04  56,05  55,06  55,07  55
202,11,xx3340244,00   0,01  55,02  56,03  55,04  54,05  56,06  53,07  54
203,11,xx3340273,00   0,01  57,02  55,03  54,04  56,05  55,06  55,07  54
204,11,xx3340302,00   0,01  57,02  55,03  56,04  56,05  55,06  56,07  56
205,11,xx3340332,00   0,01  57,02  55,03  54,04  55,05  55,06  56,07  54
206,11,xx3340361,00   0,01  57,02  55,03  55,04  55,05  55,06  54,07  53
207,11,xx3340390,00   0,01  58,02  54,03  55,04  56,05  55,06  54,07  55
208,11,xx3340419,00   0,01  56,02  54,03  55,04  57,05  54,06  54,07  54
209,11,xx3340449,00   0,01  56,02  55,03  54,04  54,05  55,06  55,07  54
210,11,xx3340478,00   0,01  57,02  56,03  57,04  57,05  55,06  54,07  54
211,11,xx3340507,00   0,01  58,02  53,03  55,04  80,05  55,06  56,07  55
212,11,xx3340537,00   0,01  58,02  54,03  56,04  98,05  56,06  55,07  56
213,11,xx3340566,00   0,01  58,02  56,03  60,04 102,05  58,06  56,07  54
214,11,xx3340595,00   0,01  59,02  57,03  71,04 106,05  58,06  54,07  54
215,11,xx3340625,00   0,01  60,02  60,03  77,04 103,05  60,06  57,07  54
216,11,xx3340654,00   0,01  66,02  62,03  80,04  95,05  65,06  56,07  53
217,11,xx3340683,00   0,01  72,02  65,03  81,04  85,05  66,06  58,07  54
218,11,xx3340712,00   0,01  77,02  64,03  80,04  76,05  68,06  59,07  55
219,11,xx3340742,00   0,01  83,02  65,03  74,04  67,05  70,06  60,07  53
220,11,xx3340771,00   0,01  91,02  63,03  71,04  61,05  75,06  63,07  55
221,11,xx3340800,00   0,01 101,02  62,03  64,04  57,05  80,06  65,07  55
222,11,xx3340830,00   0,01 110,02  62,03  62,04  56,05  82,06  68,07  55
223,11,xx3340859,00   0,01 114,02  57,03  57,04  56,05  83,06  70,07  54
224,11,xx3340888,00   0,01 113,02  55,03  55,04  54,05  79,06  76,07  56
225,11,xx3340917,00   0,01 116,02  56,03  56,04  56,05  78,06  76,07  54
226,11,xx3340947,00   0,01 117,02  54,03  56,04  56,05  75,06  77,07  54
227,11,xx3340976,00   0,01 115,02  56,03  54,04  54,05  72,06  78,07  54
228,11,xx3341005,00   0,01 113,02  55,03  54,04  55,05  68,06  82,07  55
229,11,xx3341035,00   0,01 112,02  57,03  57,04  54,05  67,06  82,07  55
230,11,xx3341064,00   0,01 107,02  56,03  53,04  55,05  62,06  82,07  54
231,11,xx3341093,00   0,01 100,02  56,03  55,04  55,05  59,06  81,07  53
232,11,xx3341123,00   0,01  95,02  55,03  55,04  54,05  59,06  76,07  55
233,11,xx3341152,00   0,01  84,02  54,03  55,04  55,05  57,06  69,07  55
234,11,xx3341181,00   0,01  72,02  55,03  55,04  55,05  58,06  61,07  53
235,11,xx3341210,00   0,01  61,02  55,03  55,04  55,05  55,06  58,07  54
236,11,xx3341240,00   0,01  57,02  57,03  56,04  56,05  56,06  53,07  55
237,11,xx3341269,00   0,01  55,02  55,03  54,04  55,05  56,06  55,07  55
238,11,xx3341298,00   0,01  57,02  55,03  53,04  56,05  54,06  56,07  53
239,11,xx3341328,00   0,01  57,02  55,03  55,04  55,05  55,06  57,07  56
240,11,xx3341357,00   0,01  55,02  56,03  56,04  54,05  56,06  56,07  55
241,11,xx3341386,00   0,01  56,02  54,03  55,04  56,05  56,06  54,07  55
242,11,xx3341416,00   0,01  55,02  55,03  55,04  55,05  55,06  56,07  54
243,11,xx3341445,00   0,01  58,02  54,03  55,04  54,05  56,06  56,07  54
244,11,xx3341474,00   0,01  56,02  55,03  55,04  55,05  57,06  55,07  55
245,11,xx3341503,00   0,01  58,02  55,03  55,04  55,05  57,06  56,07  56
246,11,xx3341533,00   0,01  58,02  55,03  56,04  55,05  56,06  56,07  54
247,11,xx3341562,00   0,01  57,02  56,03  55,04  55,05  56,06  54,07  55
248,11,xx3341591,00   0,01  56,02  56,03  55,04  55,05  56,06  54,07  55
249,11,xx3341621,00   0,01  57,02  54,03  54,04  55,05  57,06  55,07  54
250,11,xx3341650,00   0,01  56,02  54,03  55,04  54,05  56,06  54,07  55
251,11,xx3341679,00   0,01  57,02  56,03  54,04  55,05  56,06  56,07  54
252,11,xx3341708,00   0,01  57,02  56,03  55,04  55,05  57,06  56,07  55
253,11,xx3341738,00   0,01  58,02  55,03  55,04  58,05  58,06  53,07  55
254,11,xx3341767,00   0,01  56,02  55,03  55,04  79,05  57,06  54,07  54
255,11,xx3341796,00   0,01  58,02  56,03  58,04  90,05  57,06  54,07  56
256,11,xx3341826,00   0,01  59,02  56,03  61,04  94,05  59,06  53,07  55
257,11,xx3341855,00   0,01  59,02  57,03  65,04  93,05  61,06  57,07  56
258,11,xx3341884,00   0,01  59,02  57,03  68,04  90,05  62,06  53,07  54
259,11,xx3341914,00   0,01  59,02  58,03  69,04  87,05  64,06  56,07  53
260,11,xx3341943,00   0,01  62,02  57,03  74,04  81,05  67,06  55,07  54
261,11,xx3341972,00   0,01  63,02  58,03  75,04  78,05  70,06  56,07  55
262,11,xx3342001,00   0,01  70,02  59,03  77,04  70,05  76,06  55,07  54
263,11,xx3342031,00   0,01  77,02  61,03  75,04  66,05  82,06  58,07  53
264,11,xx3342060,00   0,01  87,02  61,03  70,04  61,05  86,06  62,07  53
265,11,xx3342089,00   0,01  98,02  62,03  66,04  56,05  85,06  66,07  56
266,11,xx3342119,00   0,01 108,02  60,03  61,04  55,05  88,06  67,07  54
267,11,xx3342148,00   0,01 112,02  58,03  56,04  56,05  87,06  70,07  55
268,11,xx3342177,00   0,01 114,02  56,03  56,04  54,05  86,06  72,07  55
269,11,xx3342207,00   0,01 113,02  56,03  56,04  56,05  86,06  73,07  54
270,11,xx3342236,00   0,01 114,02  57,03  56,04  54,05  85,06  73,07  57
271,11,xx3342265,00   0,01 110,02  56,03  55,04  55,05  81,06  73,07  55
272,11,xx3342294,00   0,01 106,02  54,03  55,04  55,05  80,06  74,07  55
273,11,xx3342324,00   0,01 104,02  55,03  56,04  55,05  79,06  77,07  55
274,11,xx3342353,00   0,01 101,02  55,03  55,04  54,05  79,06  77,07  54
275,11,xx3342382,00   0,01 101,02  57,03  55,04  55,05  79,06  75,07  54
276,11,xx3342412,00   0,01 104,02  55,03  56,04  56,05  78,06  80,07  55
277,11,xx3342441,00   0,01 106,02  56,03  55,04  55,05  78,06  75,07  54
278,11,xx3342470,00   0,01 110,02  56,03  54,04  55,05  77,06  76,07  54
279,11,xx3342500,00   0,01 112,02  56,03  54,04  55,05  75,06  77,07  56
280,11,xx3342529,00   0,01 110,02  54,03  55,04  56,05  72,06  78,07  57
281,11,xx3342558,00   0,01 100,02  55,03  55,04  55,05  67,06  75,07  56
282,11,xx3342587,00   0,01  90,02  55,03  54,04  56,05  59,06  72,07  55
283,11,xx3342617,00   0,01  79,02  55,03  56,04  55,05  54,06  62,07  54
284,11,xx3342646,00   0,01  62,02  53,03  55,04  56,05  54,06  56,07  55
285,11,xx3342675,00   0,01  58,02  56,03  56,04  56,05  56,06  56,07  54
286,11,xx3342705,00   0,01  54,02  55,03  55,04  55,05  56,06  54,07  56
287,11,xx3342734,00   0,01  56,02  55,03  55,04  54,05  57,06  55,07  56
288,11,xx3342763,00   0,01  56,02  54,03  56,04  54,05  55,06  55,07  54
289,11,xx3342792,00   0,01  54,02  54,03  55,04  54,05  56,06  56,07  55
290,11,xx3342822,00   0,01  54,02  55,03  56,04  54,05  55,06  55,07  55
291,11,xx3342851,00   0,01  55,02  55,03  54,04  56,05  56,06  56,07  54
292,11,xx3342880,00   0,01  55,02  56,03  55,04  56,05  55,06  53,07  54
293,11,xx3342910,00   0,01  55,02  55,03  54,04  54,05  57,06  56,07  55
294,11,xx3342939,00   0,01  56,02  54,03  54,04  53,05  54,06  55,07  55
295,11,xx3342968,00   0,01  55,02  56,03  55,04  55,05  54,06  53,07  54
296,11,xx3342998,00   0,01  57,02  56,03  53,04  54,05  56,06  55,07  56
297,11,xx3343027,00   0,01  56,02  54,03  55,04  54,05  55,06  56,07  54
298,11,xx3343056,00   0,01  55,02  55,03  56,04  55,05  55,06  54,07  54
299,11,xx3343085,00   0,01  55,02  55,03  55,04  54,05  55,06  55,07  55
300,11,xx3343115,00   0,01  57,02  54,03  55,04  55,05  56,06  52,07  55
301,11,xx3343144,00   0,01  56,02  55,03  55,04  54,05  54,06  54,07  55
302,11,xx3343173,00   0,01  57,02  55,03  53,04  56,05  56,06  55,07  54
303,11,xx3343203,00   0,01  58,02  54,03  55,04  55,05  53,06  53,07  56
304,11,xx3343232,00   0,01  56,02  53,03  54,04  54,05  54,06  54,07  53
305,11,xx3343261,00   0,01  56,02  54,03  54,04  55,05  56,06  58,07  54
306,11,xx3343291,00   0,01  56,02  56,03  55,04  66,05  54,06  53,07  54
307,11,xx3343320,00   0,01  56,02  56,03  56,04  80,05  56,06  53,07  54
308,11,xx3343349,00   0,01  58,02  54,03  56,04  86,05  58,06  55,07  55
309,11,xx3343378,00   0,01  58,02  56,03  60,04  95,05  55,06  55,07  56
310,11,xx3343408,00   0,01  56,02  54,03  66,04  99,05  56,06  55,07  56
311,11,xx3343437,00   0,01  59,02  57,03  70,04 103,05  59,06  55,07  55
312,11,xx3343466,00   0,01  59,02  56,03  76,04 106,05  57,06  54,07  51
313,11,xx3343496,00   0,01  60,02  58,03  80,04  97,05  60,06  57,07  55
314,11,xx3343525,00   0,01  64,02  59,03  83,04  88,05  59,06  57,07  56
315,11,xx3343554,00   0,01  63,02  59,03  86,04  81,05  63,06  59,07  55
316,11,xx3343583,00   0,01  68,02  62,03  85,04  74,05  65,06  57,07  55
317,11,xx3343613,00   0,01  72,02  61,03  82,04  69,05  68,06  61,07  56
318,11,xx3343642,00   0,01  77,02  62,03  77,04  63,05  73,06  61,07  55
319,11,xx3343671,00   0,01  84,02  62,03  72,04  60,05  76,06  66,07  55
320,11,xx3343701,00   0,01  92,02  60,03  65,04  56,05  78,06  67,07  54
321,11,xx3343730,00   0,01  99,02  57,03  59,04  55,05  80,06  71,07  56
322,11,xx3343759,00   0,01 104,02  58,03  56,04  56,05  80,06  76,07  55
323,11,xx3343789,00   0,01 107,02  53,03  55,04  57,05  75,06  80,07  55
324,11,xx3343818,00   0,01 106,02  55,03  54,04  55,05  72,06  81,07  53
325,11,xx3343847,00   0,01 101,02  55,03  55,04  54,05  66,06  85,07  55
326,11,xx3343876,00   0,01  97,02  55,03  54,04  53,05  61,06  84,07  56
327,11,xx3343906,00   0,01  93,02  55,03  54,04  56,05  60,06  83,07  54
328,11,xx3343935,00   0,01  90,02  55,03  56,04  53,05  59,06  82,07  54
329,11,xx3343964,00   0,01  86,02  54,03  55,04  56,05  58,06  73,07  54
330,11,xx3343994,00   0,01  80,02  55,03  56,04  56,05  57,06  64,07  54
