,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
248,11,xx2368618,00   0,01  58,02  55,03  56,04  55,05  55,06  56,07  55
249,11,xx2368647,00   0,01  57,02  55,03  55,04  56,05  55,06  56,07  56
250,11,xx2368676,00   0,01  57,02  55,03  53,04  55,05  55,06  54,07  54
251,11,xx2368706,00   0,01  58,02  54,03  54,04  54,05  54,06  56,07  53
252,11,xx2368735,00   0,01  57,02  56,03  54,04  54,05  55,06  54,07  54
253,11,xx2368764,00   0,01  55,02  55,03  54,04  55,05  56,06  56,07  55
254,11,xx2368793,00   0,01  58,02  54,03  55,04  55,05  54,06  54,07  56
255,11,xx2368823,00   0,01  57,02  55,03  55,04  56,05  56,06  54,07  54
256,11,xx2368852,00   0,01  59,02  56,03  58,04  97,05  56,06  57,07  55
257,11,xx2368881,00   0,01  60,02  56,03  62,04 111,05  56,06  58,07  54
258,11,xx2368911,00   0,01  60,02  56,03  63,04 117,05  57,06  54,07  56
259,11,xx2368940,00   0,01  59,02  57,03  66,04 124,05  58,06  57,07  55
260,11,xx2368969,00   0,01  61,02  56,03  69,04 129,05  57,06  56,07  56
261,11,xx2368999,00   0,01  59,02  57,03  69,04 130,05  57,06  55,07  55
262,11,xx2369028,00   0,01  60,02  55,03  72,04 128,05  57,06  57,07  54
263,11,xx2369057,00   0,01  59,02  58,03  72,04 124,05  57,06  54,07  55
264,11,xx2369086,00   0,01  61,02  58,03  73,04 122,05  58,06  57,07  54
265,11,xx2369116,00   0,01  63,02  59,03  74,04 120,05  60,06  56,07  55
266,11,xx2369145,00   0,01  65,02  59,03  76,04 115,05  62,06  55,07  56
267,11,xx2369174,00   0,01  67,02  59,03  79,04 107,05  62,06  58,07  55
268,11,xx2369204,00   0,01  69,02  59,03  81,04 104,05  64,06  57,07  55
269,11,xx2369233,00   0,01  67,02  61,03  81,04  98,05  63,06  57,07  55
270,11,xx2369262,00   0,01  72,02  63,03  80,04  92,05  65,06  59,07  56
271,11,xx2369291,00   0,01  74,02  61,03  84,04  87,05  66,06  59,07  55
272,11,xx2369321,00   0,01  75,02  61,03  84,04  82,05  65,06  61,07  54
273,11,xx2369350,00   0,01  80,02  66,03  81,04  78,05  69,06  62,07  55
274,11,xx2369379,00   0,01  85,02  66,03  81,04  74,05  69,06  64,07  55
275,11,xx2369409,00   0,01  87,02  66,03  76,04  68,05  69,06  65,07  54
276,11,xx2369438,00   0,01  89,02  64,03  72,04  65,05  68,06  66,07  55
277,11,xx2369467,00   0,01  94,02  62,03  67,04  60,05  69,06  72,07  55
278,11,xx2369497,00   0,01  92,02  60,03  63,04  56,05  71,06  75,07  56
279,11,xx2369526,00   0,01  84,02  56,03  57,04  56,05  66,06  73,07  54
280,11,xx2369555,00   0,01  74,02  55,03  58,04  54,05  59,06  69,07  55
281,11,xx2369584,00   0,01  63,02  55,03  57,04  55,05  55,06  55,07  56
282,11,xx2369614,00   0,01  58,02  55,03  57,04  54,05  55,06  56,07  55
283,11,xx2369643,00   0,01  53,02  54,03  55,04  56,05  55,06  55,07  55
284,11,xx2369672,00   0,01  54,02  56,03  54,04  56,05  55,06  58,07  56
285,11,xx2369702,00   0,01  56,02  55,03  55,04  55,05  55,06  53,07  54
286,11,xx2369731,00   0,01  55,02  55,03  56,04  53,05  54,06  57,07  55
287,11,xx2369760,00   0,01  55,02  55,03  53,04  54,05  56,06  57,07  55
288,11,xx2369790,00   0,01  54,02  54,03  55,04  55,05  54,06  55,07  55
289,11,xx2369819,00   0,01  55,02  56,03  54,04  57,05  54,06  54,07  55
290,11,xx2369848,00   0,01  54,02  54,03  54,04  55,05  53,06  55,07  55
291,11,xx2369877,00   0,01  55,02  54,03  56,04  54,05  54,06  54,07  53
292,11,xx2369907,00   0,01  54,02  55,03  54,04  55,05  56,06  54,07  55
293,11,xx2369936,00   0,01  55,02  56,03  55,04  55,05  54,06  55,07  54
294,11,xx2369965,00   0,01  56,02  54,03  55,04  54,05  56,06  55,07  56
295,11,xx2369995,00   0,01  56,02  55,03  54,04  55,05  54,06  54,07  54
296,11,xx2370024,00   0,01  53,02  56,03  55,04  55,05  55,06  55,07  56
297,11,xx2370053,00   0,01  55,02  55,03  55,04  54,05  54,06  53,07  53
298,11,xx2370083,00   0,01  55,02  54,03  56,04  55,05  54,06  54,07  56
299,11,xx2370112,00   0,01  55,02  55,03  54,04  56,05  55,06  53,07  54
300,11,xx2370141,00   0,01  55,02  55,03  55,04  56,05  54,06  53,07  55
301,11,xx2370170,00   0,01  54,02  54,03  54,04  54,05  54,06  54,07  54
302,11,xx2370200,00   0,01  54,02  56,03  56,04  54,05  55,06  55,07  55
303,11,xx2370229,00   0,01  57,02  54,03  54,04  61,05  54,06  53,07  54
304,11,xx2370258,00   0,01  51,02  54,03  55,04 101,05  55,06  55,07  56
305,11,xx2370288,00   0,01  56,02  52,03  55,04 118,05  57,06  56,07  55
306,11,xx2370317,00   0,01  54,02  53,03  61,04 124,05  55,06  55,07  56
307,11,xx2370346,00   0,01  56,02  54,03  74,04 122,05  58,06  59,07  56
308,11,xx2370375,00   0,01  56,02  56,03  80,04 122,05  60,06  55,07  55
309,11,xx2370405,00   0,01  55,02  55,03  83,04 117,05  60,06  56,07  55
310,11,xx2370434,00   0,01  57,02  57,03  86,04 108,05  64,06  58,07  55
311,11,xx2370463,00   0,01  59,02  56,03  87,04 100,05  63,06  58,07  55
312,11,xx2370493,00   0,01  59,02  57,03  87,04  88,05  68,06  58,07  55
313,11,xx2370522,00   0,01  61,02  58,03  85,04  80,05  68,06  60,07  56
314,11,xx2370551,00   0,01  66,02  57,03  84,04  72,05  70,06  67,07  54
315,11,xx2370581,00   0,01  67,02  58,03  79,04  67,05  74,06  70,07  56
316,11,xx2370610,00   0,01  72,02  57,03  73,04  61,05  78,06  75,07  55
317,11,xx2370639,00   0,01  75,02  57,03  69,04  60,05  79,06  80,07  54
318,11,xx2370668,00   0,01  79,02  57,03  65,04  57,05  83,06  86,07  55
319,11,xx2370698,00   0,01  86,02  57,03  60,04  54,05  81,06  91,07  55
320,11,xx2370727,00   0,01  90,02  56,03  57,04  55,05  80,06  98,07  55
321,11,xx2370756,00   0,01  91,02  56,03  55,04  55,05  77,06 103,07  54
322,11,xx2370786,00   0,01  92,02  54,03  55,04  54,05  72,06 111,07  55
323,11,xx2370815,00   0,01  90,02  54,03  55,04  53,05  67,06 111,07  54
324,11,xx2370844,00   0,01  88,02  55,03  54,04  55,05  63,06 114,07  54
325,11,xx2370874,00   0,01  83,02  55,03  55,04  54,05  59,06 114,07  54
326,11,xx2370903,00   0,01  78,02  54,03  55,04  55,05  57,06 118,07  53
327,11,xx2370932,00   0,01  74,02  56,03  54,04  54,05  56,06 111,07  55
328,11,xx2370961,00   0,01  71,02  54,03  54,04  55,05  57,06 103,07  54
329,11,xx2370991,00   0,01  70,02  55,03  55,04  56,05  56,06  83,07  52
330,11,xx2371020,00   0,01  70,02  54,03  54,04  54,05  54,06  64,07  56
331,11,xx2371049,00   0,01  63,02  55,03  55,04  53,05  55,06  60,07  54
332,11,xx2371079,00   0,01  56,02  55,03  54,04  55,05  56,06  56,07  55
333,11,xx2371108,00   0,01  54,02  56,03  55,04  56,05  54,06  58,07  54
334,11,xx2371137,00   0,01  55,02  56,03  54,04  54,05  54,06  56,07  55
335,11,xx2371166,00   0,01  55,02  54,03  54,04  55,05  53,06  54,07  53
336,11,xx2371196,00   0,01  56,02  54,03  55,04  56,05  55,06  57,07  54
337,11,xx2371225,00   0,01  54,02  56,03  53,04  55,05  54,06  55,07  56
338,11,xx2371254,00   0,01  55,02  54,03  54,04  56,05  54,06  56,07  55
339,11,xx2371284,00   0,01  55,02  55,03  55,04  54,05  53,06  56,07  55
340,11,xx2371313,00   0,01  55,02  55,03  56,04  54,05  54,06  54,07  56
341,11,xx2371342,00   0,01  55,02  54,03  53,04  55,05  55,06  55,07  55
342,11,xx2371372,00   0,01  54,02  55,03  56,04  54,05  54,06  54,07  55
343,11,xx2371401,00   0,01  55,02  54,03  53,04  55,05  54,06  54,07  53
344,11,xx2371430,00   0,01  54,02  55,03  55,04  56,05  55,06  53,07  54
345,11,xx2371459,00   0,01  55,02  54,03  54,04  55,05  55,06  54,07  53
346,11,xx2371489,00   0,01  55,02  55,03  56,04  55,05  55,06  54,07  54
347,11,xx2371518,00   0,01  55,02  55,03  55,04  55,05  54,06  56,07  55
348,11,xx2371547,00   0,01  54,02  54,03  55,04  56,05  54,06  56,07  54
349,11,xx2371577,00   0,01  55,02  56,03  55,04  58,05  55,06  54,07  54
350,11,xx2371606,00   0,01  54,02  54,03  56,04 101,05  55,06  57,07  54
351,11,xx2371635,00   0,01  55,02  55,03  56,04 117,05  57,06  56,07  55
352,11,xx2371665,00   0,01  55,02  54,03  59,04 126,05  55,06  56,07  54
353,11,xx2371694,00   0,01  56,02  56,03  72,04 129,05  57,06  58,07  54
354,11,xx2371723,00   0,01  55,02  55,03  82,04 123,05  59,06  56,07  56
355,11,xx2371752,00   0,01  60,02  57,03  85,04 113,05  64,06  58,07  56
356,11,xx2371782,00   0,01  60,02  58,03  87,04  98,05  66,06  57,07  53
357,11,xx2371811,00   0,01  65,02  59,03  86,04  84,05  69,06  61,07  56
358,11,xx2371840,00   0,01  66,02  60,03  83,04  74,05  73,06  64,07  56
359,11,xx2371870,00   0,01  71,02  58,03  75,04  64,05  76,06  69,07  57
360,11,xx2371899,00   0,01  73,02  56,03  69,04  58,05  79,06  76,07  53
361,11,xx2371928,00   0,01  79,02  56,03  64,04  55,05  83,06  84,07  53
362,11,xx2371958,00   0,01  80,02  57,03  60,04  54,05  82,06  92,07  55
363,11,xx2371987,00   0,01  85,02  55,03  59,04  54,05  81,06  97,07  55
364,11,xx2372016,00   0,01  86,02  56,03  56,04  55,05  78,06 104,07  55
365,11,xx2372045,00   0,01  87,02  55,03  56,04  56,05  73,06 106,07  54
366,11,xx2372075,00   0,01  86,02  55,03  56,04  55,05  68,06 109,07  54
367,11,xx2372104,00   0,01  84,02  55,03  55,04  53,05  64,06 114,07  54
368,11,xx2372133,00   0,01  80,02  55,03  54,04  54,05  60,06 113,07  53
369,11,xx2372163,00   0,01  78,02  54,03  53,04  54,05  59,06 115,07  55
370,11,xx2372192,00   0,01  75,02  56,03  54,04  55,05  56,06 114,07  55
371,11,xx2372221,00   0,01  71,02  55,03  55,04  55,05  56,06 110,07  56
372,11,xx2372250,00   0,01  69,02  53,03  53,04  56,05  55,06  97,07  54
373,11,xx2372280,00   0,01  70,02  56,03  55,04  55,05  56,06  86,07  54
374,11,xx2372309,00   0,01  68,02  55,03  54,04  54,05  56,06  70,07  52
375,11,xx2372338,00   0,01  65,02  55,03  55,04  55,05  56,06  62,07  55
376,11,xx2372368,00   0,01  57,02  55,03  54,04  54,05  54,06  58,07  58
377,11,xx2372397,00   0,01  55,02  56,03  55,04  55,05  54,06  55,07  54
378,11,xx2372426,00   0,01  53,02  54,03  55,04  56,05  53,06  56,07  56
379,11,xx2372456,00   0,01  56,02  56,03  54,04  55,05  54,06  56,07  55
380,11,xx2372485,00   0,01  57,02  56,03  54,04  55,05  54,06  54,07  55
381,11,xx2372514,00   0,01  53,02  55,03  56,04  55,05  55,06  56,07  54
382,11,xx2372543,00   0,01  55,02  55,03  55,04  54,05  55,06  57,07  55
383,11,xx2372573,00   0,01  55,02  55,03  55,04  56,05  54,06  55,07  55
384,11,xx2372602,00   0,01  57,02  56,03  55,04  54,05  55,06  55,07  54
385,11,xx2372631,00   0,01  56,02  54,03  55,04  54,05  53,06  55,07  54
386,11,xx2372661,00   0,01  54,02  54,03  54,04  53,05  56,06  54,07  53
387,11,xx2372690,00   0,01  58,02  54,03  56,04  56,05  55,06  58,07  55
388,11,xx2372719,00   0,01  57,02  55,03  56,04  55,05  54,06  57,07  54
389,11,xx2372749,00   0,01  57,02  56,03  55,04  54,05  55,06  55,07  56
390,11,xx2372778,00   0,01  57,02  56,03  54,04  55,05  54,06  54,07  54
391,11,xx2372807,00   0,01  58,02  55,03  55,04  56,05  54,06  55,07  56
392,11,xx2372836,00   0,01  59,02  56,03  56,04  55,05  53,06  54,07  55
393,11,xx2372866,00   0,01  59,02  54,03  56,04  56,05  55,06  55,07  56
394,11,xx2372895,00   0,01  58,02  56,03  54,04 102,05  54,06  60,07  55
395,11,xx2372924,00   0,01  58,02  55,03  57,04 124,05  54,06  57,07  54
396,11,xx2372954,00   0,01  58,02  54,03  71,04 129,05  55,06  52,07  53
397,11,xx2372983,00   0,01  58,02  57,03  79,04 124,05  59,06  59,07  56
398,11,xx2373012,00   0,01  61,02  57,03  86,04 114,05  64,06  55,07  55
399,11,xx2373041,00   0,01  62,02  58,03  90,04 101,05  66,06  60,07  56
400,11,xx2373071,00   0,01  66,02  59,03  89,04  91,05  68,06  61,07  56
401,11,xx2373100,00   0,01  71,02  60,03  86,04  82,05  69,06  58,07  56
402,11,xx2373129,00   0,01  72,02  60,03  81,04  75,05  69,06  61,07  54
403,11,xx2373159,00   0,01  76,02  62,03  75,04  66,05  69,06  64,07  55
404,11,xx2373188,00   0,01  81,02  57,03  68,04  61,05  74,06  68,07  56
405,11,xx2373217,00   0,01  86,02  60,03  65,04  59,05  75,06  76,07  55
406,11,xx2373247,00   0,01  89,02  58,03  62,04  56,05  79,06  82,07  54
407,11,xx2373276,00   0,01  92,02  56,03  62,04  57,05  80,06  92,07  55
408,11,xx2373305,00   0,01  98,02  57,03  57,04  55,05  79,06  93,07  54
409,11,xx2373334,00   0,01 100,02  55,03  55,04  56,05  79,06 101,07  56
410,11,xx2373364,00   0,01 104,02  55,03  55,04  56,05  73,06 105,07  55
411,11,xx2373393,00   0,01 107,02  55,03  54,04  56,05  71,06 113,07  56
412,11,xx2373422,00   0,01 104,02  56,03  54,04  55,05  65,06 119,07  56
413,11,xx2373452,00   0,01  99,02  56,03  56,04  56,05  61,06 126,07  54
414,11,xx2373481,00   0,01  90,02  55,03  54,04  55,05  55,06 127,07  55
415,11,xx2373510,00   0,01  80,02  54,03  53,04  56,05  55,06 123,07  55
416,11,xx2373540,00   0,01  73,02  55,03  56,04  55,05  55,06 110,07  55
417,11,xx2373569,00   0,01  69,02  55,03  55,04  54,05  55,06  93,07  55
418,11,xx2373598,00   0,01  72,02  55,03  56,04  54,05  56,06  67,07  56
419,11,xx2373627,00   0,01  67,02  54,03  55,04  55,05  55,06  61,07  54
420,11,xx2373657,00   0,01  55,02  56,03  53,04  56,05  53,06  58,07  55
421,11,xx2373686,00   0,01  55,02  56,03  54,04  54,05  56,06  57,07  53
422,11,xx2373715,00   0,01  57,02  54,03  55,04  55,05  53,06  55,07  54
423,11,xx2373745,00   0,01  55,02  54,03  54,04  55,05  55,06  57,07  56
424,11,xx2373774,00   0,01  57,02  55,03  55,04  56,05  56,06  55,07  56
425,11,xx2373803,00   0,01  56,02  54,03  56,04  55,05  54,06  55,07  55
426,11,xx2373833,00   0,01  56,02  53,03  55,04  53,05  54,06  56,07  54
427,11,xx2373862,00   0,01  57,02  55,03  55,04  54,05  54,06  55,07  55
428,11,xx2373891,00   0,01  57,02  56,03  55,04  56,05  56,06  55,07  54
429,11,xx2373920,00   0,01  58,02  55,03  55,04  55,05  54,06  54,07  56
430,11,xx2373950,00   0,01  58,02  55,03  55,04  55,05  54,06  57,07  55
431,11,xx2373979,00   0,01  58,02  53,03  55,04  55,05  54,06  54,07  55
432,11,xx2374008,00   0,01  55,02  54,03  55,04  56,05  55,06  55,07  55
433,11,xx2374038,00   0,01  57,02  54,03  55,04  57,05  54,06  56,07  55
434,11,xx2374067,00   0,01  54,02  55,03  55,04  56,05  53,06  55,07  54
435,11,xx2374096,00   0,01  57,02  55,03  55,04  54,05  55,06  56,07  53
436,11,xx2374125,00   0,01  55,02  54,03  55,04  56,05  54,06  54,07  55
437,11,xx2374155,00   0,01  55,02  54,03  54,04  58,05  56,06  54,07  54
438,11,xx2374184,00   0,01  57,02  56,03  54,04  99,05  54,06  55,07  56
439,11,xx2374213,00   0,01  57,02  56,03  56,04 113,05  54,06  56,07  55
440,11,xx2374243,00   0,01  60,02  55,03  63,04 125,05  56,06  58,07  55
441,11,xx2374272,00   0,01  60,02  56,03  74,04 135,05  59,06  57,07  56
442,11,xx2374301,00   0,01  63,02  57,03  80,04 129,05  59,06  58,07  53
443,11,xx2374331,00   0,01  63,02  57,03  83,04 123,05  62,06  57,07  54
444,11,xx2374360,00   0,01  65,02  60,03  83,04 110,05  61,06  56,07  55
445,11,xx2374389,00   0,01  66,02  62,03  85,04  98,05  64,06  59,07  54
446,11,xx2374418,00   0,01  71,02  61,03  81,04  84,05  65,06  58,07  53
447,11,xx2374448,00   0,01  74,02  62,03  80,04  74,05  67,06  62,07  55
448,11,xx2374477,00   0,01  80,02  62,03  76,04  68,05  71,06  64,07  54
449,11,xx2374506,00   0,01  83,02  59,03  70,04  62,05  74,06  68,07  55
450,11,xx2374536,00   0,01  87,02  61,03  66,04  58,05  77,06  75,07  55
451,11,xx2374565,00   0,01  95,02  59,03  62,04  57,05  77,06  82,07  56
452,11,xx2374594,00   0,01  98,02  58,03  60,04  55,05  76,06  93,07  55
453,11,xx2374624,00   0,01 102,02  55,03  56,04  53,05  76,06 100,07  55
454,11,xx2374653,00   0,01 101,02  55,03  56,04  54,05  71,06 106,07  53
455,11,xx2374682,00   0,01  99,02  56,03  55,04  54,05  66,06 112,07  54
456,11,xx2374711,00   0,01  93,02  55,03  55,04  56,05  62,06 114,07  54
457,11,xx2374741,00   0,01  83,02  54,03  55,04  55,05  59,06 118,07  55
458,11,xx2374770,00   0,01  80,02  55,03  55,04  55,05  55,06 111,07  53
459,11,xx2374799,00   0,01  70,02  56,03  54,04  54,05  55,06 100,07  55
460,11,xx2374829,00   0,01  71,02  55,03  55,04  55,05  54,06  82,07  54
461,11,xx2374858,00   0,01  72,02  55,03  54,04  56,05  54,06  65,07  54
462,11,xx2374887,00   0,01  68,02  55,03  53,04  53,05  56,06  62,07  54
463,11,xx2374916,00   0,01  59,02  56,03  55,04  55,05  54,06  57,07  56
464,11,xx2374946,00   0,01  56,02  56,03  56,04  54,05  54,06  57,07  56
465,11,xx2374975,00   0,01  58,02  54,03  54,04  53,05  55,06  56,07  53
466,11,xx2375004,00   0,01  57,02  56,03  54,04  55,05  53,06  55,07  55
467,11,xx2375034,00   0,01  56,02  56,03  56,04  55,05  56,06  55,07  53
468,11,xx2375063,00   0,01  53,02  55,03  54,04  55,05  54,06  56,07  54
469,11,xx2375092,00   0,01  57,02  55,03  55,04  55,05  54,06  56,07  54
470,11,xx2375122,00   0,01  55,02  55,03  56,04  56,05  54,06  56,07  55
471,11,xx2375151,00   0,01  57,02  54,03  57,04  54,05  56,06  55,07  56
472,11,xx2375180,00   0,01  55,02  53,03  56,04  55,05  56,06  55,07  54
473,11,xx2375209,00   0,01  55,02  53,03  54,04  54,05  53,06  56,07  55
474,11,xx2375239,00   0,01  56,02  54,03  54,04  54,05  55,06  55,07  53
475,11,xx2375268,00   0,01  55,02  56,03  54,04  55,05  55,06  57,07  56
476,11,xx2375297,00   0,01  55,02  54,03  56,04  54,05  54,06  57,07  55
477,11,xx2375327,00   0,01  58,02  55,03  56,04  54,05  53,06  54,07  56
478,11,xx2375356,00   0,01  56,02  55,03  55,04  54,05  55,06  56,07  56
479,11,xx2375385,00   0,01  57,02  55,03  56,04  55,05  55,06  57,07  55
480,11,xx2375415,00   0,01  58,02  56,03  55,04  55,05  56,06  57,07  55
481,11,xx2375444,00   0,01  56,02  54,03  55,04  95,05  54,06  57,07  54
482,11,xx2375473,00   0,01  55,02  55,03  55,04 118,05  54,06  57,07  58
483,11,xx2375502,00   0,01  58,02  56,03  61,04 129,05  56,06  56,07  55
484,11,xx2375532,00   0,01  57,02  57,03  77,04 131,05  57,06  54,07  53
485,11,xx2375561,00   0,01  60,02  57,03  85,04 126,05  59,06  56,07  52
486,11,xx2375590,00   0,01  61,02  57,03  87,04 119,05  63,06  57,07  53
487,11,xx2375620,00   0,01  61,02  59,03  90,04 109,05  64,06  56,07  53
488,11,xx2375649,00   0,01  59,02  60,03  89,04 101,05  67,06  56,07  55
489,11,xx2375678,00   0,01  65,02  59,03  86,04  91,05  66,06  58,07  53
490,11,xx2375708,00   0,01  65,02  59,03  84,04  84,05  66,06  59,07  55
491,11,xx2375737,00   0,01  69,02  60,03  82,04  75,05  70,06  63,07  53
492,11,xx2375766,00   0,01  72,02  60,03  77,04  71,05  72,06  62,07  55
493,11,xx2375795,00   0,01  77,02  60,03  76,04  66,05  76,06  68,07  54
494,11,xx2375825,00   0,01  80,02  60,03  70,04  61,05  79,06  71,07  54
495,11,xx2375854,00   0,01  83,02  59,03  66,04  58,05  82,06  80,07  56
496,11,xx2375883,00   0,01  87,02  57,03  61,04  57,05  82,06  87,07  55
497,11,xx2375913,00   0,01  87,02  56,03  59,04  56,05  83,06  96,07  55
498,11,xx2375942,00   0,01  90,02  54,03  56,04  56,05  82,06 106,07  55
499,11,xx2375971,00   0,01  88,02  55,03  56,04  56,05  79,06 109,07  53
500,11,xx2376000,00   0,01  86,02  54,03  54,04  54,05  73,06 116,07  56
501,11,xx2376030,00   0,01  82,02  55,03  55,04  57,05  68,06 122,07  56
502,11,xx2376059,00   0,01  77,02  54,03  55,04  54,05  63,06 124,07  55
503,11,xx2376088,00   0,01  74,02  55,03  55,04  56,05  58,06 122,07  55
504,11,xx2376118,00   0,01  70,02  55,03  54,04  55,05  56,06 108,07  55
505,11,xx2376147,00   0,01  68,02  55,03  56,04  55,05  56,06  85,07  53
506,11,xx2376176,00   0,01  66,02  55,03  55,04  55,05  55,06  64,07  54
507,11,xx2376206,00   0,01  64,02  55,03  56,04  55,05  53,06  59,07  56
508,11,xx2376235,00   0,01  56,02  54,03  55,04  55,05  55,06  57,07  55
509,11,xx2376264,00   0,01  57,02  54,03  56,04  54,05  55,06  56,07  54
510,11,xx2376293,00   0,01  56,02  54,03  55,04  54,05  53,06  57,07  55
511,11,xx2376323,00   0,01  55,02  54,03  53,04  54,05  55,06  55,07  56
512,11,xx2376352,00   0,01  55,02  54,03  55,04  56,05  54,06  55,07  54
513,11,xx2376381,00   0,01  55,02  55,03  54,04  56,05  55,06  56,07  54
514,11,xx2376411,00   0,01  58,02  54,03  55,04  55,05  54,06  54,07  55
515,11,xx2376440,00   0,01  56,02  54,03  55,04  55,05  55,06  54,07  55
516,11,xx2376469,00   0,01  54,02  54,03  56,04  55,05  53,06  55,07  55
517,11,xx2376499,00   0,01  58,02  55,03  54,04  55,05  53,06  55,07  56
518,11,xx2376528,00   0,01  56,02  54,03  56,04  54,05  54,06  56,07  53
519,11,xx2376557,00   0,01  57,02  55,03  56,04  55,05  54,06  56,07  56
520,11,xx2376586,00   0,01  57,02  55,03  56,04  56,05  54,06  54,07  54
521,11,xx2376616,00   0,01  58,02  56,03  55,04  54,05  54,06  55,07  55
522,11,xx2376645,00   0,01  55,02  55,03  55,04  56,05  56,06  56,07  55
523,11,xx2376674,00   0,01  57,02  56,03  55,04  55,05  54,06  56,07  54
524,11,xx2376704,00   0,01  57,02  55,03  55,04  56,05  55,06  55,07  55
525,11,xx2376733,00   0,01  58,02  55,03  56,04  57,05  55,06  58,07  53
526,11,xx2376762,00   0,01  58,02  55,03  53,04 105,05  55,06  56,07  55
527,11,xx2376791,00   0,01  58,02  55,03  54,04 123,05  56,06  57,07  55
528,11,xx2376821,00   0,01  58,02  55,03  61,04 130,05  57,06  57,07  54
529,11,xx2376850,00   0,01  58,02  56,03  81,04 127,05  59,06  56,07  53
530,11,xx2376879,00   0,01  57,02  57,03  86,04 121,05  62,06  58,07  55
531,11,xx2376909,00   0,01  61,02  58,03  88,04 112,05  63,06  56,07  53
532,11,xx2376938,00   0,01  62,02  59,03  89,04 100,05  67,06  59,07  54
533,11,xx2376967,00   0,01  63,02  59,03  87,04  90,05  68,06  60,07  54
534,11,xx2376997,00   0,01  67,02  59,03  81,04  77,05  70,06  63,07  54
535,11,xx2377026,00   0,01  68,02  59,03  79,04  71,05  72,06  65,07  54
536,11,xx2377055,00   0,01  72,02  59,03  71,04  67,05  73,06  68,07  55
537,11,xx2377084,00   0,01  76,02  62,03  70,04  62,05  75,06  70,07  55
538,11,xx2377114,00   0,01  80,02  60,03  65,04  58,05  77,06  76,07  55
539,11,xx2377143,00   0,01  86,02  60,03  61,04  56,05  80,06  83,07  55
540,11,xx2377172,00   0,01  88,02  58,03  59,04  56,05  79,06  89,07  54
541,11,xx2377202,00   0,01  92,02  54,03  55,04  54,05  77,06  96,07  55
542,11,xx2377231,00   0,01  95,02  54,03  55,04  55,05  74,06 103,07  54
543,11,xx2377260,00   0,01  92,02  55,03  55,04  55,05  70,06 108,07  55
544,11,xx2377290,00   0,01  88,02  56,03  56,04  54,05  64,06 117,07  55
545,11,xx2377319,00   0,01  84,02  55,03  56,04  54,05  58,06 118,07  53
546,11,xx2377348,00   0,01  77,02  56,03  56,04  56,05  56,06 115,07  54
547,11,xx2377377,00   0,01  72,02  54,03  54,04  55,05  55,06 100,07  55
548,11,xx2377407,00   0,01  70,02  55,03  54,04  55,05  53,06  79,07  55
549,11,xx2377436,00   0,01  69,02  56,03  55,04  55,05  56,06  63,07  56
550,11,xx2377465,00   0,01  64,02  54,03  55,04  56,05  54,06  58,07  54
551,11,xx2377495,00   0,01  59,02  55,03  55,04  55,05  54,06  56,07  54
552,11,xx2377524,00   0,01  54,02  55,03  53,04  55,05  54,06  59,07  55
553,11,xx2377553,00   0,01  56,02  55,03  54,04  55,05  54,06  56,07  55
554,11,xx2377583,00   0,01  56,02  54,03  55,04  55,05  53,06  54,07  55
555,11,xx2377612,00   0,01  55,02  54,03  54,04  55,05  54,06  55,07  56
556,11,xx2377641,00   0,01  57,02  56,03  55,04  55,05  54,06  55,07  53
557,11,xx2377670,00   0,01  58,02  54,03  55,04  55,05  53,06  55,07  55
558,11,xx2377700,00   0,01  55,02  55,03  56,04  55,05  55,06  55,07  55
559,11,xx2377729,00   0,01  56,02  54,03  56,04  54,05  56,06  58,07  56
560,11,xx2377758,00   0,01  55,02  55,03  54,04  55,05  56,06  55,07  55
561,11,xx2377788,00   0,01  58,02  55,03  55,04  54,05  56,06  53,07  54
562,11,xx2377817,00   0,01  56,02  55,03  53,04  55,05  54,06  53,07  55
563,11,xx2377846,00   0,01  57,02  55,03  55,04  55,05  53,06  53,07  55
564,11,xx2377875,00   0,01  57,02  54,03  56,04  54,05  54,06  54,07  54
565,11,xx2377905,00   0,01  57,02  56,03  56,04  56,05  54,06  55,07  54
566,11,xx2377934,00   0,01  59,02  55,03  55,04  55,05  55,06  55,07  54
567,11,xx2377963,00   0,01  58,02  55,03  56,04  55,05  56,06  55,07  54
568,11,xx2377993,00   0,01  58,02  54,03  55,04  56,05  54,06  55,07  54
569,11,xx2378022,00   0,01  57,02  54,03  55,04 106,05  55,06  55,07  54
570,11,xx2378051,00   0,01  57,02  56,03  54,04 119,05  54,06  55,07  55
571,11,xx2378081,00   0,01  57,02  56,03  60,04 129,05  56,06  56,07  54
572,11,xx2378110,00   0,01  57,02  54,03  75,04 131,05  59,06  57,07  55
573,11,xx2378139,00   0,01  59,02  58,03  85,04 122,05  60,06  58,07  54
574,11,xx2378168,00   0,01  62,02  57,03  89,04 113,05  63,06  57,07  56
575,11,xx2378198,00   0,01  65,02  60,03  91,04 101,05  67,06  58,07  56
576,11,xx2378227,00   0,01  67,02  60,03  88,04  89,05  69,06  59,07  54
577,11,xx2378256,00   0,01  69,02  59,03  83,04  78,05  70,06  61,07  55
578,11,xx2378286,00   0,01  74,02  58,03  78,04  70,05  74,06  61,07  54
579,11,xx2378315,00   0,01  78,02  59,03  74,04  66,05  78,06  68,07  54
