,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
28,11,xx1128980,00   0,01  55,02  55,03  56,04  55,05  55,06  56,07  55
29,11,xx1129009,00   0,01  56,02  55,03  57,04  56,05  55,06  55,07  56
30,11,xx1129039,00   0,01  54,02  55,03  55,04  54,05  56,06  57,07  56
31,11,xx1129068,00   0,01  55,02  56,03  55,04  55,05  55,06  57,07  55
32,11,xx1129097,00   0,01  55,02  56,03  55,04  55,05  55,06  55,07  54
33,11,xx1129126,00   0,01  56,02  55,03  55,04  55,05  56,06  56,07  55
34,11,xx1129156,00   0,01  52,02  56,03  54,04  56,05  56,06  55,07  56
35,11,xx1129185,00   0,01  55,02  54,03  55,04  56,05  55,06  55,07  54
36,11,xx1129214,00   0,01  57,02  55,03  56,04  55,05  55,06  57,07  55
37,11,xx1129244,00   0,01  54,02  56,03  56,04  54,05  56,06  54,07  55
38,11,xx1129273,00   0,01  56,02  56,03  56,04  55,05  56,06  56,07  55
39,11,xx1129302,00   0,01  56,02  55,03  55,04  56,05  56,06  53,07  55
40,11,xx1129332,00   0,01  56,02  55,03  55,04  58,05  57,06  55,07  56
41,11,xx1129361,00   0,01  57,02  55,03  56,04  58,05  55,06  55,07  54
42,11,xx1129390,00   0,01  54,02  54,03  55,04  77,05  54,06  54,07  56
43,11,xx1129419,00   0,01  54,02  53,03  58,04  94,05  54,06  53,07  53
44,11,xx1129449,00   0,01  56,02  56,03  62,04 101,05  55,06  54,07  56
45,11,xx1129478,00   0,01  55,02  53,03  70,04 100,05  58,06  58,07  56
46,11,xx1129507,00   0,01  56,02  55,03  78,04 102,05  59,06  55,07  54
47,11,xx1129537,00   0,01  58,02  54,03  83,04 104,05  60,06  59,07  55
48,11,xx1129566,00   0,01  57,02  56,03  89,04 101,05  63,06  58,07  55
49,11,xx1129595,00   0,01  58,02  57,03  94,04  95,05  64,06  63,07  53
50,11,xx1129625,00   0,01  60,02  56,03  94,04  89,05  67,06  68,07  54
51,11,xx1129654,00   0,01  62,02  56,03  94,04  79,05  70,06  68,07  55
52,11,xx1129683,00   0,01  63,02  56,03  88,04  72,05  74,06  70,07  55
53,11,xx1129712,00   0,01  64,02  57,03  85,04  68,05  78,06  71,07  57
54,11,xx1129742,00   0,01  66,02  56,03  80,04  65,05  81,06  75,07  56
55,11,xx1129771,00   0,01  68,02  56,03  78,04  61,05  84,06  78,07  54
56,11,xx1129800,00   0,01  69,02  55,03  73,04  59,05  87,06  78,07  57
57,11,xx1129830,00   0,01  73,02  55,03  69,04 0,05  88,06  81,07  56
58,11,xx1129859,00   0,01  73,02  56,03  64,04  55,05  89,06  83,07  55
59,11,xx1129888,00   0,01  75,02  56,03  60,04  57,05  89,06  85,07  54
60,11,xx1129917,00   0,01  76,02  56,03  58,04  56,05  87,06  84,07  56
61,11,xx1129947,00   0,01  77,02  55,03  56,04  56,05  84,06  88,07  53
62,11,xx1129976,00   0,01  75,02  55,03  56,04  55,05  79,06  88,07  55
63,11,xx1130005,00   0,01  74,02  56,03  56,04  56,05  76,06  88,07  54
64,11,xx1130035,00   0,01  75,02  54,03  55,04  56,05  70,06  92,07  54
65,11,xx1130064,00   0,01  75,02  56,03  55,04  56,05  66,06  94,07  56
66,11,xx1130093,00   0,01  74,02  56,03  55,04  54,05  62,06  93,07  56
67,11,xx1130123,00   0,01  71,02  54,03  55,04  55,05  62,06  98,07  56
68,11,xx1130152,00   0,01  70,02  55,03  56,04  55,05  58,06 100,07  56
69,11,xx1130181,00   0,01  69,02  55,03  56,04  55,05  57,06  97,07  54
70,11,xx1130210,00   0,01  67,02  54,03  55,04  55,05  56,06  76,07  55
71,11,xx1130240,00   0,01  63,02  54,03  55,04  56,05  57,06  60,07  55
72,11,xx1130269,00   0,01  58,02  55,03  55,04  56,05  55,06  58,07  54
73,11,xx1130298,00   0,01  55,02  53,03  54,04  57,05  56,06  58,07  58
74,11,xx1130328,00   0,01  56,02  54,03  54,04  55,05  56,06  58,07  55
75,11,xx1130357,00   0,01  57,02  54,03  56,04  55,05  55,06  55,07  56
76,11,xx1130386,00   0,01  55,02  54,03  56,04  58,05  55,06  56,07  56
77,11,xx1130416,00   0,01  57,02  55,03  55,04  54,05  55,06  54,07  55
78,11,xx1130445,00   0,01  54,02  54,03  54,04  57,05  55,06  56,07  57
79,11,xx1130474,00   0,01  55,02  54,03  54,04  56,05  56,06  55,07  55
80,11,xx1130503,00   0,01  54,02  56,03  55,04  55,05  56,06  57,07  57
81,11,xx1130533,00   0,01  56,02  55,03  56,04  56,05  54,06  54,07  54
82,11,xx1130562,00   0,01  56,02  54,03  56,04  55,05  54,06  55,07  55
83,11,xx1130591,00   0,01  55,02  56,03  54,04  55,05  54,06  59,07  57
84,11,xx1130621,00   0,01  51,02  56,03  56,04  55,05  56,06  57,07  55
85,11,xx1130650,00   0,01  57,02  57,03  54,04  56,05  55,06  53,07  55
86,11,xx1130679,00   0,01  54,02  54,03  54,04  55,05  55,06  53,07  56
87,11,xx1130708,00   0,01  55,02  55,03  56,04  55,05  55,06  57,07  56
88,11,xx1130738,00   0,01  55,02  56,03  56,04  55,05  57,06  54,07  57
89,11,xx1130767,00   0,01  55,02  56,03  55,04  56,05  54,06  55,07  53
90,11,xx1130796,00   0,01  55,02  56,03  53,04  71,05  53,06  57,07  54
91,11,xx1130826,00   0,01  53,02  58,03  56,04 108,05  54,06  55,07  54
92,11,xx1130855,00   0,01  53,02  54,03  61,04 121,05  56,06  54,07  56
93,11,xx1130884,00   0,01  55,02  56,03  70,04 123,05  55,06  57,07  56
94,11,xx1130914,00   0,01  55,02  56,03  81,04 121,05  61,06  56,07  54
95,11,xx1130943,00   0,01  56,02  55,03  87,04 120,05  59,06  59,07  55
96,11,xx1130972,00   0,01  57,02  57,03  91,04 114,05  63,06  56,07  55
97,11,xx1131001,00   0,01  57,02  55,03  92,04 105,05  63,06  58,07  54
98,11,xx1131031,00   0,01  59,02  56,03  92,04  97,05  63,06  61,07  55
99,11,xx1131060,00   0,01  59,02  57,03  92,04  89,05  67,06  62,07  56
100,11,xx1131089,00   0,01  62,02  58,03  92,04  86,05  69,06  63,07  55
101,11,xx1131119,00   0,01  65,02  58,03  90,04  78,05  73,06  67,07  56
102,11,xx1131148,00   0,01  67,02  58,03  85,04  72,05  76,06  71,07  57
103,11,xx1131177,00   0,01  70,02  58,03  82,04  66,05  81,06  72,07  56
104,11,xx1131207,00   0,01  71,02  59,03  78,04  62,05  83,06  75,07  55
105,11,xx1131236,00   0,01  76,02  58,03  75,04  59,05  84,06  79,07  57
106,11,xx1131265,00   0,01  81,02  58,03  71,04  58,05  87,06  81,07  55
107,11,xx1131294,00   0,01  83,02  57,03  66,04  55,05  88,06  83,07  56
108,11,xx1131324,00   0,01  87,02  56,03  62,04  55,05  87,06  86,07  56
109,11,xx1131353,00   0,01  89,02  56,03  59,04  55,05  87,06  89,07  56
110,11,xx1131382,00   0,01  91,02  56,03  55,04  56,05  84,06  92,07  55
111,11,xx1131412,00   0,01  88,02  56,03  57,04  56,05  77,06  95,07  55
112,11,xx1131441,00   0,01  85,02  56,03  57,04  55,05  69,06  99,07  57
113,11,xx1131470,00   0,01  81,02  54,03  56,04  55,05  64,06 101,07  56
114,11,xx1131500,00   0,01  77,02  53,03  54,04  55,05  60,06 104,07  55
115,11,xx1131529,00   0,01  76,02  55,03  56,04  56,05  56,06 100,07  56
116,11,xx1131558,00   0,01  72,02  55,03  55,04  55,05  57,06  91,07  56
117,11,xx1131587,00   0,01  71,02  54,03  54,04  55,05  57,06  80,07  54
118,11,xx1131617,00   0,01  70,02  55,03  54,04  54,05  55,06  64,07  56
119,11,xx1131646,00   0,01  60,02  54,03  55,04  55,05  56,06  59,07  56
120,11,xx1131675,00   0,01  55,02  55,03  55,04  55,05  56,06  56,07  56
121,11,xx1131705,00   0,01  55,02  55,03  56,04  55,05  54,06  57,07  55
122,11,xx1131734,00   0,01  55,02  56,03  55,04  54,05  56,06  55,07  57
123,11,xx1131763,00   0,01  55,02  56,03  55,04  55,05  56,06  57,07  55
124,11,xx1131792,00   0,01  56,02  55,03  56,04  56,05  55,06  56,07  56
125,11,xx1131822,00   0,01  57,02  56,03  57,04  56,05  55,06  57,07  55
126,11,xx1131851,00   0,01  55,02  56,03  54,04  57,05  56,06  56,07  56
127,11,xx1131880,00   0,01  55,02  54,03  55,04  55,05  54,06  57,07  52
128,11,xx1131910,00   0,01  54,02  55,03  55,04  56,05  55,06  55,07  55
129,11,xx1131939,00   0,01  56,02  54,03  55,04  55,05  54,06  54,07  54
130,11,xx1131968,00   0,01  56,02  53,03  55,04  57,05  55,06  56,07  55
131,11,xx1131998,00   0,01  57,02  54,03  56,04  55,05  55,06  53,07  55
132,11,xx1132027,00   0,01  56,02  57,03  55,04  55,05  54,06  58,07  55
133,11,xx1132056,00   0,01  55,02  55,03  55,04  56,05  55,06  56,07  55
134,11,xx1132085,00   0,01  56,02  54,03  56,04  55,05  55,06  55,07  56
135,11,xx1132115,00   0,01  54,02  56,03  56,04  56,05  54,06  55,07  55
136,11,xx1132144,00   0,01  54,02  56,03  57,04  54,05  55,06  56,07  55
137,11,xx1132173,00   0,01  56,02  56,03  55,04  58,05  56,06  55,07  55
138,11,xx1132203,00   0,01  56,02  53,03  56,04  99,05  56,06  57,07  54
139,11,xx1132232,00   0,01  55,02  56,03  58,04 120,05  56,06  54,07  56
140,11,xx1132261,00   0,01  55,02  55,03  70,04 123,05  58,06  58,07  56
141,11,xx1132291,00   0,01  57,02  56,03  82,04 121,05  62,06  58,07  53
142,11,xx1132320,00   0,01  57,02  56,03  89,04 121,05  61,06  55,07  56
143,11,xx1132349,00   0,01  57,02  56,03  93,04 118,05  62,06  56,07  56
144,11,xx1132378,00   0,01  58,02  57,03  93,04 108,05  65,06  58,07  55
145,11,xx1132408,00   0,01  59,02  56,03  93,04  98,05  66,06  57,07  54
146,11,xx1132437,00   0,01  59,02  58,03  94,04  94,05  66,06  59,07  54
147,11,xx1132466,00   0,01  61,02  57,03  92,04  89,05  65,06  60,07  55
148,11,xx1132496,00   0,01  61,02  57,03  91,04  85,05  69,06  61,07  56
149,11,xx1132525,00   0,01  64,02  57,03  92,04  82,05  71,06  64,07  54
150,11,xx1132554,00   0,01  68,02  61,03  92,04  78,05  73,06  64,07  56
151,11,xx1132583,00   0,01  72,02  62,03  88,04  76,05  74,06  67,07  55
152,11,xx1132613,00   0,01  75,02  61,03  85,04  68,05  76,06  70,07  54
153,11,xx1132642,00   0,01  81,02  60,03  80,04  63,05  80,06  72,07  55
154,11,xx1132671,00   0,01  89,02  59,03  73,04  59,05  82,06  75,07  55
155,11,xx1132701,00   0,01  94,02  57,03  67,04  57,05  82,06  81,07  55
156,11,xx1132730,00   0,01  98,02  57,03  60,04  56,05  83,06  83,07  56
157,11,xx1132759,00   0,01 103,02  55,03  58,04  56,05  82,06  87,07  56
158,11,xx1132789,00   0,01 103,02  55,03  55,04  54,05  74,06  92,07  54
159,11,xx1132818,00   0,01 101,02  56,03  54,04  55,05  70,06  93,07  56
160,11,xx1132847,00   0,01  94,02  54,03  58,04  55,05  63,06  96,07  55
161,11,xx1132876,00   0,01  87,02  53,03  55,04  55,05  58,06  97,07  55
162,11,xx1132906,00   0,01  81,02  55,03  56,04  55,05  55,06  92,07  56
163,11,xx1132935,00   0,01  75,02  55,03  55,04  55,05  57,06  85,07  55
164,11,xx1132964,00   0,01  72,02  54,03  56,04  55,05  57,06  73,07  54
165,11,xx1132994,00   0,01  72,02  57,03  56,04  56,05  54,06  62,07  56
166,11,xx1133023,00   0,01  69,02  55,03  56,04  56,05  55,06  58,07  54
167,11,xx1133052,00   0,01  60,02  55,03  56,04  56,05  55,06  56,07  56
168,11,xx1133082,00   0,01  56,02  55,03  56,04  56,05  55,06  56,07  54
169,11,xx1133111,00   0,01  56,02  57,03  56,04  56,05  56,06  57,07  56
170,11,xx1133140,00   0,01  56,02  57,03  53,04  56,05  55,06  54,07  56
171,11,xx1133169,00   0,01  56,02  54,03  54,04  56,05  55,06  57,07  55
172,11,xx1133199,00   0,01  55,02  54,03  56,04  56,05  55,06  54,07  55
173,11,xx1133228,00   0,01  58,02  55,03  54,04  55,05  55,06  54,07  54
174,11,xx1133257,00   0,01  57,02  55,03  55,04  56,05  56,06  56,07  56
175,11,xx1133287,00   0,01  55,02  55,03  55,04  56,05  55,06  56,07  55
176,11,xx1133316,00   0,01  56,02  54,03  56,04  55,05  54,06  55,07  56
177,11,xx1133345,00   0,01  54,02  56,03  56,04  54,05  54,06  56,07  54
178,11,xx1133375,00   0,01  54,02  55,03  55,04  56,05  54,06  53,07  54
179,11,xx1133404,00   0,01  53,02  56,03  55,04  55,05  55,06  55,07  54
180,11,xx1133433,00   0,01  57,02  55,03  55,04  55,05  54,06  55,07  55
181,11,xx1133462,00   0,01  54,02  56,03  56,04  53,05  54,06  52,07  56
182,11,xx1133492,00   0,01  54,02  56,03  54,04  54,05  56,06  56,07  55
183,11,xx1133521,00   0,01  55,02  54,03  54,04  55,05  56,06  56,07  54
184,11,xx1133550,00   0,01  56,02  56,03  56,04  56,05  54,06  53,07  56
185,11,xx1133580,00   0,01  57,02  56,03  54,04  56,05  56,06  57,07  56
186,11,xx1133609,00   0,01  54,02  54,03  56,04  89,05  56,06  54,07  55
187,11,xx1133638,00   0,01  57,02  55,03  59,04 117,05  56,06  54,07  53
188,11,xx1133667,00   0,01  56,02  55,03  73,04 123,05  58,06  56,07  54
189,11,xx1133697,00   0,01  58,02  58,03  87,04 126,05  62,06  58,07  54
190,11,xx1133726,00   0,01  59,02  58,03  92,04 120,05  64,06  57,07  55
191,11,xx1133755,00   0,01  58,02  58,03  91,04 114,05  64,06  56,07  55
192,11,xx1133785,00   0,01  61,02  59,03  92,04 105,05  63,06  55,07  55
193,11,xx1133814,00   0,01  61,02  60,03  90,04  96,05  65,06  59,07  56
194,11,xx1133843,00   0,01  64,02  60,03  90,04  88,05  67,06  60,07  55
195,11,xx1133873,00   0,01  66,02  59,03  88,04  81,05  67,06  61,07  56
196,11,xx1133902,00   0,01  71,02  62,03  86,04  75,05  68,06  62,07  57
197,11,xx1133931,00   0,01  75,02  62,03  82,04  70,05  72,06  67,07  56
198,11,xx1133960,00   0,01  81,02  62,03  77,04  65,05  75,06  67,07  55
199,11,xx1133990,00   0,01  88,02  62,03  73,04  60,05  77,06  73,07  55
200,11,xx1134019,00   0,01  94,02  62,03  66,04  59,05  77,06  77,07  57
201,11,xx1134048,00   0,01 102,02  58,03  60,04  57,05  78,06  81,07  57
202,11,xx1134078,00   0,01 108,02  56,03  57,04  54,05  78,06  86,07  55
203,11,xx1134107,00   0,01 110,02  56,03  56,04  54,05  74,06  92,07  56
204,11,xx1134136,00   0,01 109,02  56,03  55,04  54,05  68,06  92,07  55
205,11,xx1134166,00   0,01 103,02  56,03  56,04  54,05  63,06  94,07  56
206,11,xx1134195,00   0,01  92,02  56,03  55,04  55,05  59,06  93,07  54
207,11,xx1134224,00   0,01  84,02  56,03  56,04  55,05  58,06  90,07  55
208,11,xx1134253,00   0,01  78,02  56,03  56,04  55,05  56,06  84,07  54
209,11,xx1134283,00   0,01  77,02  55,03  55,04  55,05  56,06  69,07  53
210,11,xx1134312,00   0,01  74,02  56,03  56,04  56,05  57,06  62,07  54
211,11,xx1134341,00   0,01  66,02  55,03  54,04  55,05  56,06  56,07  54
212,11,xx1134371,00   0,01  55,02  55,03  56,04  56,05  54,06  55,07  55
213,11,xx1134400,00   0,01  54,02  55,03  56,04  56,05  54,06  57,07  54
214,11,xx1134429,00   0,01  55,02  54,03  54,04  55,05  55,06  54,07  56
215,11,xx1134458,00   0,01  57,02  54,03  56,04  55,05  55,06  54,07  56
216,11,xx1134488,00   0,01  56,02  55,03  56,04  56,05  55,06  55,07  54
217,11,xx1134517,00   0,01  56,02  56,03  55,04  57,05  56,06  56,07  53
218,11,xx1134546,00   0,01  56,02  56,03  55,04  55,05  53,06  55,07  55
219,11,xx1134576,00   0,01  56,02  55,03  56,04  55,05  56,06  56,07  56
220,11,xx1134605,00   0,01  56,02  55,03  56,04  54,05  54,06  55,07  56
221,11,xx1134634,00   0,01  52,02  55,03  55,04  56,05  55,06  57,07  55
222,11,xx1134664,00   0,01  56,02  55,03  55,04  56,05  56,06  56,07  54
223,11,xx1134693,00   0,01  56,02  56,03  56,04  56,05  55,06  55,07  55
224,11,xx1134722,00   0,01  55,02  54,03  55,04  55,05  55,06  56,07  55
225,11,xx1134751,00   0,01  56,02  56,03  56,04  55,05  56,06  55,07  54
226,11,xx1134781,00   0,01  53,02  54,03  56,04  55,05  56,06  55,07  54
227,11,xx1134810,00   0,01  57,02  55,03  55,04  56,05  55,06  55,07  56
228,11,xx1134839,00   0,01  55,02  56,03  55,04  56,05  56,06  55,07  55
229,11,xx1134869,00   0,01  53,02  56,03  56,04  57,05  57,06  56,07  53
230,11,xx1134898,00   0,01  56,02  55,03  56,04 114,05  55,06  55,07  54
231,11,xx1134927,00   0,01  56,02  56,03  66,04 131,05  56,06  56,07  56
232,11,xx1134957,00   0,01  60,02  56,03  81,04 129,05  60,06  56,07  55
233,11,xx1134986,00   0,01  59,02  58,03  89,04 126,05  62,06  58,07  55
234,11,xx1135015,00   0,01  61,02  57,03  90,04 115,05  63,06  59,07  55
235,11,xx1135044,00   0,01  58,02  58,03  93,04 107,05  63,06  58,07  55
236,11,xx1135074,00   0,01  60,02  59,03  92,04  96,05  65,06  57,07  53
237,11,xx1135103,00   0,01  63,02  59,03  91,04  86,05  67,06  60,07  56
238,11,xx1135132,00   0,01  66,02  60,03  89,04  77,05  68,06  61,07  55
239,11,xx1135162,00   0,01  71,02  60,03  84,04  71,05  71,06  64,07  56
240,11,xx1135191,00   0,01  76,02  59,03  80,04  66,05  76,06  66,07  59
241,11,xx1135220,00   0,01  82,02  59,03  75,04  59,05  78,06  71,07  55
242,11,xx1135250,00   0,01  89,02  59,03  68,04  58,05  82,06  75,07  58
243,11,xx1135279,00   0,01  95,02  57,03  63,04  58,05  81,06  79,07  60
244,11,xx1135308,00   0,01 101,02  55,03  60,04  56,05  80,06  84,07  60
245,11,xx1135337,00   0,01 105,02  55,03  57,04  54,05  80,06  88,07  63
246,11,xx1135367,00   0,01 103,02  55,03  55,04  56,05  75,06  91,07  66
247,11,xx1135396,00   0,01  99,02  55,03  55,04  56,05  71,06  94,07  73
248,11,xx1135425,00   0,01  93,02  55,03  55,04  55,05  65,06  97,07  75
249,11,xx1135455,00   0,01  85,02  55,03  55,04  56,05  60,06 101,07  54
250,11,xx1135484,00   0,01  80,02  56,03  55,04  54,05  57,06 100,07  54
251,11,xx1135513,00   0,01  75,02  54,03  56,04  55,05  54,06  93,07  55
252,11,xx1135542,00   0,01  72,02  55,03  56,04  55,05  55,06  81,07  55
253,11,xx1135572,00   0,01  71,02  56,03  55,04  55,05  57,06  63,07  55
254,11,xx1135601,00   0,01  65,02  56,03  55,04  55,05  53,06  58,07  54
255,11,xx1135630,00   0,01  58,02  55,03  53,04  54,05  56,06  55,07  53
256,11,xx1135660,00   0,01  54,02  55,03  55,04  55,05  55,06  55,07  54
257,11,xx1135689,00   0,01  54,02  56,03  56,04  56,05  55,06  56,07  53
258,11,xx1135718,00   0,01  55,02  54,03  56,04  54,05  54,06  57,07  56
259,11,xx1135748,00   0,01  55,02  55,03  55,04  56,05  55,06  54,07  54
260,11,xx1135777,00   0,01  54,02  55,03  56,04  56,05  54,06  54,07  56
261,11,xx1135806,00   0,01  56,02  54,03  55,04  56,05  56,06  56,07  54
262,11,xx1135835,00   0,01  55,02  54,03  55,04  54,05  55,06  57,07  57
263,11,xx1135865,00   0,01  57,02  54,03  56,04  55,05  55,06  57,07  56
264,11,xx1135894,00   0,01  56,02  56,03  56,04  56,05  55,06  54,07  53
265,11,xx1135923,00   0,01  55,02  56,03  54,04  56,05  53,06  52,07  55
266,11,xx1135953,00   0,01  55,02  56,03  55,04  56,05  55,06  55,07  56
267,11,xx1135982,00   0,01  55,02  56,03  55,04  55,05  55,06  54,07  55
268,11,xx1136011,00   0,01  56,02  56,03  55,04  55,05  54,06  54,07  55
269,11,xx1136041,00   0,01  55,02  56,03  56,04  55,05  55,06  55,07  56
270,11,xx1136070,00   0,01  55,02  55,03  55,04  55,05  56,06  54,07  55
271,11,xx1136099,00   0,01  54,02  55,03  56,04  55,05  55,06  53,07  55
272,11,xx1136128,00   0,01  57,02  55,03  57,04  55,05  56,06  56,07  54
273,11,xx1136158,00   0,01  56,02  56,03  54,04 101,05  56,06  55,07  54
274,11,xx1136187,00   0,01  56,02  56,03  60,04 135,05  56,06  55,07  55
275,11,xx1136216,00   0,01  55,02  56,03  73,04 134,05  58,06  56,07  54
276,11,xx1136246,00   0,01  55,02  58,03  85,04 129,05  60,06  55,07  56
277,11,xx1136275,00   0,01  58,02  60,03  91,04 123,05  63,06  58,07  55
278,11,xx1136304,00   0,01  60,02  59,03  91,04 111,05  64,06  56,07  54
279,11,xx1136333,00   0,01  61,02  59,03  94,04  99,05  65,06  56,07  55
280,11,xx1136363,00   0,01  62,02  62,03  91,04  89,05  65,06  59,07  54
281,11,xx1136392,00   0,01  67,02  61,03  86,04  81,05  68,06  60,07  56
282,11,xx1136421,00   0,01  70,02  60,03  83,04  73,05  71,06  64,07  55
283,11,xx1136451,00   0,01  77,02  62,03  78,04  65,05  76,06  67,07  56
284,11,xx1136480,00   0,01  84,02  59,03  71,04  60,05  78,06  71,07  56
285,11,xx1136509,00   0,01  89,02  60,03  66,04  56,05  80,06  75,07  54
286,11,xx1136539,00   0,01  94,02  57,03  61,04  55,05  79,06  82,07  55
287,11,xx1136568,00   0,01  98,02  54,03  58,04  55,05  79,06  87,07  55
288,11,xx1136597,00   0,01 101,02  55,03  55,04  54,05  75,06  89,07  54
289,11,xx1136626,00   0,01  99,02  55,03  55,04  54,05  70,06  91,07  55
290,11,xx1136656,00   0,01  94,02  54,03  54,04  56,05  65,06  95,07  56
291,11,xx1136685,00   0,01  87,02  55,03  57,04  57,05  60,06  96,07  54
292,11,xx1136714,00   0,01  82,02  56,03  56,04  55,05  57,06  98,07  53
293,11,xx1136744,00   0,01  79,02  56,03  55,04  55,05  56,06  95,07  56
294,11,xx1136773,00   0,01  73,02  56,03  54,04  56,05  57,06  92,07  55
295,11,xx1136802,00   0,01  74,02  54,03  55,04  56,05  55,06  79,07  54
296,11,xx1136832,00   0,01  75,02  54,03  55,04  56,05  56,06  64,07  55
297,11,xx1136861,00   0,01  69,02  55,03  54,04  55,05  55,06  59,07  53
298,11,xx1136890,00   0,01  56,02  55,03  55,04  54,05  54,06  56,07  54
299,11,xx1136919,00   0,01  56,02  54,03  55,04  54,05  55,06  58,07  55
300,11,xx1136949,00   0,01  54,02  55,03  56,04  56,05  55,06  55,07  56
301,11,xx1136978,00   0,01  56,02  55,03  55,04  54,05  55,06  53,07  55
302,11,xx1137007,00   0,01  56,02  55,03  56,04  55,05  55,06  54,07  55
303,11,xx1137037,00   0,01  54,02  55,03  56,04  54,05  55,06  56,07  55
304,11,xx1137066,00   0,01  54,02  54,03  55,04  54,05  56,06  55,07  54
305,11,xx1137095,00   0,01  56,02  55,03  54,04  56,05  55,06  57,07  55
306,11,xx1137125,00   0,01  55,02  55,03  56,04  56,05  54,06  55,07  55
307,11,xx1137154,00   0,01  54,02  55,03  55,04  55,05  56,06  55,07  54
308,11,xx1137183,00   0,01  57,02  55,03  56,04  55,05  53,06  53,07  53
309,11,xx1137212,00   0,01  55,02  56,03  53,04  55,05  56,06  54,07  56
310,11,xx1137242,00   0,01  56,02  54,03  54,04  54,05  55,06  53,07  55
311,11,xx1137271,00   0,01  56,02  55,03  55,04  55,05  54,06  54,07  53
312,11,xx1137300,00   0,01  57,02  55,03  55,04  55,05  54,06  55,07  55
313,11,xx1137330,00   0,01  54,02  54,03  56,04  54,05  55,06  56,07  54
314,11,xx1137359,00   0,01  56,02  53,03  54,04  56,05  55,06  55,07  56
315,11,xx1137388,00   0,01  56,02  56,03  55,04  60,05  56,06  57,07  54
316,11,xx1137417,00   0,01  54,02  54,03  55,04 118,05  56,06  57,07  55
317,11,xx1137447,00   0,01  55,02  55,03  68,04 126,05  58,06  57,07  55
318,11,xx1137476,00   0,01  56,02  59,03  86,04 126,05  62,06  56,07  55
319,11,xx1137505,00   0,01  61,02  60,03  94,04 120,05  66,06  59,07  55
320,11,xx1137535,00   0,01  61,02  60,03  94,04 110,05  67,06  58,07  55
321,11,xx1137564,00   0,01  64,02  62,03  94,04  98,05  69,06  59,07  56
322,11,xx1137593,00   0,01  65,02  61,03  92,04  88,05  69,06  61,07  56
323,11,xx1137623,00   0,01  68,02  60,03  84,04  78,05  71,06  64,07  53
324,11,xx1137652,00   0,01  72,02  61,03  77,04  72,05  72,06  65,07  55
325,11,xx1137681,00   0,01  78,02  62,03  73,04  63,05  74,06  68,07  55
326,11,xx1137710,00   0,01  83,02  62,03  69,04  61,05  76,06  73,07  55
327,11,xx1137740,00   0,01  87,02  60,03  65,04  57,05  77,06  75,07  55
328,11,xx1137769,00   0,01  94,02  59,03  63,04  55,05  77,06  80,07  55
329,11,xx1137798,00   0,01 100,02  55,03  57,04  56,05  78,06  83,07  56
330,11,xx1137828,00   0,01 106,02  54,03  57,04  56,05  75,06  88,07  55
