,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
34,11,xx468591,00   0,01  54,02  54,03  54,04  55,05  56,06  55,07  53
35,11,xx468621,00   0,01  55,02  54,03  56,04  57,05  56,06  56,07  55
36,11,xx468650,00   0,01  55,02  55,03  55,04  56,05  55,06  56,07  54
37,11,xx468679,00   0,01  53,02  56,03  55,04  55,05  54,06  56,07  56
38,11,xx468708,00   0,01  54,02  54,03  55,04  57,05  56,06  53,07  56
39,11,xx468738,00   0,01  55,02  56,03  54,04  57,05  56,06  55,07  55
40,11,xx468767,00   0,01  55,02  55,03  54,04  56,05  54,06  55,07  54
41,11,xx468796,00   0,01  55,02  55,03  55,04  55,05  54,06  55,07  55
42,11,xx468826,00   0,01  54,02  55,03  56,04  55,05  55,06  53,07  53
43,11,xx468855,00   0,01  55,02  55,03  55,04  56,05  55,06  54,07  55
44,11,xx468884,00   0,01  55,02  55,03  55,04  56,05  55,06  55,07  55
45,11,xx468914,00   0,01  55,02  56,03  57,04  57,05  55,06  54,07  53
46,11,xx468943,00   0,01  55,02  56,03  56,04  64,05  55,06  56,07  55
47,11,xx468972,00   0,01  55,02  54,03  55,04  82,05  55,06  55,07  55
48,11,xx469001,00   0,01  55,02  53,03  59,04  94,05  56,06  53,07  55
49,11,xx469031,00   0,01  57,02  56,03  64,04 101,05  56,06  55,07  55
50,11,xx469060,00   0,01  56,02  55,03  70,04 107,05  57,06  55,07  54
51,11,xx469089,00   0,01  57,02  58,03  76,04 115,05  58,06  56,07  57
52,11,xx469119,00   0,01  58,02  56,03  80,04 117,05  62,06  57,07  56
53,11,xx469148,00   0,01  58,02  58,03  84,04 116,05  60,06  57,07  56
54,11,xx469177,00   0,01  59,02  58,03  86,04 108,05  62,06  59,07  56
55,11,xx469207,00   0,01  60,02  59,03  88,04 102,05  63,06  61,07  54
56,11,xx469236,00   0,01  60,02  58,03  86,04  97,05  63,06  59,07  53
57,11,xx469265,00   0,01  59,02  59,03  88,04  87,05  66,06  59,07  55
58,11,xx469294,00   0,01  62,02  59,03  86,04  80,05  68,06  61,07  54
59,11,xx469324,00   0,01  64,02  62,03  80,04  72,05  70,06  63,07  56
60,11,xx469353,00   0,01  68,02  60,03  77,04  65,05  72,06  64,07  56
61,11,xx469382,00   0,01  70,02  59,03  71,04  61,05  76,06  66,07  54
62,11,xx469412,00   0,01  74,02  56,03  63,04  57,05  79,06  70,07  55
63,11,xx469441,00   0,01  76,02  55,03  58,04  54,05  76,06  73,07  56
64,11,xx469470,00   0,01  77,02  54,03  55,04  56,05  76,06  76,07  55
65,11,xx469500,00   0,01  74,02  55,03  56,04  54,05  70,06  79,07  55
66,11,xx469529,00   0,01  71,02  57,03  56,04  56,05  66,06  80,07  57
67,11,xx469558,00   0,01  69,02  56,03  55,04  55,05  61,06  80,07  56
68,11,xx469587,00   0,01  64,02  55,03  56,04  55,05  58,06  76,07  55
69,11,xx469617,00   0,01  62,02  55,03  56,04  56,05  59,06  63,07  54
70,11,xx469646,00   0,01  59,02  54,03  55,04  55,05  56,06  56,07  53
71,11,xx469675,00   0,01  57,02  56,03  55,04  55,05  54,06  52,07  56
72,11,xx469705,00   0,01  55,02  55,03  56,04  55,05  56,06  55,07  56
73,11,xx469734,00   0,01  55,02  56,03  54,04  57,05  55,06  56,07  55
74,11,xx469763,00   0,01  54,02  55,03  55,04  56,05  53,06  58,07  55
75,11,xx469792,00   0,01  54,02  54,03  55,04  56,05  55,06  54,07  56
76,11,xx469822,00   0,01  56,02  56,03  56,04  56,05  55,06  54,07  56
77,11,xx469851,00   0,01  57,02  55,03  56,04  56,05  56,06  55,07  56
78,11,xx469880,00   0,01  54,02  54,03  56,04  55,05  56,06  56,07  55
79,11,xx469910,00   0,01  54,02  55,03  55,04  54,05  55,06  54,07  56
80,11,xx469939,00   0,01  57,02  56,03  55,04  57,05  55,06  55,07  56
81,11,xx469968,00   0,01  56,02  56,03  56,04  54,05  54,06  56,07  54
82,11,xx469998,00   0,01  55,02  56,03  54,04  56,05  55,06  54,07  55
83,11,xx470027,00   0,01  54,02  55,03  56,04  54,05  55,06  54,07  55
84,11,xx470056,00   0,01  55,02  55,03  56,04  54,05  56,06  54,07  56
85,11,xx470085,00   0,01  55,02  56,03  56,04  57,05  57,06  55,07  57
86,11,xx470115,00   0,01  55,02  55,03  56,04  56,05  56,06  54,07  56
87,11,xx470144,00   0,01  54,02  55,03  56,04  58,05  56,06  55,07  56
88,11,xx470173,00   0,01  55,02  56,03  55,04  90,05  55,06  55,07  56
89,11,xx470203,00   0,01  53,02  56,03  61,04 116,05  57,06  55,07  54
90,11,xx470232,00   0,01  55,02  55,03  70,04 128,05  58,06  56,07  55
91,11,xx470261,00   0,01  54,02  56,03  81,04 136,05  60,06  57,07  58
92,11,xx470291,00   0,01  54,02  55,03  88,04 131,05  60,06  55,07  56
93,11,xx470320,00   0,01  56,02  56,03  89,04 124,05  60,06  58,07  55
94,11,xx470349,00   0,01  57,02  56,03  94,04 108,05  61,06  56,07  55
95,11,xx470378,00   0,01  58,02  57,03  95,04  98,05  64,06  58,07  55
96,11,xx470408,00   0,01  58,02  56,03  93,04  88,05  66,06  59,07  56
97,11,xx470437,00   0,01  61,02  58,03  90,04  80,05  71,06  61,07  54
98,11,xx470466,00   0,01  61,02  57,03  83,04  69,05  75,06  68,07  55
99,11,xx470496,00   0,01  64,02  56,03  76,04  61,05  81,06  72,07  54
100,11,xx470525,00   0,01  65,02  55,03  70,04  58,05  87,06  75,07  54
101,11,xx470554,00   0,01  66,02  57,03  65,04  54,05  90,06  84,07  56
102,11,xx470583,00   0,01  68,02  56,03  58,04  55,05  91,06  84,07  54
103,11,xx470613,00   0,01  67,02  56,03  56,04  56,05  89,06  88,07  55
104,11,xx470642,00   0,01  66,02  56,03  56,04  54,05  84,06  92,07  54
105,11,xx470671,00   0,01  69,02  54,03  56,04  56,05  78,06  96,07  54
106,11,xx470701,00   0,01  71,02  56,03  55,04  54,05  75,06 101,07  56
107,11,xx470730,00   0,01  73,02  54,03  54,04  55,05  68,06 106,07  54
108,11,xx470759,00   0,01  72,02  57,03  56,04  54,05  62,06 110,07  54
109,11,xx470789,00   0,01  70,02  55,03  56,04  56,05  59,06 111,07  54
110,11,xx470818,00   0,01  68,02  55,03  56,04  55,05  57,06  98,07  53
111,11,xx470847,00   0,01  67,02  55,03  54,04  55,05  58,06  75,07  54
112,11,xx470876,00   0,01  65,02  56,03  55,04  57,05  57,06  59,07  55
113,11,xx470906,00   0,01  57,02  56,03  55,04  56,05  55,06  55,07  55
114,11,xx470935,00   0,01  56,02  54,03  56,04  56,05  55,06  56,07  55
115,11,xx470964,00   0,01  55,02  55,03  57,04  56,05  54,06  58,07  56
116,11,xx470994,00   0,01  55,02  54,03  56,04  54,05  54,06  54,07  57
117,11,xx471023,00   0,01  56,02  56,03  55,04  56,05  54,06  55,07  55
118,11,xx471052,00   0,01  55,02  55,03  56,04  56,05  54,06  57,07  55
119,11,xx471082,00   0,01  55,02  56,03  54,04  55,05  54,06  56,07  54
120,11,xx471111,00   0,01  55,02  55,03  55,04  56,05  54,06  58,07  54
121,11,xx471140,00   0,01  55,02  53,03  54,04  54,05  55,06  55,07  56
122,11,xx471169,00   0,01  54,02  55,03  54,04  54,05  55,06  56,07  55
123,11,xx471199,00   0,01  53,02  55,03  57,04  54,05  55,06  53,07  54
124,11,xx471228,00   0,01  57,02  54,03  55,04  54,05  56,06  55,07  54
125,11,xx471257,00   0,01  57,02  55,03  55,04  55,05  56,06  54,07  54
126,11,xx471287,00   0,01  54,02  54,03  56,04  58,05  54,06  55,07  53
127,11,xx471316,00   0,01  55,02  55,03  57,04  57,05  54,06  55,07  55
128,11,xx471345,00   0,01  54,02  55,03  55,04  55,05  56,06  56,07  56
129,11,xx471375,00   0,01  56,02  56,03  56,04  56,05  53,06  55,07  54
130,11,xx471404,00   0,01  55,02  55,03  56,04  76,05  55,06  56,07  54
131,11,xx471433,00   0,01  55,02  55,03  57,04 125,05  58,06  55,07  54
132,11,xx471462,00   0,01  57,02  55,03  66,04 143,05  56,06  56,07  54
133,11,xx471492,00   0,01  57,02  56,03  79,04 148,05  59,06  57,07  53
134,11,xx471521,00   0,01  58,02  58,03  88,04 142,05  60,06  57,07  55
135,11,xx471550,00   0,01  61,02  57,03  88,04 131,05  63,06  57,07  53
136,11,xx471580,00   0,01  58,02  58,03  90,04 119,05  63,06  58,07  54
137,11,xx471609,00   0,01  60,02  58,03  88,04 107,05  63,06  59,07  56
138,11,xx471638,00   0,01  59,02  58,03  87,04  97,05  64,06  58,07  56
139,11,xx471667,00   0,01  62,02  58,03  90,04  89,05  65,06  58,07  56
140,11,xx471697,00   0,01  67,02  58,03  87,04  81,05  69,06  61,07  56
141,11,xx471726,00   0,01  70,02  59,03  83,04  74,05  71,06  64,07  57
142,11,xx471755,00   0,01  73,02  59,03  80,04  68,05  78,06  68,07  56
143,11,xx471785,00   0,01  80,02  59,03  73,04  61,05  83,06  72,07  55
144,11,xx471814,00   0,01  85,02  57,03  69,04  58,05  85,06  76,07  53
145,11,xx471843,00   0,01  83,02  55,03  62,04  55,05  87,06  85,07  56
146,11,xx471873,00   0,01  87,02  56,03  57,04  57,05  87,06  90,07  56
147,11,xx471902,00   0,01  83,02  56,03  55,04  56,05  82,06  98,07  55
148,11,xx471931,00   0,01  79,02  54,03  57,04  56,05  77,06  98,07  55
149,11,xx471960,00   0,01  74,02  55,03  56,04  54,05  69,06 102,07  54
150,11,xx471990,00   0,01  69,02  55,03  56,04  55,05  62,06 101,07  55
151,11,xx472019,00   0,01  68,02  53,03  55,04  55,05  58,06  91,07  56
152,11,xx472048,00   0,01  66,02  56,03  56,04  56,05  58,06  73,07  55
153,11,xx472078,00   0,01  63,02  56,03  55,04  55,05  57,06  60,07  53
154,11,xx472107,00   0,01  56,02  54,03  54,04  57,05  56,06  56,07  54
155,11,xx472136,00   0,01  54,02  55,03  55,04  55,05  54,06  56,07  54
156,11,xx472166,00   0,01  55,02  55,03  55,04  55,05  55,06  55,07  55
157,11,xx472195,00   0,01  56,02  54,03  55,04  56,05  55,06  55,07  56
158,11,xx472224,00   0,01  53,02  55,03  54,04  57,05  55,06  53,07  54
159,11,xx472253,00   0,01  56,02  56,03  54,04  55,05  56,06  54,07  54
160,11,xx472283,00   0,01  56,02  55,03  55,04  54,05  55,06  56,07  56
161,11,xx472312,00   0,01  57,02  54,03  56,04  56,05  55,06  53,07  55
162,11,xx472341,00   0,01  55,02  56,03  56,04  55,05  55,06  55,07  56
163,11,xx472371,00   0,01  52,02  54,03  57,04  57,05  55,06  55,07  56
164,11,xx472400,00   0,01  54,02  54,03  56,04  57,05  55,06  57,07  54
165,11,xx472429,00   0,01  54,02  54,03  55,04  55,05  55,06  58,07  55
166,11,xx472458,00   0,01  54,02  55,03  55,04  55,05  56,06  56,07  54
167,11,xx472488,00   0,01  54,02  54,03  54,04  55,05  55,06  53,07  54
168,11,xx472517,00   0,01  55,02  54,03  55,04  56,05  55,06  56,07  54
169,11,xx472546,00   0,01  55,02  55,03  55,04  56,05  56,06  55,07  54
170,11,xx472576,00   0,01  54,02  55,03  55,04  59,05  57,06  55,07  55
171,11,xx472605,00   0,01  55,02  56,03  55,04 100,05  56,06  56,07  56
172,11,xx472634,00   0,01  56,02  56,03  58,04 124,05  58,06  57,07  54
173,11,xx472664,00   0,01  54,02  55,03  71,04 130,05  56,06  58,07  54
174,11,xx472693,00   0,01  54,02  55,03  88,04 134,05  60,06  57,07  55
175,11,xx472722,00   0,01  56,02  56,03  93,04 131,05  62,06  58,07  55
176,11,xx472751,00   0,01  58,02  57,03  96,04 124,05  64,06  56,07  55
177,11,xx472781,00   0,01  59,02  58,03  95,04 109,05  63,06  59,07  56
178,11,xx472810,00   0,01  62,02  57,03  91,04  97,05  65,06  58,07  56
179,11,xx472839,00   0,01  64,02  60,03  89,04  84,05  67,06  60,07  55
180,11,xx472869,00   0,01  70,02  60,03  82,04  75,05  68,06  65,07  54
181,11,xx472898,00   0,01  75,02  61,03  78,04  68,05  72,06  65,07  54
182,11,xx472927,00   0,01  79,02  62,03  74,04  62,05  74,06  69,07  55
183,11,xx472957,00   0,01  86,02  59,03  68,04  58,05  75,06  77,07  54
184,11,xx472986,00   0,01  91,02  58,03  62,04  55,05  78,06  82,07  54
185,11,xx473015,00   0,01  97,02  57,03  57,04  56,05  78,06  88,07  54
186,11,xx473044,00   0,01  95,02  57,03  56,04  55,05  75,06  92,07  55
187,11,xx473074,00   0,01  93,02  54,03  55,04  55,05  72,06  95,07  55
188,11,xx473103,00   0,01  90,02  57,03  54,04  56,05  61,06  97,07  56
189,11,xx473132,00   0,01  81,02  55,03  54,04  56,05  59,06 100,07  55
190,11,xx473162,00   0,01  75,02  54,03  56,04  56,05  56,06  95,07  56
191,11,xx473191,00   0,01  70,02  55,03  55,04  56,05  56,06  82,07  55
192,11,xx473220,00   0,01  69,02  54,03  56,04  55,05  55,06  65,07  54
193,11,xx473250,00   0,01  62,02  53,03  56,04  55,05  56,06  59,07  56
194,11,xx473279,00   0,01  57,02  55,03  56,04  55,05  55,06  58,07  54
195,11,xx473308,00   0,01  55,02  55,03  55,04  57,05  57,06  56,07  55
196,11,xx473337,00   0,01  56,02  55,03  55,04  56,05  55,06  53,07  55
197,11,xx473367,00   0,01  55,02  56,03  55,04  55,05  55,06  56,07  55
198,11,xx473396,00   0,01  56,02  56,03  55,04  56,05  56,06  56,07  55
199,11,xx473425,00   0,01  55,02  56,03  53,04  55,05  56,06  53,07  55
200,11,xx473455,00   0,01  55,02  56,03  55,04  56,05  55,06  55,07  54
201,11,xx473484,00   0,01  56,02  54,03  55,04  56,05  55,06  54,07  55
202,11,xx473513,00   0,01  55,02  55,03  55,04  56,05  56,06  55,07  55
203,11,xx473542,00   0,01  55,02  54,03  54,04  55,05  56,06  56,07  55
204,11,xx473572,00   0,01  55,02  57,03  56,04  55,05  56,06  54,07  54
205,11,xx473601,00   0,01  55,02  55,03  55,04  55,05  55,06  55,07  55
206,11,xx473630,00   0,01  56,02  56,03  54,04  56,05  55,06  55,07  55
207,11,xx473660,00   0,01  53,02  55,03  55,04  56,05  54,06  54,07  56
208,11,xx473689,00   0,01  55,02  55,03  54,04  56,05  54,06  56,07  55
209,11,xx473718,00   0,01  55,02  55,03  56,04  54,05  54,06  56,07  54
210,11,xx473748,00   0,01  57,02  54,03  55,04  56,05  54,06  55,07  54
211,11,xx473777,00   0,01  54,02  54,03  56,04  63,05  55,06  53,07  56
212,11,xx473806,00   0,01  57,02  54,03  56,04 124,05  57,06  55,07  53
213,11,xx473835,00   0,01  56,02  55,03  68,04 139,05  57,06  57,07  55
214,11,xx473865,00   0,01  53,02  56,03  88,04 135,05  61,06  57,07  55
215,11,xx473894,00   0,01  55,02  57,03  94,04 131,05  63,06  56,07  56
216,11,xx473923,00   0,01  57,02  58,03  95,04 118,05  63,06  59,07  55
217,11,xx473953,00   0,01  59,02  58,03  96,04 107,05  64,06  59,07  56
218,11,xx473982,00   0,01  61,02  60,03  91,04  97,05  64,06  60,07  56
219,11,xx474011,00   0,01  64,02  59,03  88,04  85,05  65,06  62,07  55
220,11,xx474041,00   0,01  65,02  59,03  83,04  77,05  67,06  64,07  56
221,11,xx474070,00   0,01  69,02  61,03  79,04  71,05  70,06  66,07  56
222,11,xx474099,00   0,01  71,02  61,03  77,04  65,05  71,06  69,07  54
223,11,xx474128,00   0,01  73,02  62,03  73,04  63,05  74,06  73,07  56
224,11,xx474158,00   0,01  79,02  61,03  69,04  60,05  76,06  75,07  55
225,11,xx474187,00   0,01  83,02  59,03  63,04  56,05  78,06  79,07  55
226,11,xx474216,00   0,01  88,02  56,03  59,04  55,05  78,06  82,07  55
227,11,xx474246,00   0,01  89,02  56,03  56,04  55,05  77,06  86,07  55
228,11,xx474275,00   0,01  89,02  56,03  56,04  56,05  71,06  92,07  54
229,11,xx474304,00   0,01  87,02  56,03  55,04  55,05  65,06  93,07  56
230,11,xx474333,00   0,01  81,02  56,03  55,04  55,05  60,06  96,07  55
231,11,xx474363,00   0,01  74,02  55,03  56,04  56,05  57,06  94,07  55
232,11,xx474392,00   0,01  71,02  54,03  55,04  56,05  55,06  82,07  53
233,11,xx474421,00   0,01  68,02  55,03  56,04  56,05  56,06  66,07  54
234,11,xx474451,00   0,01  62,02  56,03  55,04  55,05  56,06  58,07  55
235,11,xx474480,00   0,01  56,02  56,03  54,04  55,05  55,06  57,07  53
236,11,xx474509,00   0,01  55,02  55,03  55,04  53,05  55,06  58,07  56
237,11,xx474539,00   0,01  55,02  56,03  55,04  55,05  55,06  56,07  56
238,11,xx474568,00   0,01  54,02  54,03  54,04  56,05  55,06  55,07  55
239,11,xx474597,00   0,01  54,02  55,03  55,04  56,05  55,06  55,07  56
240,11,xx474626,00   0,01  55,02  55,03  55,04  55,05  55,06  54,07  55
241,11,xx474656,00   0,01  55,02  53,03  54,04  55,05  56,06  55,07  54
242,11,xx474685,00   0,01  56,02  53,03  56,04  56,05  55,06  55,07  55
243,11,xx474714,00   0,01  56,02  55,03  56,04  55,05  56,06  55,07  55
244,11,xx474744,00   0,01  56,02  55,03  55,04  57,05  55,06  56,07  57
245,11,xx474773,00   0,01  56,02  56,03  55,04  55,05  56,06  58,07  55
246,11,xx474802,00   0,01  55,02  56,03  55,04  57,05  56,06  56,07  55
247,11,xx474832,00   0,01  54,02  57,03  56,04  55,05  56,06  56,07  58
248,11,xx474861,00   0,01  54,02  55,03  56,04  55,05  56,06  54,07  55
249,11,xx474890,00   0,01  53,02  54,03  55,04  56,05  54,06  55,07  54
250,11,xx474919,00   0,01  55,02  54,03  56,04  56,05  54,06  55,07  56
251,11,xx474949,00   0,01  54,02  56,03  55,04  55,05  57,06  56,07  54
252,11,xx474978,00   0,01  54,02  54,03  56,04  55,05  56,06  57,07  54
253,11,xx475007,00   0,01  54,02  54,03  58,04  90,05  57,06  56,07  54
254,11,xx475037,00   0,01  56,02  56,03  63,04 120,05  57,06  56,07  55
255,11,xx475066,00   0,01  54,02  56,03  67,04 122,05  56,06  56,07  54
256,11,xx475095,00   0,01  55,02  55,03  67,04 124,05  56,06  55,07  54
257,11,xx475125,00   0,01  54,02  55,03  70,04 127,05  58,06  55,07  56
258,11,xx475154,00   0,01  57,02  56,03  72,04 126,05  59,06  55,07  56
259,11,xx475183,00   0,01  59,02  56,03  74,04 122,05  60,06  55,07  55
260,11,xx475212,00   0,01  57,02  58,03  75,04 122,05  59,06  56,07  54
261,11,xx475242,00   0,01  59,02  58,03  80,04 119,05  62,06  56,07  54
262,11,xx475271,00   0,01  59,02  59,03  83,04 114,05  63,06  58,07  54
263,11,xx475300,00   0,01  62,02  58,03  84,04 105,05  64,06  58,07  54
264,11,xx475330,00   0,01  64,02  59,03  83,04 100,05  65,06  61,07  53
265,11,xx475359,00   0,01  65,02  59,03  85,04  97,05  64,06  61,07  56
266,11,xx475388,00   0,01  65,02  62,03  84,04  93,05  65,06  59,07  55
267,11,xx475417,00   0,01  67,02  63,03  86,04  90,05  65,06  59,07  54
268,11,xx475447,00   0,01  71,02  63,03  83,04  85,05  67,06  61,07  54
269,11,xx475476,00   0,01  72,02  63,03  84,04  84,05  68,06  62,07  56
270,11,xx475505,00   0,01  72,02  64,03  83,04  80,05  68,06  61,07  56
271,11,xx475535,00   0,01  72,02  65,03  84,04  82,05  67,06  62,07  56
272,11,xx475564,00   0,01  73,02  66,03  84,04  80,05  66,06  62,07  57
273,11,xx475593,00   0,01  74,02  65,03  85,04  79,05  69,06  62,07  55
274,11,xx475623,00   0,01  76,02  63,03  82,04  73,05  69,06  62,07  56
275,11,xx475652,00   0,01  77,02  64,03  76,04  69,05  70,06  65,07  54
276,11,xx475681,00   0,01  77,02  61,03  68,04  61,05  69,06  67,07  55
277,11,xx475710,00   0,01  76,02  56,03  59,04  55,05  67,06  66,07  56
278,11,xx475740,00   0,01  67,02  56,03  56,04  55,05  60,06  62,07  55
279,11,xx475769,00   0,01  60,02  55,03  54,04  55,05  56,06  55,07  56
280,11,xx475798,00   0,01  56,02  54,03  55,04  56,05  55,06  54,07  53
281,11,xx475828,00   0,01  55,02  55,03  56,04  55,05  56,06  53,07  55
282,11,xx475857,00   0,01  55,02  55,03  56,04  54,05  55,06  55,07  55
283,11,xx475886,00   0,01  56,02  54,03  56,04  56,05  56,06  52,07  54
284,11,xx475916,00   0,01  54,02  55,03  56,04  56,05  56,06  55,07  55
285,11,xx475945,00   0,01  56,02  56,03  55,04  56,05  56,06  55,07  54
286,11,xx475974,00   0,01  55,02  54,03  55,04  54,05  55,06  53,07  55
287,11,xx476003,00   0,01  54,02  53,03  56,04  56,05  55,06  56,07  54
288,11,xx476033,00   0,01  55,02  57,03  55,04  55,05  54,06  54,07  54
289,11,xx476062,00   0,01  56,02  55,03  55,04  56,05  55,06  55,07  54
290,11,xx476091,00   0,01  54,02  55,03  55,04  56,05  55,06  56,07  57
291,11,xx476121,00   0,01  54,02  56,03  57,04  55,05  54,06  56,07  55
292,11,xx476150,00   0,01  54,02  55,03  56,04  56,05  55,06  53,07  55
293,11,xx476179,00   0,01  54,02  55,03  55,04  57,05  54,06  53,07  55
294,11,xx476208,00   0,01  56,02  55,03  55,04  56,05  54,06  54,07  55
295,11,xx476238,00   0,01  54,02  56,03  56,04  56,05  55,06  52,07  56
296,11,xx476267,00   0,01  56,02  55,03  56,04  57,05  55,06  55,07  55
297,11,xx476296,00   0,01  55,02  55,03  54,04  56,05  55,06  55,07  56
298,11,xx476326,00   0,01  56,02  55,03  56,04  55,05  54,06  56,07  56
299,11,xx476355,00   0,01  56,02  55,03  56,04  56,05  54,06  55,07  56
300,11,xx476384,00   0,01  53,02  56,03  56,04  61,05  55,06  56,07  56
301,11,xx476414,00   0,01  54,02  55,03  53,04  95,05  55,06  55,07  54
302,11,xx476443,00   0,01  55,02  54,03  57,04 115,05  57,06  56,07  55
303,11,xx476472,00   0,01  54,02  56,03  64,04 123,05  57,06  56,07  56
304,11,xx476501,00   0,01  56,02  55,03  73,04 125,05  57,06  55,07  53
305,11,xx476531,00   0,01  55,02  55,03  77,04 130,05  58,06  56,07  55
306,11,xx476560,00   0,01  57,02  58,03  81,04 130,05  59,06  58,07  56
307,11,xx476589,00   0,01  59,02  57,03  85,04 127,05  60,06  57,07  55
308,11,xx476619,00   0,01  59,02  60,03  89,04 116,05  60,06  60,07  56
309,11,xx476648,00   0,01  61,02  60,03  90,04 103,05  63,06  57,07  55
310,11,xx476677,00   0,01  66,02  60,03  90,04  90,05  66,06  60,07  57
311,11,xx476707,00   0,01  71,02  62,03  88,04  78,05  66,06  64,07  56
312,11,xx476736,00   0,01  74,02  62,03  81,04  71,05  71,06  69,07  56
313,11,xx476765,00   0,01  78,02  60,03  74,04  63,05  73,06  72,07  55
314,11,xx476794,00   0,01  81,02  58,03  68,04  58,05  75,06  74,07  54
315,11,xx476824,00   0,01  86,02  56,03  62,04  56,05  75,06  80,07  54
316,11,xx476853,00   0,01  89,02  54,03  59,04  55,05  75,06  82,07  55
317,11,xx476882,00   0,01  90,02  54,03  57,04  56,05  75,06  85,07  55
318,11,xx476912,00   0,01  92,02  54,03  55,04  56,05  72,06  90,07  56
319,11,xx476941,00   0,01  91,02  55,03  56,04  55,05  69,06  90,07  55
320,11,xx476970,00   0,01  88,02  55,03  56,04  55,05  65,06  93,07  56
321,11,xx477000,00   0,01  85,02  56,03  56,04  56,05  61,06  94,07  53
322,11,xx477029,00   0,01  81,02  55,03  55,04  55,05  59,06  96,07  54
323,11,xx477058,00   0,01  80,02  56,03  55,04  56,05  57,06  98,07  54
324,11,xx477087,00   0,01  75,02  56,03  55,04  55,05  57,06  92,07  54
325,11,xx477117,00   0,01  72,02  55,03  55,04  55,05  55,06  80,07  55
326,11,xx477146,00   0,01  70,02  55,03  55,04  56,05  56,06  63,07  55
327,11,xx477175,00   0,01  64,02  55,03  53,04  55,05  56,06  59,07  55
328,11,xx477205,00   0,01  56,02  56,03  56,04  55,05  56,06  56,07  55
329,11,xx477234,00   0,01  56,02  57,03  55,04  55,05  54,06  56,07  54
330,11,xx477263,00   0,01  55,02  53,03  56,04  56,05  55,06  56,07  56
331,11,xx477292,00   0,01  54,02  54,03  55,04  55,05  56,06  55,07  54
332,11,xx477322,00   0,01  56,02  55,03  56,04  54,05  54,06  55,07  54
333,11,xx477351,00   0,01  54,02  55,03  55,04  56,05  55,06  54,07  54
334,11,xx477380,00   0,01  56,02  55,03  56,04  56,05  55,06  56,07  55
335,11,xx477410,00   0,01  55,02  56,03  55,04  55,05  56,06  56,07  56
336,11,xx477439,00   0,01  55,02  54,03  55,04  56,05  54,06  55,07  55
337,11,xx477468,00   0,01  54,02  54,03  55,04  55,05  55,06  55,07  55
338,11,xx477498,00   0,01  55,02  55,03  56,04  56,05  54,06  54,07  55
