,Del,time,chanel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
42,11,xx1680084,00   0,01  57,02  55,03  90,04  96,05  63,06  63,07  55
43,11,xx1680114,00   0,01  57,02  56,03  91,04  88,05  65,06  60,07  55
44,11,xx1680143,00   0,01  61,02  56,03  94,04  81,05  69,06  64,07  53
45,11,xx1680172,00   0,01  61,02  57,03  92,04  76,05  71,06  67,07  53
46,11,xx1680202,00   0,01  66,02  57,03  87,04  71,05  73,06  68,07  54
47,11,xx1680231,00   0,01  69,02  55,03  83,04  66,05  77,06  71,07  55
48,11,xx1680260,00   0,01  76,02  59,03  76,04  61,05  80,06  73,07  54
49,11,xx1680290,00   0,01  76,02  58,03  73,04  58,05  84,06  77,07  54
50,11,xx1680319,00   0,01  79,02  56,03  65,04  57,05  84,06  78,07  54
51,11,xx1680348,00   0,01  82,02  57,03  61,04  54,05  85,06  82,07  55
52,11,xx1680377,00   0,01  80,02  55,03  60,04  56,05  83,06  86,07  54
53,11,xx1680407,00   0,01  83,02  55,03  56,04  56,05  83,06  87,07  54
54,11,xx1680436,00   0,01  81,02  55,03  56,04  54,05  80,06  87,07  55
55,11,xx1680465,00   0,01  81,02  53,03  56,04  56,05  76,06  90,07  56
56,11,xx1680495,00   0,01  79,02  57,03  55,04  54,05  73,06  88,07  55
57,11,xx1680524,00   0,01  74,02  55,03  56,04  54,05  69,06  92,07  56
58,11,xx1680553,00   0,01  74,02  54,03  54,04  56,05  65,06  93,07  55
59,11,xx1680583,00   0,01  72,02  54,03  54,04  54,05  62,06  97,07  54
60,11,xx1680612,00   0,01  71,02  54,03  57,04  55,05  59,06  98,07  56
61,11,xx1680641,00   0,01  66,02  54,03  55,04  54,05  56,06  93,07  54
62,11,xx1680670,00   0,01  67,02  54,03  54,04  55,05  56,06  78,07  55
63,11,xx1680700,00   0,01  67,02  54,03  55,04  54,05  57,06  59,07  53
64,11,xx1680729,00   0,01  60,02  56,03  55,04  55,05  54,06  56,07  56
65,11,xx1680758,00   0,01  57,02  56,03  55,04  55,05  55,06  59,07  56
66,11,xx1680788,00   0,01  55,02  56,03  56,04  55,05  56,06  56,07  55
67,11,xx1680817,00   0,01  54,02  54,03  55,04  54,05  55,06  55,07  54
68,11,xx1680846,00   0,01  53,02  54,03  54,04  55,05  55,06  55,07  55
69,11,xx1680875,00   0,01  54,02  54,03  54,04  55,05  53,06  55,07  55
70,11,xx1680905,00   0,01  56,02  55,03  55,04  55,05  55,06  55,07  54
71,11,xx1680934,00   0,01  54,02  56,03  56,04  55,05  55,06  55,07  56
72,11,xx1680963,00   0,01  57,02  55,03  55,04  55,05  56,06  58,07  56
73,11,xx1680993,00   0,01  56,02  55,03  56,04  55,05  55,06  57,07  55
74,11,xx1681022,00   0,01  55,02  53,03  55,04  55,05  54,06  56,07  53
75,11,xx1681051,00   0,01  55,02  55,03  55,04  55,05  55,06  55,07  56
76,11,xx1681081,00   0,01  56,02  54,03  55,04  55,05  53,06  56,07  55
77,11,xx1681110,00   0,01  55,02  55,03  55,04  55,05  54,06  55,07  55
78,11,xx1681139,00   0,01  56,02  55,03  54,04  54,05  54,06  55,07  56
79,11,xx1681168,00   0,01  56,02  55,03  55,04  54,05  54,06  54,07  57
80,11,xx1681198,00   0,01  56,02  56,03  55,04  55,05  55,06  55,07  54
81,11,xx1681227,00   0,01  55,02  57,03  54,04  56,05  55,06  56,07  55
82,11,xx1681256,00   0,01  55,02  55,03  57,04  56,05  54,06  55,07  53
83,11,xx1681286,00   0,01  54,02  56,03  56,04  82,05  54,06  55,07  54
84,11,xx1681315,00   0,01  54,02  55,03  59,04 117,05  56,06  56,07  55
85,11,xx1681344,00   0,01  56,02  55,03  71,04 116,05  57,06  55,07  56
86,11,xx1681374,00   0,01  58,02  58,03  81,04 111,05  60,06  58,07  55
87,11,xx1681403,00   0,01  61,02  58,03  91,04 103,05  63,06  60,07  55
88,11,xx1681432,00   0,01  62,02  60,03  93,04  93,05  65,06  60,07  55
89,11,xx1681461,00   0,01  66,02  62,03  92,04  82,05  68,06  64,07  55
90,11,xx1681491,00   0,01  72,02  63,03  85,04  73,05  70,06  70,07  56
91,11,xx1681520,00   0,01  74,02  62,03  77,04  64,05  72,06  72,07  55
92,11,xx1681549,00   0,01  78,02  60,03  70,04  57,05  75,06  79,07  54
93,11,xx1681579,00   0,01  80,02  58,03  62,04  56,05  74,06  81,07  55
94,11,xx1681608,00   0,01  82,02  56,03  57,04  56,05  73,06  85,07  55
95,11,xx1681637,00   0,01  82,02  56,03  55,04  57,05  71,06  89,07  56
96,11,xx1681666,00   0,01  82,02  55,03  55,04  53,05  67,06  90,07  54
97,11,xx1681696,00   0,01  83,02  55,03  55,04  55,05  65,06  91,07  55
98,11,xx1681725,00   0,01  79,02  54,03  53,04  54,05  59,06  91,07  56
99,11,xx1681754,00   0,01  80,02  57,03  56,04  56,05  58,06  90,07  55
100,11,xx1681784,00   0,01  78,02  56,03  57,04  56,05  57,06  87,07  55
101,11,xx1681813,00   0,01  77,02  54,03  55,04  56,05  55,06  90,07  55
102,11,xx1681842,00   0,01  74,02  55,03  55,04  55,05  54,06  85,07  53
103,11,xx1681872,00   0,01  74,02  55,03  55,04  55,05  56,06  84,07  56
104,11,xx1681901,00   0,01  70,02  55,03  55,04  55,05  54,06  78,07  54
105,11,xx1681930,00   0,01  72,02  55,03  56,04  55,05  54,06  71,07  55
106,11,xx1681959,00   0,01  70,02  55,03  54,04  56,05  55,06  59,07  53
107,11,xx1681989,00   0,01  63,02  56,03  54,04  56,05  56,06  58,07  56
108,11,xx1682018,00   0,01  55,02  55,03  55,04  53,05  54,06  54,07  53
109,11,xx1682047,00   0,01  54,02  54,03  56,04  55,05  55,06  56,07  55
110,11,xx1682077,00   0,01  56,02  55,03  54,04  55,05  54,06  54,07  53
111,11,xx1682106,00   0,01  55,02  56,03  54,04  55,05  54,06  55,07  56
112,11,xx1682135,00   0,01  55,02  55,03  54,04  56,05  54,06  56,07  53
113,11,xx1682165,00   0,01  56,02  55,03  55,04  55,05  55,06  55,07  55
114,11,xx1682194,00   0,01  56,02  55,03  55,04  56,05  55,06  53,07  55
115,11,xx1682223,00   0,01  57,02  56,03  55,04  56,05  54,06  53,07  54
116,11,xx1682252,00   0,01  56,02  54,03  55,04  56,05  55,06  54,07  55
117,11,xx1682282,00   0,01  54,02  56,03  54,04  56,05  54,06  56,07  55
118,11,xx1682311,00   0,01  55,02  56,03  56,04  55,05  55,06  56,07  56
119,11,xx1682340,00   0,01  58,02  55,03  55,04  54,05  54,06  55,07  56
120,11,xx1682370,00   0,01  53,02  55,03  54,04  54,05  55,06  56,07  56
121,11,xx1682399,00   0,01  54,02  55,03  56,04  56,05  55,06  56,07  55
122,11,xx1682428,00   0,01  53,02  55,03  54,04  55,05  54,06  55,07  55
123,11,xx1682458,00   0,01  53,02  53,03  53,04  55,05  54,06  54,07  54
124,11,xx1682487,00   0,01  55,02  55,03  55,04  54,05  56,06  53,07  56
125,11,xx1682516,00   0,01  55,02  54,03  55,04  62,05  54,06  55,07  53
126,11,xx1682545,00   0,01  53,02  55,03  55,04 112,05  54,06  55,07  55
127,11,xx1682575,00   0,01  53,02  53,03  61,04 129,05  56,06  57,07  55
128,11,xx1682604,00   0,01  57,02  57,03  74,04 132,05  57,06  56,07  52
129,11,xx1682633,00   0,01  57,02  56,03  84,04 129,05  60,06  57,07  55
130,11,xx1682663,00   0,01  59,02  57,03  87,04 122,05  61,06  56,07  54
131,11,xx1682692,00   0,01  59,02  57,03  90,04 109,05  61,06  58,07  55
132,11,xx1682721,00   0,01  59,02  59,03  90,04  98,05  63,06  59,07  54
133,11,xx1682750,00   0,01  58,02  58,03  89,04  88,05  66,06  59,07  55
134,11,xx1682780,00   0,01  63,02  59,03  89,04  80,05  67,06  61,07  56
135,11,xx1682809,00   0,01  67,02  59,03  85,04  72,05  72,06  65,07  55
136,11,xx1682838,00   0,01  75,02  60,03  78,04  65,05  76,06  71,07  55
137,11,xx1682868,00   0,01  78,02  60,03  72,04  59,05  78,06  75,07  54
138,11,xx1682897,00   0,01  85,02  58,03  64,04  56,05  82,06  83,07  55
139,11,xx1682926,00   0,01  92,02  56,03  61,04  57,05  83,06  85,07  54
140,11,xx1682956,00   0,01  88,02  56,03  57,04  55,05  79,06  92,07  53
141,11,xx1682985,00   0,01  91,02  55,03  55,04  56,05  75,06  94,07  54
142,11,xx1683014,00   0,01  85,02  54,03  54,04  55,05  70,06  96,07  56
143,11,xx1683043,00   0,01  84,02  55,03  54,04  56,05  64,06  93,07  55
144,11,xx1683073,00   0,01  79,02  56,03  55,04  55,05  59,06  95,07  56
145,11,xx1683102,00   0,01  76,02  54,03  55,04  55,05  57,06  95,07  54
146,11,xx1683131,00   0,01  71,02  56,03  56,04  56,05  57,06  90,07  55
147,11,xx1683161,00   0,01  70,02  54,03  55,04  54,05  55,06  86,07  55
148,11,xx1683190,00   0,01  68,02  56,03  56,04  55,05  56,06  69,07  54
149,11,xx1683219,00   0,01  68,02  55,03  56,04  55,05  57,06  60,07  55
150,11,xx1683249,00   0,01  59,02  55,03  54,04  55,05  53,06  58,07  54
151,11,xx1683278,00   0,01  54,02  56,03  55,04  54,05  54,06  55,07  55
152,11,xx1683307,00   0,01  54,02  55,03  56,04  54,05  56,06  56,07  53
153,11,xx1683336,00   0,01  53,02  55,03  55,04  54,05  55,06  53,07  53
154,11,xx1683366,00   0,01  55,02  56,03  54,04  55,05  56,06  55,07  55
155,11,xx1683395,00   0,01  57,02  55,03  54,04  55,05  54,06  56,07  55
156,11,xx1683424,00   0,01  56,02  56,03  57,04  55,05  54,06  55,07  52
157,11,xx1683454,00   0,01  55,02  56,03  56,04  56,05  57,06  55,07  55
158,11,xx1683483,00   0,01  55,02  55,03  55,04  54,05  54,06  55,07  56
159,11,xx1683512,00   0,01  58,02  54,03  56,04  55,05  55,06  56,07  54
160,11,xx1683541,00   0,01  55,02  54,03  55,04  55,05  55,06  57,07  55
161,11,xx1683571,00   0,01  55,02  55,03  54,04  54,05  55,06  54,07  55
162,11,xx1683600,00   0,01  54,02  56,03  56,04  54,05  56,06  54,07  55
163,11,xx1683629,00   0,01  55,02  55,03  56,04  54,05  56,06  56,07  56
164,11,xx1683659,00   0,01  55,02  54,03  53,04  54,05  55,06  55,07  55
165,11,xx1683688,00   0,01  53,02  54,03  56,04  57,05  55,06  56,07  55
166,11,xx1683717,00   0,01  53,02  55,03  55,04  56,05  53,06  56,07  54
167,11,xx1683747,00   0,01  57,02  54,03  56,04  64,05  55,06  55,07  55
168,11,xx1683776,00   0,01  54,02  55,03  56,04 119,05  56,06  55,07  53
169,11,xx1683805,00   0,01  54,02  54,03  63,04 127,05  56,06  56,07  55
170,11,xx1683834,00   0,01  54,02  55,03  77,04 125,05  58,06  57,07  55
171,11,xx1683864,00   0,01  56,02  57,03  82,04 123,05  61,06  57,07  56
172,11,xx1683893,00   0,01  56,02  58,03  88,04 116,05  63,06  58,07  56
173,11,xx1683922,00   0,01  62,02  60,03  91,04 103,05  62,06  60,07  56
174,11,xx1683952,00   0,01  64,02  60,03  92,04  90,05  65,06  61,07  54
175,11,xx1683981,00   0,01  67,02  61,03  84,04  79,05  68,06  63,07  57
176,11,xx1684010,00   0,01  72,02  60,03  78,04  69,05  70,06  67,07  54
177,11,xx1684040,00   0,01  77,02  61,03  71,04  63,05  72,06  73,07  55
178,11,xx1684069,00   0,01  80,02  58,03  66,04  59,05  73,06  78,07  55
179,11,xx1684098,00   0,01  84,02  58,03  60,04  56,05  74,06  82,07  54
180,11,xx1684127,00   0,01  86,02  57,03  57,04  55,05  74,06  86,07  54
181,11,xx1684157,00   0,01  88,02  57,03  56,04  56,05  70,06  92,07  54
182,11,xx1684186,00   0,01  90,02  55,03  55,04  56,05  69,06  96,07  54
183,11,xx1684215,00   0,01  88,02  54,03  56,04  56,05  63,06  96,07  54
184,11,xx1684245,00   0,01  87,02  55,03  56,04  56,05  63,06  98,07  53
185,11,xx1684274,00   0,01  86,02  55,03  55,04  55,05  60,06 101,07  54
186,11,xx1684303,00   0,01  81,02  55,03  55,04  55,05  58,06 101,07  54
187,11,xx1684333,00   0,01  78,02  54,03  55,04  56,05  57,06 102,07  54
188,11,xx1684362,00   0,01  74,02  55,03  55,04  56,05  54,06  94,07  55
189,11,xx1684391,00   0,01  71,02  54,03  56,04  56,05  55,06  80,07  55
190,11,xx1684420,00   0,01  68,02  55,03  55,04  55,05  57,06  63,07  55
191,11,xx1684450,00   0,01  64,02  56,03  54,04  55,05  54,06  59,07  55
192,11,xx1684479,00   0,01  57,02  55,03  56,04  55,05  55,06  55,07  54
193,11,xx1684508,00   0,01  56,02  54,03  53,04  53,05  55,06  57,07  53
194,11,xx1684538,00   0,01  55,02  55,03  56,04  54,05  53,06  55,07  56
195,11,xx1684567,00   0,01  56,02  54,03  55,04  54,05  54,06  58,07  55
196,11,xx1684596,00   0,01  54,02  54,03  56,04  55,05  54,06  56,07  54
197,11,xx1684625,00   0,01  54,02  54,03  55,04  56,05  54,06  56,07  55
198,11,xx1684655,00   0,01  56,02  54,03  56,04  54,05  56,06  54,07  55
199,11,xx1684684,00   0,01  55,02  56,03  54,04  55,05  55,06  54,07  56
200,11,xx1684713,00   0,01  54,02  54,03  55,04  55,05  56,06  57,07  55
201,11,xx1684743,00   0,01  55,02  55,03  55,04  55,05  55,06  56,07  55
202,11,xx1684772,00   0,01  56,02  55,03  55,04  55,05  52,06  55,07  53
203,11,xx1684801,00   0,01  55,02  55,03  54,04  56,05  54,06  56,07  55
204,11,xx1684831,00   0,01  54,02  55,03  55,04  54,05  56,06  54,07  55
205,11,xx1684860,00   0,01  54,02  56,03  55,04  54,05  56,06  54,07  54
206,11,xx1684889,00   0,01  56,02  54,03  54,04  55,05  54,06  54,07  53
207,11,xx1684918,00   0,01  56,02  55,03  55,04  54,05  55,06  57,07  56
208,11,xx1684948,00   0,01  57,02  55,03  55,04  54,05  55,06  53,07  56
209,11,xx1684977,00   0,01  54,02  55,03  54,04  56,05  55,06  55,07  54
210,11,xx1685006,00   0,01  56,02  55,03  55,04 108,05  56,06  54,07  56
211,11,xx1685036,00   0,01  54,02  54,03  67,04 130,05  56,06  57,07  57
212,11,xx1685065,00   0,01  55,02  58,03  82,04 125,05  58,06  57,07  55
213,11,xx1685094,00   0,01  56,02  58,03  89,04 123,05  62,06  58,07  55
214,11,xx1685124,00   0,01  56,02  57,03  90,04 119,05  61,06  60,07  54
215,11,xx1685153,00   0,01  57,02  58,03  93,04 109,05  63,06  59,07  55
216,11,xx1685182,00   0,01  59,02  58,03  92,04  96,05  65,06  60,07  55
217,11,xx1685211,00   0,01  62,02  60,03  88,04  82,05  68,06  61,07  55
218,11,xx1685241,00   0,01  65,02  57,03  83,04  76,05  70,06  65,07  54
219,11,xx1685270,00   0,01  69,02  59,03  78,04  65,05  74,06  70,07  56
220,11,xx1685299,00   0,01  71,02  57,03  72,04  62,05  76,06  72,07  54
221,11,xx1685329,00   0,01  73,02  57,03  68,04  60,05  78,06  79,07  55
222,11,xx1685358,00   0,01  76,02  58,03  66,04  57,05  80,06  83,07  53
223,11,xx1685387,00   0,01  79,02  57,03  61,04  56,05  82,06  86,07  55
224,11,xx1685416,00   0,01  79,02  56,03  60,04  56,05  81,06  90,07  56
225,11,xx1685446,00   0,01  83,02  56,03  58,04  55,05  82,06  89,07  54
226,11,xx1685475,00   0,01  85,02  55,03  55,04  55,05  78,06  92,07  54
227,11,xx1685504,00   0,01  86,02  54,03  56,04  55,05  74,06  96,07  56
228,11,xx1685534,00   0,01  84,02  55,03  55,04  53,05  68,06  98,07  54
229,11,xx1685563,00   0,01  82,02  56,03  55,04  56,05  62,06  99,07  54
230,11,xx1685592,00   0,01  75,02  55,03  54,04  57,05  58,06  98,07  56
231,11,xx1685622,00   0,01  72,02  54,03  57,04  55,05  55,06  98,07  55
232,11,xx1685651,00   0,01  69,02  56,03  55,04  54,05  56,06  88,07  55
233,11,xx1685680,00   0,01  66,02  54,03  56,04  55,05  56,06  70,07  55
234,11,xx1685709,00   0,01  63,02  54,03  56,04  55,05  55,06  58,07  55
235,11,xx1685739,00   0,01  58,02  55,03  56,04  55,05  55,06  58,07  55
236,11,xx1685768,00   0,01  54,02  56,03  54,04  54,05  56,06  56,07  55
237,11,xx1685797,00   0,01  55,02  56,03  56,04  55,05  54,06  55,07  54
238,11,xx1685827,00   0,01  56,02  55,03  54,04  55,05  54,06  56,07  55
239,11,xx1685856,00   0,01  56,02  56,03  56,04  55,05  54,06  55,07  55
240,11,xx1685885,00   0,01  55,02  54,03  57,04  54,05  55,06  56,07  54
241,11,xx1685915,00   0,01  55,02  53,03  56,04  56,05  55,06  56,07  53
242,11,xx1685944,00   0,01  54,02  55,03  56,04  56,05  55,06  55,07  55
243,11,xx1685973,00   0,01  55,02  54,03  55,04  55,05  56,06  55,07  55
244,11,xx1686002,00   0,01  54,02  53,03  55,04  54,05  52,06  54,07  56
245,11,xx1686032,00   0,01  56,02  55,03  57,04  55,05  55,06  55,07  54
246,11,xx1686061,00   0,01  56,02  56,03  56,04  56,05  56,06  56,07  56
247,11,xx1686090,00   0,01  54,02  55,03  55,04  55,05  55,06  55,07  55
248,11,xx1686120,00   0,01  55,02  55,03  55,04  56,05  55,06  55,07  54
249,11,xx1686149,00   0,01  57,02  54,03  55,04  56,05  56,06  54,07  54
250,11,xx1686178,00   0,01  56,02  56,03  55,04  55,05  55,06  56,07  55
251,11,xx1686208,00   0,01  56,02  56,03  55,04  54,05  54,06  56,07  55
252,11,xx1686237,00   0,01  56,02  53,03  56,04  57,05  56,06  55,07  54
253,11,xx1686266,00   0,01  54,02  54,03  53,04  87,05  57,06  56,07  55
254,11,xx1686295,00   0,01  55,02  54,03  58,04 113,05  56,06  57,07  54
255,11,xx1686325,00   0,01  56,02  54,03  66,04 118,05  57,06  55,07  55
256,11,xx1686354,00   0,01  55,02  55,03  75,04 116,05  59,06  56,07  56
257,11,xx1686383,00   0,01  56,02  56,03  78,04 120,05  60,06  56,07  55
258,11,xx1686413,00   0,01  58,02  56,03  83,04 121,05  62,06  59,07  56
259,11,xx1686442,00   0,01  59,02  58,03  85,04 114,05  65,06  58,07  56
260,11,xx1686471,00   0,01  63,02  58,03  90,04 100,05  64,06  58,07  56
261,11,xx1686500,00   0,01  66,02  59,03  89,04  84,05  69,06  62,07  56
262,11,xx1686530,00   0,01  69,02  57,03  85,04  75,05  73,06  66,07  56
263,11,xx1686559,00   0,01  71,02  58,03  79,04  66,05  77,06  72,07  55
264,11,xx1686588,00   0,01  73,02  58,03  73,04  60,05  84,06  76,07  56
265,11,xx1686618,00   0,01  75,02  56,03  67,04  58,05  85,06  83,07  55
266,11,xx1686647,00   0,01  77,02  55,03  61,04  55,05  88,06  88,07  53
267,11,xx1686676,00   0,01  79,02  56,03  59,04  56,05  87,06  96,07  56
268,11,xx1686706,00   0,01  78,02  55,03  55,04  55,05  84,06 100,07  54
269,11,xx1686735,00   0,01  77,02  55,03  56,04  55,05  83,06 105,07  55
270,11,xx1686764,00   0,01  76,02  56,03  56,04  55,05  77,06 107,07  55
271,11,xx1686793,00   0,01  77,02  55,03  54,04  55,05  74,06 108,07  55
272,11,xx1686823,00   0,01  79,02  56,03  54,04  55,05  70,06 111,07  55
273,11,xx1686852,00   0,01  78,02  56,03  55,04  56,05  62,06 111,07  53
274,11,xx1686881,00   0,01  79,02  55,03  55,04  57,05  62,06 113,07  55
275,11,xx1686911,00   0,01  76,02  54,03  54,04  55,05  58,06 115,07  55
276,11,xx1686940,00   0,01  73,02  55,03  55,04  56,05  57,06 116,07  55
277,11,xx1686969,00   0,01  68,02  55,03  55,04  55,05  56,06 103,07  56
278,11,xx1686999,00   0,01  66,02  55,03  55,04  55,05  55,06  77,07  56
279,11,xx1687028,00   0,01  63,02  56,03  56,04  53,05  55,06  60,07  55
280,11,xx1687057,00   0,01  58,02  55,03  56,04  55,05  54,06  57,07  56
281,11,xx1687086,00   0,01  55,02  55,03  56,04  54,05  54,06  55,07  55
282,11,xx1687116,00   0,01  56,02  53,03  55,04  54,05  56,06  55,07  55
283,11,xx1687145,00   0,01  55,02  54,03  55,04  55,05  56,06  55,07  54
284,11,xx1687174,00   0,01  55,02  55,03  54,04  56,05  54,06  56,07  54
285,11,xx1687204,00   0,01  56,02  55,03  55,04  55,05  54,06  55,07  55
286,11,xx1687233,00   0,01  55,02  55,03  55,04  55,05  55,06  57,07  54
287,11,xx1687262,00   0,01  53,02  54,03  55,04  55,05  55,06  55,07  55
288,11,xx1687291,00   0,01  56,02  54,03  56,04  56,05  55,06  56,07  56
289,11,xx1687321,00   0,01  55,02  55,03  55,04  56,05  54,06  55,07  56
290,11,xx1687350,00   0,01  55,02  54,03  55,04  55,05  56,06  55,07  55
291,11,xx1687379,00   0,01  53,02  56,03  55,04  56,05  56,06  55,07  56
292,11,xx1687409,00   0,01  56,02  55,03  53,04  54,05  56,06  53,07  54
293,11,xx1687438,00   0,01  53,02  55,03  55,04  56,05  56,06  55,07  54
294,11,xx1687467,00   0,01  54,02  54,03  56,04  54,05  55,06  56,07  54
295,11,xx1687497,00   0,01  51,02  55,03  56,04  56,05  55,06  56,07  57
296,11,xx1687526,00   0,01  56,02  55,03  55,04  54,05  56,06  54,07  54
297,11,xx1687555,00   0,01  54,02  55,03  54,04  56,05  54,06  55,07  57
298,11,xx1687584,00   0,01  55,02  56,03  55,04  56,05  54,06  57,07  54
299,11,xx1687614,00   0,01  57,02  55,03  55,04  58,05  56,06  57,07  54
300,11,xx1687643,00   0,01  56,02  56,03  57,04 111,05  55,06  54,07  55
301,11,xx1687672,00   0,01  54,02  55,03  67,04 126,05  59,06  55,07  54
302,11,xx1687702,00   0,01  55,02  56,03  79,04 125,05  57,06  57,07  55
303,11,xx1687731,00   0,01  56,02  58,03  84,04 124,05  60,06  56,07  56
304,11,xx1687760,00   0,01  57,02  58,03  87,04 121,05  63,06  57,07  55
305,11,xx1687790,00   0,01  57,02  59,03  90,04 112,05  64,06  56,07  54
306,11,xx1687819,00   0,01  57,02  58,03  92,04 104,05  65,06  57,07  56
307,11,xx1687848,00   0,01  60,02  60,03  94,04  97,05  67,06  58,07  56
308,11,xx1687877,00   0,01  62,02  60,03  94,04  87,05  68,06  57,07  54
309,11,xx1687907,00   0,01  61,02  59,03  90,04  78,05  70,06  60,07  54
310,11,xx1687936,00   0,01  63,02  59,03  86,04  73,05  74,06  63,07  55
311,11,xx 0,00   0,01  64,02  60,03  82,04  68,05  77,06  63,07  54
312,11,xx1687995,00   0,01  70,02  59,03  78,04  65,05  80,06  68,07  56
313,11,xx1688024,00   0,01  76,02  59,03  71,04  59,05  84,06  73,07  56
314,11,xx1688053,00   0,01  80,02  57,03  67,04  57,05  85,06  78,07  55
315,11,xx1688083,00   0,01  80,02  58,03  63,04  55,05  86,06  84,07  55
316,11,xx1688112,00   0,01  80,02  55,03  57,04  56,05  88,06  87,07  54
317,11,xx1688141,00   0,01  81,02  56,03  56,04  56,05  87,06  94,07  54
318,11,xx1688170,00   0,01  80,02  56,03  55,04  54,05  83,06  95,07  55
319,11,xx1688200,00   0,01  79,02  55,03  55,04  56,05  78,06  98,07  55
320,11,xx1688229,00   0,01  76,02  55,03  55,04  55,05  72,06  98,07  55
321,11,xx1688258,00   0,01  68,02  56,03  56,04  56,05  67,06  99,07  54
322,11,xx1688288,00   0,01  65,02  56,03  55,04  56,05  62,06  98,07  55
323,11,xx1688317,00   0,01  61,02  54,03  55,04  54,05  57,06  83,07  68
324,11,xx1688346,00   0,01  59,02  54,03  56,04  56,05  58,06  64,07  63
325,11,xx1688375,00   0,01  57,02  56,03  55,04  55,05  55,06  60,07  57
326,11,xx1688405,00   0,01  55,02  56,03  55,04  55,05  55,06  56,07  53
327,11,xx1688434,00   0,01  55,02  55,03  55,04  54,05  55,06  56,07  55
328,11,xx1688463,00   0,01  57,02  55,03  55,04  55,05  55,06  56,07  55
329,11,xx1688493,00   0,01  55,02  56,03  56,04  55,05  56,06  56,07  56
330,11,xx1688522,00   0,01  56,02  56,03  55,04  53,05  54,06  56,07  56
